名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:09:23.79 ID:cw8lLCb60<> もう見なくていいか <>出オチ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:30.95 ID:MSdB3sHB0<> <a href="../test/read.cgi/livemegami/1683806963/32" rel="noopener noreferrer" target="_blank">&gt;&gt;32</a> <br> ほんまに...? <br> 信じてええんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:31.35 ID:OsG8dySz0<> 白上フブキ&#127805;HololiveFOX @shirakamifubuki (2023/05/11 21:08:24) <br> ただいまです(^0ω0^§)ﾉ <br> 足が子鹿みたいにガクガクじゃいっ <br> お風呂はいるぅーーーーっっっっっっ <br> ざぱーーーーンッッ <br> http://twitter.com/shirakamifubuki/status/1656632344781152256 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:32.46 ID:Jk7pTXBB0<> このぴろりん何？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/11(木) 21:10:32.34 ID:YtMjLlNx0<> どうすんのこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:32.53 ID:uluX5e5M0<> み　ど　り <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:33.03 ID:ZLeRapjz0<> 緑のやめて！！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:33.03 ID:KWYCEnkT0<> しょーもないが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:33.80 ID:VVAZnJfB0<> 出落ちどりゃあああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:35.39 ID:QdmbHPhg0<> ぺこちゃんも喉休めの時映画なんか見てないでこういうのやれば良かったのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:36.09 ID:D5bFFSi+0<> どうしてこうなった？これほんとにみこち？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/11(木) 21:10:39.37 ID:CvrR6eFa0<> かなたそは全部報告しくれるから俺の彼女 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:40.05 ID:vqQNDXPc0<> 緑の辞めて <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:40.06 ID:dkQ/xVN/0<> すげえ...ここから集金するテク思いつくとか天才だろ... <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:40.25 ID:lwgZtukM0<> <a href="../test/read.cgi/livemegami/1683806963/15" rel="noopener noreferrer" target="_blank">&gt;&gt;15</a> <br> 30000股してるクソビッチやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:40.13 ID:0uUvk7Sa0<> ぼっさんグリーンヘル苦戦中か <br> すばちょこるなたんでやらねえかな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:41.16 ID:S3+U3iv80<> 緑はやめたやん&#128517;&#128517;&#128517;&#128166; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:41.43 ID:JbBK6V2a0<> バグってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:42.09 ID:f3nZg9a60<> みこちこれスパチャで喋らせたいのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:42.33 ID:kdeYhMrE0<> しばらく魔除けに貼っとこうぜwww w <br>  <br>  <br>  <br>  <br>  <br> 306 名無し＠18歳未満の入場禁止 無断転載禁止 sage 2023/05/11(木) 20:51:08.17 ID:O8n+zA1o0 <br> <a href="../test/read.cgi/livemegami/1683806963/20" rel="noopener noreferrer" target="_blank">&gt;&gt;20</a> <br> ここなんか草 <br>  <br> ※他のにじさんじライバーに会う <br> ライバーたちはとっても優しく、思いやりもあり、私をメンバーの一員としてすぐに迎え入れてくれました。あの時もらった優しさは一生忘れないでしょう。 <br> 彼らは配信活動のために全力で努力し、みんな協力し合っているようでした。時間が経つにつれ、実はそうでもないと気付き始めめましたが、それは本当に活動の最後の最後になってでした。 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:42.13 ID:u3TIiTLB0<> これ出落ちじゃん <br> お前らホント馬鹿にされてんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/11(木) 21:10:42.42 ID:hdcscOcC0<> みこちなんなんマジで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:42.59 ID:j+W2DITN0<> みこちクビにしてルーナとロボ子さんでちゃんねるはんぶんこしろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:43.57 ID:gfQU9wpp0<> 緑のやめて役目でしょ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:43.95 ID:Ut7UHt3s0<> ぉわっどぐ&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:46.10 ID:wJ3dDtsN0<> これ何がやりたいん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/11(木) 21:10:45.71 ID:Z8Qayazd0<> ういママのパクリやん… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:46.26 ID:EeD26qmF0<> みこ企画の天才やなｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:46.71 ID:9T9dWksN0<> ぺこらもみこちを見習えよ <br> 最近クソみたいな配信しかしてないじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/11(木) 21:10:47.73 ID:4ixXSrBH0<> 緑のるしあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/11(木) 21:10:47.95 ID:87Yx5nfP0<> みこちスパチャ要求してます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:47.79 ID:+mUEB9ZK0<> 緑なら辞めたでしょ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:48.79 ID:Ji87DiSk0<> メンバー35Pのせいで企画崩壊です… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:49.47 ID:EnnKYy/f0<> すまん大使、よく分からん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:49.57 ID:eOPgDgnj0<> みこち、謝罪会見はよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:51.65 ID:+yeUKlzI0<> Twtichでよく聴く効果音だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:51.67 ID:+F1Xyusj0<> スパチャだけ読み上げる感じだろこれやっぱ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:51.94 ID:Rk8qEBIp0<> 出オチでぺこらを討伐する王 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/11(木) 21:10:52.22 ID:mbkjowlX0<> 意味不明すぎるんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:55.35 ID:vqQNDXPc0<> おちんこ！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:55.41 ID:pESujBvN0<> みこちって今マジで喋れないの？ <br> それともこういう企画やりたかっただけ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:55.39 ID:0DyDmMpG0<> 声だせないら大人しく休んどけよ・・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:55.67 ID:EjzkDOxc0<> あの、声出さずにぺこら王(笑)討伐です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:59.43 ID:pVp1X8GW0<> 大使これもう始まってるやつ？凸待ちじゃなくて？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:10:59.85 ID:/vePwlhO0<> なんか思ってたのとちがう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:00.63 ID:5WyB4edm0<> このdonateされた時の音の出現条件はなんだ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:00.67 ID:0ZCqef9w0<> 三万すら超えられずすでに下山開始支店のガチのオワコンって感じでなんだか悲しくなる&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:01.87 ID:BSflTzr80<> なぁimgur消えまくってるけどマジでどうすんのこれ <br> アフィカスまとめが困るのはどうでもいいけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:05.58 ID:Jk7pTXBB0<> みこちのこの迫真顔ほんと笑うわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:05.53 ID:p0eqUxA+0<> さくらみこすいせいのすべり芸うつってるじゃん <br> ぺっさんに戻るわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:05.53 ID:hBVgoKqx0<> 最近のみこちを見てるとまさに配信の天才としか言いようがない <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/11(木) 21:11:06.72 ID:R8hFDdc10<> うるせーよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/11(木) 21:11:07.91 ID:huwFO0xP0<> まさかスパチャ方式か…？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:08.76 ID:xx/1Zomk0<> ガタンゴトンガタンゴトン(・o・&#127852;) <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:11.01 ID:+9cp5MI60<> ずんだもんの方がマシ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:12.00 ID:b89Lpe3y0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:12.53 ID:zXjMoD3Y0<> もう顔芸を楽しもうぜ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:15.16 ID:F+LjEJ/H0<> チャット欄真緑で草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:14.89 ID:L9x45OPD0<> 【悲報】ぺこらが一瞬でみこに討伐される <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:18.90 ID:RupGKtTm0<> みこちが猛虎弁になっちゃった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:20.61 ID:/IRvbgzh0<> なにがしてぇのかさっぱりわからん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/11(木) 21:11:20.84 ID:TxmJYb4G0<> 声有りGTA20000ペルソナ27000 <br>  <br> 声無し壺おじ53000声無し雑談60000ペース <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:21.69 ID:t5wroqr30<> 質ないからぺこらいくわ&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:21.71 ID:FQGGQgge0<> 35Pきたー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:22.51 ID:wbOjj7d40<> なんか来た <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:23.03 ID:e3HOtj+n0<> おまえらきたあああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/11(木) 21:11:23.28 ID:fVYt9YeU0<> 35P来ました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:24.08 ID:4lgGYYJh0<> なにこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:24.62 ID:mUDoZzg20<> なんかもうみこちとぺこらって完全に逆転したよな <br> 昔は今日ぺこらなにするんだよっていうワクワク感あったけど今は全くない <br> 変わりにみこちに期待感集まってるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/11(木) 21:11:26.03 ID:YtMjLlNx0<> 緑のやめて！→緑しか流れない <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/11(木) 21:11:26.00 ID:XG/GjuMD0<> さくらみこさん、声が出ないの強みにして連日バフ配信にしてしまう <br> これはエンタメ配信中毒者 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:26.74 ID:jXjkvJPa0<> まじでなんやこれ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:27.15 ID:VVAZnJfB0<> 無料のやつ読み上げてんのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:27.15 ID:7d8ZPXvc0<> さくらみこの声が変わった────── <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/11(木) 21:11:27.55 ID:LJEAG7Vm0<> https://i.imgur.com/16RlXRz.jpg <br> おかえり&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:28.70 ID:6cKRexza0<> チャットが重すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:31.00 ID:Juta68J20<> 35pの後頭部きめえええ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:31.84 ID:+FGR83B+0<> にぇって言え！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:32.39 ID:MSdB3sHB0<> お人形遊び見てればいいんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:32.99 ID:lwgZtukM0<> <a href="../test/read.cgi/livemegami/1683806963/49" rel="noopener noreferrer" target="_blank">&gt;&gt;49</a> <br> コールドスリープでもしてたんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:33.17 ID:QdmbHPhg0<> <a href="../test/read.cgi/livemegami/1683806963/75" rel="noopener noreferrer" target="_blank">&gt;&gt;75</a> <br> 実はそうでもないと思い始めましたは汎用性高い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:33.47 ID:hbLSAi/G0<> 義務3.5万 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:34.02 ID:WJbUuIJA0<> 声出すことすらせず勝ってしまう <br>  <br>  <br> これが真の王か… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:34.27 ID:Ut7UHt3s0<> ひろゆき方式？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:34.43 ID:/4CpQUq90<> どういうシステムやねんこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:35.27 ID:qNH4f2iG0<> 緑の辞めろよ <br> つまんねーノリ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:36.32 ID:weKDxPgb0<> <a href="../test/read.cgi/livemegami/1683806963/70" rel="noopener noreferrer" target="_blank">&gt;&gt;70</a> <br> 校長越えとかレジェンドやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/11(木) 21:11:37.17 ID:Fb/eV9yA0<> リゼがドラクエやってるから見てるけど普通にいけるな <br> にじで人気維持してるだけあるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:37.87 ID:yctC5jR20<> みこち～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:40.80 ID:LGVr/pL80<> これ知ってる！お金あげると配信者がビクンビクンするやつだ！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>(sage)<>2023/05/11(木) 21:11:41.33 ID:bqgQ7PJn0<> <a href="../test/read.cgi/livemegami/1683806963/27" rel="noopener noreferrer" target="_blank">&gt;&gt;27</a> <br> 声がデバフって証明されたなw <br> ペルソナも声出さなければ数字出るかも&#129315; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/11(木) 21:11:41.67 ID:huwFO0xP0<> まさかの自分とこのリスナーに企画潰されてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:42.77 ID:pVp1X8GW0<> は？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:43.40 ID:5XPhyAj30<> みこち何やってんの？これ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:43.36 ID:Uwrsgu860<> 重いからお前らチャットやめろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:44.13 ID:aQsnvAdM0<> ずんだもん使えよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/11(木) 21:11:44.09 ID:Rmf1aRlv0<> 運営にスバルの体調もっと気遣えって抗議しないとスバルの持病が悪化するぞ  <br> 病み上がりだぞまだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:44.38 ID:luBQHRDf0<> これすいちゃんが企画してやらせたってことに出来ませんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:44.75 ID:06jVLr6h0<> めごちの配信難解なんだけどこれどういうこと？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/11(木) 21:11:45.24 ID:OtqygSYB0<> <a href="../test/read.cgi/livemegami/1683806963/130" rel="noopener noreferrer" target="_blank">&gt;&gt;130</a> <br> (&#5153; o&#820;&#822;&#823;&#804; &#65228; o&#820;&#822;&#823;&#804; &#5153;)何回春樹だ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/11(木) 21:11:45.60 ID:K8vW7WoB0<> 今　日　も　う　終　わ　っ　と　か　な　い？ <>
