名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:35:10.43 ID:Pw2CvcRf0<> んな <>腹から声出せ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:02.96 ID:9lS3trLE0<> 小豆は声量あるからなってレスを見た気がする <br> 気のせいだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/05/18(木) 21:36:03.18 ID:neOKuUQJ0<> 10万無理か <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:04.93 ID:A71zvMTz0<> 応援しよう！しゃかまた頑張れ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:05.06 ID:+Iah/cNi0<> 音響スタッフのチンポも左曲がりなのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:05.29 ID:hkEeUPRQ0<> にじさんじやとこんな盛大に祝ってくれないよなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:05.21 ID:UlkEXCvD0<> <a href="../test/read.cgi/livemegami/1684413310/11" rel="noopener noreferrer" target="_blank">&gt;&gt;11</a> <br> 本家がうますぎなんよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:05.30 ID:t2rNhCHb0<> ガイドラインです <br>  <br> ・カットしていくぅ！ <br> ・えっさほいさとぉ！えっさほいっさほいさおいしょぉ！ <br> ・ええなあ！ <br> ・伸び代やなあ！伸びしろっスびよんびよんっス！ <br> ・ナイストライ！NT！ <br> ・それ全然あり！ <br> ・楽しいもんなあ！ <br> ・……めちゃめちゃ面白かったからアリ！ <br> ・正直…どっちでもアリ！ <br> ・止まらへんでぇ！お達者でぇい！ <br> ・熱いねえ！ <br> ・ちゅうにゅう！ <br> ・こればっかりはぁ！本当ごめんなさい！ <br> ・やっちまったわぁ！すまん！ <br> ・優しみお刺身！ <br> ・完全にドンマイよ、ナイファイナイファイ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:05.48 ID:pDBg6KP/0<> 尊重しろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:06.66 ID:8fxd7+DB0<> T1負けそうです尊重お願いします <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:06.79 ID:fobOylmB0<> 楽しいんだよなあ、彼女とカラオケ来てる感じがして <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:07.98 ID:0XtEDSrU0<> すまんボイトレってもしかしてぼったくりなのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:07.76 ID:qvnL3UU60<> うおー尊重ぉ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:09.41 ID:zsOTBLZR0<> <a href="../test/read.cgi/livemegami/1684413310/5" rel="noopener noreferrer" target="_blank">&gt;&gt;5</a> <br> 言っていいんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:08.77 ID:urR/YL0U0<> ボイトレとかやってるんだろうけどデビューした時から声量が全く変わってないよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:09.85 ID:+bHSn4ZD0<> まず、圧倒的に声量が足りない。 <br>  <br> Superflyの歌は声量ないとマジでダサく聞こえるねん <br> 音程もそうやけど声量足りなすぎるわ <br> ボイトレしてんの？これ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:09.58 ID:4ut+LYWR0<> 最初の2曲よりはマシだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:11.87 ID:eAklzu3o0<> 甘やかしガイドライン <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:12.52 ID:YwZhQWPY0<> 努力！応援！尊重！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:12.70 ID:nrk0MSBx0<> しゃかまた喉やったんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:14.67 ID:LFQxkiEq0<> ガイドラインを遵守しよう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:15.14 ID:vH2JT2da0<> お前ら尊重足りなくない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:15.22 ID:1Hpt2WPc0<> あのさあそれぼっさんにも言えるんですか！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:17.57 ID:0NnO2Jpj0<> 編集が必要だな <br> 生はやめとけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:17.77 ID:e8kmK2h90<> ガイドライン棄却です <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:17.98 ID:rOmBSqdk0<> これさ… <br>  <br>  <br> あぶねー… <br> ガイドラインなかったら危なかったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:18.16 ID:ViDN0ZvF0<> なんでこんな歌オバケみたいな選曲 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:18.75 ID:a5rZNSP20<> ちょっとリアルな○○さがきついな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:20.15 ID:MnS876HX0<> ボイトレ行こうね&#9786; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:20.44 ID:AnzEwsLj0<> なんか時間経つの遅い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:20.98 ID:EJcmod+80<> <a href="../test/read.cgi/livemegami/1684413310/11" rel="noopener noreferrer" target="_blank">&gt;&gt;11</a> <br> 声量もリズムもハイノートも安定してないと大変だ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:20.75 ID:dK2eQcKV0<> 尊重してたら下山したぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:21.29 ID:5tBZk0Yy0<> 尊重！ <br> 応援！ <br> 見守り！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:21.13 ID:L6IYgkdy0<> ガイドラインの意味わかったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:21.39 ID:voB0pxz00<> クライマックスみたいな空気だけどまだ35分なのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:22.17 ID:eNfLLZVh0<> <a href="../test/read.cgi/livemegami/1684413310/5" rel="noopener noreferrer" target="_blank">&gt;&gt;5</a> <br> そりゃつれぇでしょ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:22.05 ID:8JUCMkde0<> アズキもいつかのライブで声出てない時あったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:22.26 ID:UDGGLi9c0<> <a href="../test/read.cgi/livemegami/1684413310/19" rel="noopener noreferrer" target="_blank">&gt;&gt;19</a> <br> 収録か生か <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:24.23 ID:p6YCSoDX0<> ホロメンの生ライブ見るたびにねね再評価になるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:24.95 ID:rFO3+/za0<> コロナ前に会社の飲み会後に行ったカラオケ思い出したわ&#128546; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:27.05 ID:RWl3dYwS0<> ところでぺこらのメン限で待機コメしてる白コメは何を待ってるの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:27.50 ID:CVHnQiKP0<> 【#英リサ3Dお披露目】3次元、お邪魔します【ぶいすぽっ！/英リサ】 <br>  <br> 最大同時視聴者数: <br> 102,524人 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:28.12 ID:eFtzsGDc0<> (&#5153; o&#820;&#822;&#823;&#804;&#128068;o&#820;&#822;&#823;&#804; &#5153;)茎から声出してる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:28.50 ID:agT9ThY/0<> すまん最初の20分何やってた？見逃したんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:28.70 ID:sdzzMQCk0<> ライブってこんなもんだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:28.68 ID:vd2wfkGp0<> 逆に考えるんだ <br> 時間が長く感じるってことはそれだけ濃密な内容なんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:29.08 ID:rljiN7eg0<> たれwやめwひんw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:29.61 ID:SjXQhFbD0<> やっぱ <br>  <br>  <br>  <br>  <br> 生じゃないとライブじゃねぇわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:29.32 ID:O1hfU8d10<> さかまたネタ抜きにホロで1番歌下手じゃねぇのこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:29.93 ID:8uSz0zHM0<> 音源は良いと思う <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:30.37 ID:QhDuCQhX0<> 頑張っててエライ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:32.34 ID:xmK2STzM0<> 27億まじで無駄なんじゃ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:32.37 ID:0fW9iC7P0<> ようやく、少し声が通るようになってきたっぽいか <br> 初めから調整しとけ、と <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:34.71 ID:6pUJstQW0<> あ <br> https://i.imgur.com/Cr4nz6H.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:35.14 ID:Ol2SWPEm0<> ピッチが良くないから今後上達する姿が楽しみだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:35.31 ID:CklDxzZw0<> やっぱ天皇とすいせいのライブ経験値って高いんだなって <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:35.64 ID:L6FevLlh0<> 下山凄いなあ見てる人はちゃんとわかってるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:35.90 ID:/kffKFzT0<> 音程が都度ズレるせいでちょっとツライ&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:35.98 ID:Vps5SSQP0<> 一曲目に比べたらマシだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:36.70 ID:/re8AjPE0<> ST実も全肯定できなくなってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:37.73 ID:R8+/ndhj0<> お前らガイドラインは忘れるなよ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:37.84 ID:SjXQhFbD0<> やっぱ生はええな <br> さかまたの挑戦、覚悟、応援したい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:38.19 ID:phccw8EM0<> しゃかまた声がすかすかなんよ&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:39.35 ID:2eqCUig/0<> 生歌やっていいのはそらあずすいせいまつりあくたんおかゆフレアかなたトワわためポルカだけや <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:40.15 ID:0Lh1ptBZ0<> superflyがとんでもない声量だから歌える曲みたいな所ある <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:40.26 ID:X1TG9QS+0<> おれが歌うまV教えてやろうか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:41.03 ID:+bHSn4ZD0<> <a href="../test/read.cgi/livemegami/1684413310/59" rel="noopener noreferrer" target="_blank">&gt;&gt;59</a> <br> ホロメンまじで声量足りないよな <br> ボイトレ絶対してないわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:40.90 ID:pRPPsJ670<> お前らが求めてた生やんけ！ <br> なんでそんな酷いこと言うの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:41.16 ID:QNyClkCH0<> しゃかまたの生歌ほんと笑う本人は真面目なのもポイント高い <br> 笑顔にさせてくれてありがとうな尊重尊重 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:42.48 ID:ClNRPcCw0<> カバーはアキロゼとポルカを演出要員として雇えって <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:43.45 ID:ENmK9sHP0<> さかまたは声がスコーンと抜けるようになってくれれば聴けるんだがな… <br> 破裂直前の風船みたいな声になっちゃう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:45.06 ID:jWRA8HGP0<> どうせ吊るすならもっと高いとこいけよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:45.44 ID:0XtEDSrU0<> いや尊重とかはしてる！尊重とかはしてるから！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:45.26 ID:9inziFwQ0<> こんなのちょっと上手くなったちょこ先レベルじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:45.24 ID:gSx1QyqY0<> つまんない&#128543;他行っていい？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:46.05 ID:hThCg/D60<> ガイドライン大事 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:46.04 ID:SzgoFW540<> ボイトレの意味って？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:46.15 ID:zQo7+Sdb0<> 尊重倶楽部 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:46.46 <> さかまたってお腹じゃなくて喉で歌うタイプなんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:47.26 ID:dYkqS5Nu0<> すばちょこるなたんとぺっさんメン限の待機同じで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:48.85 ID:0NnO2Jpj0<> うろ覚えで草 <br> せめてちゃんと覚えろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:48.66 ID:uaR9phkr0<> ソロ需要ないよ <br> ゲスト呼べよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:49.08 ID:GfLppapW0<> 生歌無加工のライブ感すげえやん <br> 今までのライブで生のホロメンって存在してないレベルだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:49.59 ID:9+3neNhj0<> <a href="../test/read.cgi/livemegami/1684413310/51" rel="noopener noreferrer" target="_blank">&gt;&gt;51</a> <br> 分かりやすいのたすかる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:50.65 ID:lA6INrzA0<> 下山止まらん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:50.88 ID:4uTBkPhu0<> お前らボイトレを何だと思ってるんだ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:51.40 ID:+Iah/cNi0<> ﾙﾗﾗｲｰﾔﾊｰだろうが <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:51.80 ID:JYA0g/eO0<> <a href="../test/read.cgi/livemegami/1684413310/55" rel="noopener noreferrer" target="_blank">&gt;&gt;55</a> <br> 6期ってボイトレ行ってるの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:52.19 ID:zxuimAC90<> なあ、さかまたのツイート見てきたけどコラボパートが新スタジオ使ってるってどこで呟いてるの？ <br> 負けを認められないで自分でも苦しいって分かってる反論してくるのってどんな気分？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:52.58 ID:a5rZNSP20<> <a href="../test/read.cgi/livemegami/1684413310/87" rel="noopener noreferrer" target="_blank">&gt;&gt;87</a> <br> 歌ってた <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:53.82 ID:s3fPbtaS0<> カラオケボックスで隣に座って歌ってくれたら嬉しい感じ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:54.10 ID:SjXQhFbD0<> <a href="../test/read.cgi/livemegami/1684413310/92" rel="noopener noreferrer" target="_blank">&gt;&gt;92</a> <br> 生で歌えない奴らがほとんどなのに？ｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:53.91 ID:P6Z2AcQI0<> 尊蝶るしあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:54.15 ID:eSJwnFwM0<> 頑張ったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:56.16 ID:guUhzaHd0<> <a href="../test/read.cgi/livemegami/1684413310/92" rel="noopener noreferrer" target="_blank">&gt;&gt;92</a> <br> ちょこ先「がちぃ？」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:55.76 ID:iu1uGYoe0<> ミオしゃとおかゆってもしかして上手い？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:58.98 ID:Pf3LKA100<> ガイドライン守る理由がなし <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:58.84 ID:pS/HDHUL0<> これでもやっぱり生がいいんよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:59.28 ID:KZeCme090<> ござるどこ&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:36:59.67 ID:+2n9kmRr0<> これはひどいお゛ぉ゛ん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:36:59.58 ID:DLqmATLj0<> <a href="../test/read.cgi/livemegami/1684413310/87" rel="noopener noreferrer" target="_blank">&gt;&gt;87</a> <br> さかまたがおっぱい揺らしてた <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:37:00.46 ID:P03jQQ/k0<> <a href="../test/read.cgi/livemegami/1684413310/87" rel="noopener noreferrer" target="_blank">&gt;&gt;87</a> <br> ずっとスロットやってた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:37:00.32 ID:fpud/24N0<> しゅまんぶいすぽのリサが先週１人で１０万出したんやが <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/18(木) 21:37:00.64 ID:nh90yDvA0<> すまん受け取れなかった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/18(木) 21:37:01.10 ID:oPnmIFMf0<> 生ライブはコロナを選ぶな <>
