名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 20:59:28.10 ID:FubbKOcd0<> え？ <>すいちゃんのケツのアナと雪の女王 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:05.02 ID:UO3N80Io0<> あわあわしてきた <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:05.39 ID:wFGU9ZwL0<> すいちゃんのコラボみるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:06.29 ID:zmCJuPjW0<> このスレ見たすいちゃん <br> https://i.imgur.com/3QHndNP.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:06.48 ID:ggbgAsez0<> 頭おかしい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:09.21 ID:ta/+jRVW0<> たぬー&#129392; <br>  <br> tps://i.imgur.com/GAwICb1.jpg <br> tps://i.imgur.com/vKwfby1.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:10.78 ID:NBcG/Pzb0<> ゴミスレ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:12.63 ID:tFVR7gKC0<> しかしこのメンツで3D配信する余裕あるならもうちょっと他に出来る事あるだろう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:14.67 ID:mpdYcvLD0<> あわーわのすぐ終わりそうな配信見るか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:15.78 ID:KROmPilr0<> すまん、流石にあわーわのフォルガイ行くわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:16.21 ID:MD12VZ2F0<> 利香さん、数量限定で名前付き直筆メッセージあります <br> 利香さんが直接梱包して俺らの住所に送ってくれます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:16.73 ID:m5qzs5hK0<> <a href="../test/read.cgi/livemegami/1690545568/15" rel="noopener noreferrer" target="_blank">&gt;&gt;15</a> <br> これ誰？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:17.39 ID:RV/Aeg420<> kなたさん歌枠リレーは出来るんですね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:17.99 ID:iOylxsSr0<> https://i.imgur.com/ldG0G0Y.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:19.16 ID:wFGU9ZwL0<> すいちゃんの３d配信あるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:19.68 ID:IE+i7dG/0<> あわあわしてきた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:19.80 ID:QQgdSRTr0<> 30分延期は草 <br> 外部呼ぶ時くらいはちゃんとしようや… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:20.25 ID:2+UNDVzj0<> 搾取すごいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:22.47 ID:vhSbgwSw0<> くっぞ <br> まあ毎回生放送直前機材が壊れて遅刻するんだけどなhttps://www.youtube.com/live/O_XOYlTiKXo?feature=share <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:23.85 ID:gnSdyfmi0<> 真王白星あわわ <br>  <br>  <br> ─────────出陣 <br> https://youtu.be/sRhy4DZGZvM? <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:25.68 ID:JsnwLFm+0<> あずきが可愛いだけの配信が終わってしまった… <br> 明日の11時までどう過ごせばいいんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:25.67 ID:++R5oewa0<> あわわわわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:25.90 ID:X++lqS3r0<> ありの～ままの～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:26.37 ID:ZBYXDHJJ0<> ありのままのおまピン～&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:27.70 ID:toGge/cC0<> ぺっさん今日サボりか <br> 失望した <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:27.88 ID:p85VHKAh0<> いいスレタイ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:28.46 ID:fTW7xpiB0<> でも俺ポルカの着用済みシャツなら買いたい <br> 彼シャツごっこしたい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:29.23 ID:jM+Su/T80<> キングダム2見てるけど色々酷くね？ <br> きょうかいなんか可愛くないし <br> 期待はずれすぎる <br> 1作目はそこそこ良かったのに... <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:34.28 ID:XMBtFzg90<> 2122時は？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:37.27 ID:nWBXfdRJ0<> web版のSAOアリシゼーション編クソおもろくね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:39.55 ID:drcpFBdy0<> 穴雪 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:39.86 ID:CiICOomQ0<> 結局ただのライブBD販促配信かよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:39.80 ID:6n/8DjPO0<> なんかもう色んな事起きすぎでホロどうでも良くなってきたわ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:40.20 ID:Zxtd3jRo0<> ござクラマップアート事件 <br>  <br> ・ござるが5月にマップアートの募集をする <br> https://i.imgur.com/NyPCKpZ.jpg <br> ↓ <br> ・2ヶ月音沙汰なしでメン限が荒れる <br> ↓ <br> ・ござる隊のコンプラ意識が低いせいだとキレる <br> https://i.imgur.com/szmWqHy.jpg <br> ↓ <br> ・マイクラござるカートのコメント欄が荒れて削除されまくる <br> ↓ <br> ・あまりに荒れたので反省したフリをする←今ここ <br> https://i.imgur.com/t4d1wN7.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:40.38 ID:jP8mSSNV0<> あわわ→アーニャさん見て寝るか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:40.98 ID:lQ62r1iK0<> 嫌儲からまたガイジ呼んどいたわ <br> もしかしたら来るかも、よろしく&#129303; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:43.23 ID:TKl1yLFy0<> あわーわ頭でかいぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:45.34 ID:jz9qCgR80<> あわわくっぞ! <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:45.72 ID:gqU8MMaZ0<> <a href="../test/read.cgi/livemegami/1690545568/26" rel="noopener noreferrer" target="_blank">&gt;&gt;26</a> <br> 利香さんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:45.87 ID:iOylxsSr0<> ガチでただのスクショデクさ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:45.88 ID:FOZPK0/c0<> すいちゃんが絶対にアンスレを覗かないように <br> 泣きながらスレたてるんだよ <br> 多分な <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:48.89 ID:P5I+Jt+V0<> あわーわきちゃ！！！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:48.97 ID:5V529uEO0<> ござる山田より配信してないのが20人いるってヤバいだろ <br> https://i.imgur.com/Iu1vXGP.jpg <br> https://i.imgur.com/F6dnxAj.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:50.05 ID:fNqUbIki0<> <a href="../test/read.cgi/livemegami/1690545568/18" rel="noopener noreferrer" target="_blank">&gt;&gt;18</a> <br> 顔長 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:50.17 ID:bA9LKraG0<> これあるやん <br> https://i.imgur.com/nqPtUYD.jpeg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:50.70 ID:y9FceGWD0<> セレちゃんごめん <br> あわーわいくわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:50.80 ID:ggbgAsez0<> <a href="../test/read.cgi/livemegami/1690545568/35" rel="noopener noreferrer" target="_blank">&gt;&gt;35</a> <br> アーニャさん見ろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:50.98 ID:LmuPclNJ0<> セレちゃんのセルフ生搾り牛乳 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:51.03 ID:mmL6Ci+U0<> あわーわ台パンさせっぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:51.88 ID:jHQXPb8h0<> あわわわわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:51.86 ID:KMohiRPW0<> あわあわしてきた <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:52.77 ID:MQxwawg20<> 知らん間に山岡家が古着屋になってんだけどどした <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:52.96 ID:JPgLXKDb0<> キッコロのAAも貼れよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:53.90 ID:NUdDuOyC0<> すいちゃんの雪印ホジホジ&#129392; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:00:55.68 ID:fWWEmycm0<> たこ焼きに戻るか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:00:55.54 ID:0aGcgxiz0<> リゼロ同時視聴が王の箱ってやばすぎるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:01:01.35 ID:bnEbuvfU0<> 992：名無し＠18歳未満の入場禁止 無断転載禁止：2023/07/28(金) 20:59:09.25 ID:XzYHjtrU0 <br> <a href="../test/read.cgi/livemegami/1690545568/908" rel="noopener noreferrer" target="_blank">&gt;&gt;908</a> <br> つづかねーよボケ&#128405; <br>  <br> は？なんかイリュの広報のツイ垢が生まれ変わったとか見たのは気のせいだったんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:04.67 ID:oAS0IV1H0<> すいちゃんもう黒ずんでそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:05.23 ID:Frk7Ig1V0<> ルーナはメン限多い！って誇らしげだったけどこれ見てて面白いか？なんで説教されてんだ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:01:05.75 ID:KROmPilr0<> あわーわのOPほんますこ&#129392; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:01:06.00 ID:R2SY6tai0<> ぺこらどこいったん？ <br> つかホロライブ制圧されてるぞ？異常事態だぞなんでおまえら騒いでないんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:07.35 ID:STg2/AWe0<> あわわわわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:08.90 ID:6KgfIbpj0<> 見るもの無さすぎホロライブ終わったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:01:09.15 ID:AEcfrilH0<> ・USEDアパレル <br> ・自分ちで洗濯 <br> ・セットにはプロマイド付き <br>  <br> 多分各項目には嘘はないんだと思うわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:11.37 ID:z1y1/nsv0<> <a href="../test/read.cgi/livemegami/1690545568/50" rel="noopener noreferrer" target="_blank">&gt;&gt;50</a> <br> 同接三桁うおおおおおおお <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:11.10 ID:MyoWB7U50<> BD買うか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:15.63 ID:tmVho00e0<> https://i.imgur.com/2rfCWtE.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:16.85 ID:wp8VfQU60<> あわわわわわわわわわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:19.78 ID:kFQqyBdo0<> ラミィ「サマーソングメドレーはだいぶ前に募集あった　ねぽらぼライブ前で忙しいから参加しなかった」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:20.05 ID:DLGU2Dcr0<> 今気付いたけどヒメヒナすいちゃんってなんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:20.63 ID:VI75zjTw0<> <a href="../test/read.cgi/livemegami/1690545568/50" rel="noopener noreferrer" target="_blank">&gt;&gt;50</a> <br> ヒデキか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:20.85 ID:YC8FatKc0<> あわーわに凸るぞ <br> お前らー <br> 金曜日エンジョイしようぜｗｗｗｗｗｗｗｗｗｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:22.25 ID:6hx26QJN0<> いつも歌枠リレー参加しないだろラミィ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:22.79 ID:xrJPn8zx0<> あわわわわわわわわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:25.84 ID:m80ULhIl0<> サマーライブとかいうゴミで配信スカスカ <br> これが販路拡大のための一般化や！ <br> 顔面ブルージャーニーもお楽しみに！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:30.33 ID:EtjHCSlJ0<> すまん <br>  <br> 19800円はさすがに高くない？&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:31.15 ID:hapKOLpm0<> あわーわきちゃーーー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:31.12 ID:Y0MEOPYe0<> あわわ見に来たぞ&#10084; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:31.31 ID:1uR5BRpb0<> ラミィ日曜うなぎ食べます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:01:32.02 ID:d9YNcXq80<> <a href="../test/read.cgi/livemegami/1690545568/50" rel="noopener noreferrer" target="_blank">&gt;&gt;50</a> <br> ヒデキに挨拶しなきゃ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:01:33.48 ID:5oUrDe1M0<> スクショランダムwwwwwwwwwwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:33.63 ID:9dQ3rTBr0<> すいちゃんヒメヒナとコラボやるんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:36.50 ID:ryQYQEQj0<> <a href="../test/read.cgi/livemegami/1690545568/50" rel="noopener noreferrer" target="_blank">&gt;&gt;50</a> <br> どのスレに宣伝したんだ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:37.34 ID:QTtszhHN0<> <a href="../test/read.cgi/livemegami/1690545568/46" rel="noopener noreferrer" target="_blank">&gt;&gt;46</a> <br> いやむしろそれ以外に何だと思ったんだよ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:39.09 ID:3T6r5KBg0<> ぺこみこ何分？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:40.47 ID:zgoGhWzG0<> あわーわ掴みまくればいいんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:40.52 ID:4YbmfBxQ0<> <a href="../test/read.cgi/livemegami/1690545568/22" rel="noopener noreferrer" target="_blank">&gt;&gt;22</a> <br> ブルーレイ売りたいのに手を抜いてどーする <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:01:41.69 ID:ov5IPWwb0<> 写真セット14000円です <br> 高すぎぃ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:43.98 ID:ZpO5e9cc0<> 3rdのBluRay買ったけど、封すら開けてないんだよな&#128546; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:47.34 ID:q9BKHfy10<> <a href="../test/read.cgi/livemegami/1690545568/78" rel="noopener noreferrer" target="_blank">&gt;&gt;78</a> <br> 古着屋で安いの買って回って家で洗濯すりゃええもんな&#128560; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:01:47.44 ID:fm/fR6U60<> あわわ同接128どりゃああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:01:47.67 ID:emdex+i70<> ラミィ高級うなぎ食べる富豪配信します <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:51.11 ID:zmCJuPjW0<> ラミィ、歌枠リレーあるので日曜の1330にうなぎ食べる枠 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:52.15 ID:hapKOLpm0<> バリウムの姫が来たぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:01:52.36 ID:fnu7nbkm0<> すいちゃんと松下って今どっちが格上なんだろうか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:53.04 ID:FV4TzEwy0<> そういえばラミィ鰻食べるって言ってたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:01:54.03 ID:wFGU9ZwL0<> <a href="../test/read.cgi/livemegami/1690545568/83" rel="noopener noreferrer" target="_blank">&gt;&gt;83</a> <br> こいつクリスマスも参加してねえやん言い訳乙 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:55.10 ID:4Z93Tov10<> <a href="../test/read.cgi/livemegami/1690545568/57" rel="noopener noreferrer" target="_blank">&gt;&gt;57</a> <br> クソガキがけっこうやってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:01:55.40 ID:lSB75PT80<> 見るものねえからラミィつけたらラミィが歌枠リレーの隙間でうなぎ食う配信する話してた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:55.34 ID:LoE83UCo0<> ライブの円盤2万もすんのかよたっけｗ <br> https://i.imgur.com/exoarEL.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:57.21 ID:sNQpNpl20<> なぁ <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br> もうバリウムだけあればいいよねｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:57.51 ID:R/7W2Nlh0<> ヒメヒナの配信毎度毎度遅刻してんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:01:58.76 ID:ggbgAsez0<> <a href="../test/read.cgi/livemegami/1690545568/78" rel="noopener noreferrer" target="_blank">&gt;&gt;78</a> <br> 本人着てるならちょっと欲しい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:02:00.13 ID:3lhegzzB0<> ラミィ、歌枠リレーの休憩時間に鰻食べます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:02:03.16 ID:IYD0VQo70<> あわーわはやくしろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:02:03.86 ID:wp8VfQU60<> <a href="../test/read.cgi/livemegami/1690545568/102" rel="noopener noreferrer" target="_blank">&gt;&gt;102</a> <br> いらねー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:02:04.99 ID:a5hcvJ1v0<> あわわ～&#129392; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:02:05.01 ID:WHw1bmZd0<> ラミィ生意気だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:02:08.77 ID:bnEbuvfU0<> 絵のライブなんて500円くらいで配信販売でよくない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:02:08.73 ID:Smfue0nx0<> 見えそうで見えない利香さんの谷間 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:02:09.36 ID:I1LRbN/H0<> めんどくさいから前と同じ名前で参加するわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:02:10.28 ID:z1y1/nsv0<> <a href="../test/read.cgi/livemegami/1690545568/114" rel="noopener noreferrer" target="_blank">&gt;&gt;114</a> <br> そんなもんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:02:10.06 ID:eI9PwByN0<> あーあバリライブになった <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:02:10.85 ID:FOZPK0/c0<> <a href="../test/read.cgi/livemegami/1690545568/48" rel="noopener noreferrer" target="_blank">&gt;&gt;48</a> <br> こんなん応援するよいばりうむに行く気持わかるわ <br> 楽しくもねえだろこんな不人気のお気持ちおばさん <br> せめて人気ならまだしも <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:02:10.54 ID:pFXCwMUs0<> にゃにゃせ始まります <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:02:11.20 ID:ZV2rnf+K0<> だっだ だいじょばない ちょっと蛹になって出直すあわわ！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:02:14.46 ID:zmCJuPjW0<> 宝鐘マリン&#127988;&#8205;&#9760;＠マリ箱きいてね@ホロライブ3期生 @houshoumarine (2023/07/28 21:02:00) <br> なんと船長が…!!! <br> 『#つぐのひ』( @tsugunohi )さまと <br> コラボゲームを出させてもらうことになりました！&#128563;&#128079; <br>  <br> 『美魔女の真実-マリンの秘宝船-』 <br> 2023年8月11日(金)21時にSteamにてリリースですよ～！！！！ <br>  <br> https://store.steampowered.com/app/2494480/Truth_of_Beauty_Witch_Marines_treasure_ship/ <br> https://pbs.twimg.com/media/F2CK7JeboAA8EVA.jpg <br> http://twitter.com/houshoumarine/status/1684896987207077889 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:02:14.43 ID:vZmyy9XW0<> ラミィうなぎ食べた後にトルネコやります <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:02:15.47 ID:bSrzFPwK0<> <a href="../test/read.cgi/livemegami/1690545568/33" rel="noopener noreferrer" target="_blank">&gt;&gt;33</a> <br> 本当に30分遅れになってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:02:15.79 ID:1pXnyPOh0<> <a href="../test/read.cgi/livemegami/1690545568/90" rel="noopener noreferrer" target="_blank">&gt;&gt;90</a> <br> 信心が足らんのとちゃいますか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:02:17.76 ID:RfjS3RT30<> <a href="../test/read.cgi/livemegami/1690545568/20" rel="noopener noreferrer" target="_blank">&gt;&gt;20</a> <br> 配信者がVより上だと本気で思ってるの本当に草 <br> Twitchなんてサバソンが当たり前のところにいるのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:02:18.83 ID:mpdYcvLD0<> <a href="../test/read.cgi/livemegami/1690545568/108" rel="noopener noreferrer" target="_blank">&gt;&gt;108</a> <br> ホロアンの姫な <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/28(金) 21:02:18.77 ID:XCvlID1L0<> 一般youtuberのvtuberのイメージって未だにスパチャ1億2億の世界で止まってるよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:02:19.60 ID:grfePbFy0<> 最近マジでバリウム見てたほうがQoL上がるの俺だけ？ <br> ホロメンお気持ちマン多すぎるし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:02:20.67 ID:mxjI8q2Y0<> あわーわ頭デカイんじゃなくて肩幅が狭いんだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/28(金) 21:02:22.62 ID:Frk7Ig1V0<> ルーナ何か知らんけど偉そうにしてます… <>
