名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:41:50.61 ID:9KVGTXHN0<> 負けてます <>ぼっさん 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:13.78 ID:E9h0n1Fq0<> 音乃瀬奏&#127929;&#10024;ReGLOSS @otonosekanade (2023/09/20 22:41:16) <br> 抹茶シェイクうんめうんめぇぇぇぇぇぇ！！！！！！！！！！！！！！！！！！ <br> http://twitter.com/otonosekanade/status/1704490913874035160 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:13.00 ID:YfWdSQew0<> ぼたもこくっぞw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:15.55 ID:1G1V/7900<> もこうには勝ってくれ&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:42:16.99 ID:2TxnzwUK0<> ぺこら何処にいる？ <br> 誰かの枠にいないのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:16.11 ID:oN7yBLz60<> ぼっさんボロ負けってマジ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:18.31 ID:MvzsCURD0<> ニニンがシノブ伝は分からんだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:42:17.76 ID:FF0omjp70<> ぼっさんガチでガン処理だったな <br> ルーク対策だけして本番えなこりんに勝てるかどうかだなこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:21.58 ID:rFwPWxrI0<> あくたんの体の中でタンタンしたい所といえば？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:21.53 ID:Dvqzjq8l0<> もこうから来ました <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:42:24.10 ID:7tQRFmZd0<> <a href="../test/read.cgi/livemegami/1695217310/4" rel="noopener noreferrer" target="_blank">&gt;&gt;4</a> <br> あっ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:24.38 ID:tg9fpc1x0<> ミオしゃの占いを思い出せ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:23.03 ID:cmQKS5N00<> もこうどりゃああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:42:26.04 ID:Slt3AQyf0<> ぼっさん始めたばかりのボドカに1Rも取れずにボコボコにされました・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:42:27.43 ID:MMR2k6b70<> どぐらと稲葉のテンションガタ落ちじゃねーか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:26.18 ID:ziEB4iu70<> 1時間掘ったらダイヤ50ぐらい取れるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:28.04 ID:Pfp3iuw10<> 好き嫌いババアにぴったりな記事見つけた <br>  <br> エコーチェンバー」極端思考が仲間内で加速…抜け出した男性「集団はカルト宗教のよう」 <br> 2023/09/19 12:12 <br> https://www.yomiuri.co.jp/national/20230919-OYT1T50005/ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:30.50 ID:SCvjWJL40<> ぼっさん強くなる気ねーの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:42:31.28 ID:rQfFrV4G0<> ぼっさんラーメンの味で勝負すべ&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:33.17 ID:gVN4+H6+0<> ぼっさんvsもこう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:42:32.47 ID:XnqdaFKp0<> もこうに負ける歴史的な日 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:34.32 ID:K9Bm5SZX0<> ぼたもこどりゃああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:42:34.17 ID:MVkBc3ll0<> ラーメン作るべ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:35.65 ID:L4M/KsKH0<> ボドカさん <br> ガチの格ゲー4日目です <br> 4日前に基本操作から始めてました <br>  <br> ぼっさん、どういうことなの <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:42:36.29 ID:XjsSRSFR0<> スバル効きすぎてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:42:34.68 ID:RXFlHXu/0<> リリーは捨てべ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:42:35.84 ID:ow2vs6yW0<> もこうに勝てないと全敗みえます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:42:40.35 ID:UF0I6U000<> まこう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:40.94 ID:+kIF0C6E0<> ボドカそんな強いんか？数日前始めたばっかでしょ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:42:40.62 ID:FI0qYpOJ0<> 久本雅美の歯茎ってなんだよ&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:42.33 ID:b2YMwhRH0<> 流石にもこうには勝てる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:42.52 ID:e2boPPbc0<> もこうでどりゃっていい？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:42:43.59 ID:IjeiRw+10<> https://i.imgur.com/JXoBh6o.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:41.82 ID:ZRDXFEXk0<> もこうには負けるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:41.69 ID:OBMJuCZF0<> これ本番までにぼっさんがボドカに勝てる可能性どのくらいある？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:42:42.01 ID:PvJx04H30<> steamdeckってSSD換装するなら一番安いやつでええの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:42.12 ID:rTmTfOuU0<> もこうとはいい勝負してくれええええ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:44.87 ID:hf4E2cwI0<> ラーメンVSもこうどりゃああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:46.51 ID:TorEccno0<> 相手倒したあとジャンプで近づいてるせいで毎回超必くらってない？そんなもん？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:42:45.79 ID:Z4qgNz4a0<> あくたん、今日だけで柴田理恵と久本雅美とチームになってます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:47.08 ID:l1YAPMes0<> 単純にセンスがない <br> もう格ゲーに関わるのは止めとけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:49.89 ID:t5JnncLf0<> ぼたもこどりゃあああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:51.54 ID:JFKVr7AG0<> ラーメン作ろう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:42:52.55 ID:jHMMrYjx0<> ぼっさん会議すべ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:52.97 ID:EoEaUzgl0<> 今日おわっどぐって最近知ったんだけど <br> このスレその時どうだった？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:42:51.70 ID:MVkBc3ll0<> ラーメン作りなら勝てる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:42:54.29 ID:5XUvTZHE0<> ファミレスを享受せよは面白かった良いゲームだったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:54.38 ID:n1+VFgXr0<> ピンクがスバルに負けてる!!! <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:42:55.40 ID:l5zqBcGk0<> リグロスは一時間しかできへんむかしのドル部みたいな縛りでもあるんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:57.10 ID:TY0sUllV0<> りりーかガチのゲーム好きだな <br> ぺっさんと被るわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:57.17 ID:N6iBYfze0<> <a href="../test/read.cgi/livemegami/1695217310/26" rel="noopener noreferrer" target="_blank">&gt;&gt;26</a> <br> ボドカはかるびにも勝ってたからセーフ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:56.53 ID:I8dwjmJk0<> 激戦区から逃げるために配信休んでマイクラですり寄りは草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:42:57.89 ID:jtBhm4c10<> ぼたんにこぱん教えてー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:00.01 ID:j5BIqMkY0<> <a href="../test/read.cgi/livemegami/1695217310/20" rel="noopener noreferrer" target="_blank">&gt;&gt;20</a> <br> リリーは突進コマ投げだけで対策しらない奴には勝てるから… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:01.24 ID:H5D3jTeP0<> ぼっさんもこうにも負けたら本気で進退考えろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:01.82 ID:YCc/pj6F0<> <a href="../test/read.cgi/livemegami/1695217310/2" rel="noopener noreferrer" target="_blank">&gt;&gt;2</a> <br> ギャハハh <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:03.58 ID:Blc0N19D0<> ぼっさんまともにスト6やれよ <br> コマ投げは垂直で外せることぐらい分かれよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:06.53 ID:iRpycbmi0<> ルイの営業全国1位って何だよ <br> 盛り？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:07.30 ID:kMrTszgX0<> もこう「いきなりパーフェクトで決めますわ」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:04.37 ID:Pfp3iuw10<> <a href="../test/read.cgi/livemegami/1695217310/14" rel="noopener noreferrer" target="_blank">&gt;&gt;14</a> <br> うめうめの上位ワードきたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:09.19 ID:+kIF0C6E0<> <a href="../test/read.cgi/livemegami/1695217310/14" rel="noopener noreferrer" target="_blank">&gt;&gt;14</a> <br> かなでそ、歌枠良かったよ&#129392; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:09.89 ID:MhTiFzei0<> お前らなんでそんな簡単に書き込めるの？俺反映されるまで10分くらいかかるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:10.30 ID:xbMdPZFI0<> <a href="../test/read.cgi/livemegami/1695217310/17" rel="noopener noreferrer" target="_blank">&gt;&gt;17</a> <br> ござる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:10.26 ID:l0wMvPZQ0<> もこうには勝たないと <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:12.28 ID:E9h0n1Fq0<> せめてもこうには勝てよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:12.47 ID:aq8u1it50<> ぼっさんが負けたら相手に処女膜奪われちゃうの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:13.30 ID:gL5+Z3bV0<> すいすい質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:14.72 ID:xexOiKyl0<> ラグナロクオンラインってサービス終了してたんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:16.19 ID:JyTSZeeR0<> シノブ伝の頃のUFOって全然円盤売れてなかったよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:16.96 ID:VyZqTLZ20<> すいすい！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:15.71 ID:KmpnQpx/0<> <a href="../test/read.cgi/livemegami/1695217310/45" rel="noopener noreferrer" target="_blank">&gt;&gt;45</a> <br> 景気良すぎ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:17.97 ID:P2WLbPEi0<> ぼっさん… <br> ゲームつよつよなはずなのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:21.13 ID:2C5M2LyR0<> もこうに負けたら全ての終わりだぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:19.87 ID:0VbdukNq0<> 中学時代にROとか俺じゃん <br> ちな32 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:20.53 ID:Nckykv/20<> <a href="../test/read.cgi/livemegami/1695217310/61" rel="noopener noreferrer" target="_blank">&gt;&gt;61</a> <br> マネジャー様のご指示だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:20.34 ID:4ddtEJVq0<> なぁにこれ <br> https://i.imgur.com/NSVOfDC.png <br> https://i.imgur.com/tT5nWN5.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:21.25 ID:set8HBfi0<> ぼっさん「このキャラ分からないなー」 <br>  <br> いや分かるキャラなんてねーじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:24.18 ID:TmC6w7JQ0<> えなこりんはけんきがぼっさん研究してくるし多分厳しい <br> 必ずハメ殺される <br>  <br> だからもこうに勝てるよう頑張ろう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:26.81 ID:/NMTXDgE0<> すいすいの悲鳴&#129412; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:24.86 ID:wlkIMokk0<> <a href="../test/read.cgi/livemegami/1695217310/17" rel="noopener noreferrer" target="_blank">&gt;&gt;17</a> <br> ござる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:26.27 ID:PFCaS3Bz0<> <a href="../test/read.cgi/livemegami/1695217310/2" rel="noopener noreferrer" target="_blank">&gt;&gt;2</a> <br> 黄猿もビームで一味の頭撃ち抜けばいいのに舐めプしてるバカです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:28.81 ID:X3AmkWqr0<> むしろボドカに勝ったらそっちのほうが困るだろw&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:30.36 ID:aGEhL+YB0<> あのベガのパチモンみたいな技ってガード反確じゃなくてしたら有利取られんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:30.13 ID:rQfFrV4G0<> 頼むもこたんには勝ってくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:29.38 ID:2o31TeUF0<> ラーメンの戦績どんな感じ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:30.18 ID:7PfCTGDu0<> <a href="../test/read.cgi/livemegami/1695217310/2" rel="noopener noreferrer" target="_blank">&gt;&gt;2</a> <br> 握りつぶせばいいのになあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:30.31 ID:/zEO1VYY0<> もこうつっよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:30.85 ID:Wlfc86hk0<> 怯えるすいすいシコっ！w <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:32.92 ID:P6IG+hdz0<> すいすい今のはなんだい？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:33.67 ID:XjsSRSFR0<> すいちゃん幼女 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:31.99 ID:fnpP92xM0<> <a href="../test/read.cgi/livemegami/1695217310/47" rel="noopener noreferrer" target="_blank">&gt;&gt;47</a> <br> すみれ経由して忖度するよう頼む <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:34.07 ID:uUMbxe8y0<> もこうテンション高すぎて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:36.53 ID:huiuOyjr0<> これエアーズロック？ <br>  <br> https://imgur.io/tT5nWN5.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:37.74 ID:QX1OmeBh0<> いつの間にかドラ島3でてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:37.84 ID:NhTgN3LJ0<> みんな～今日も楽しんでくれた？&#1641;(&#3665;´3｀&#3665;)&#1782; <br> https://i.imgur.com/ittqUYd.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:38.52 ID:+THIiL6D0<> りりーかゲーム発掘するのうまそうだな　他が知らない質ゲーを発掘してやってほしいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:38.52 ID:BDOy026R0<> いつのまにかスバルが圧勝で草 <br> みこはUパワーどうした？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:40.96 ID:c1hHkQfO0<> ぺっさん調子に乗って来たのに相手にされて無くて空気やん <br> つまんねーことすんなよぺっさん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:39.50 ID:mAY+nlkf0<> <a href="../test/read.cgi/livemegami/1695217310/14" rel="noopener noreferrer" target="_blank">&gt;&gt;14</a> <br> うめうめ超えたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:42.06 ID:41+PhDuh0<> 初心者にリリーはぶっちゃけ無理 <br> ましてや無敵技ないマリーザじゃな <br> キャラ変えれば勝てる可能性があるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:41.21 ID:BAMv9QXk0<> 内部レートがあるなら <br> 内部レート＝ランクじゃダメなの？ <br> 将棋サイトみたいな感じでさ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:42.64 ID:qLteHRM+0<> はじめ嘘だろ韓国に媚びるのか・・・ <br> https://www.youtube.com/shorts/QZ9s0rpLJbU <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:41.90 ID:w11zKvy00<> でもころねよりゲームクリアしてるやつホロアンに居ないよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:43.64 ID:0VbdukNq0<> <a href="../test/read.cgi/livemegami/1695217310/80" rel="noopener noreferrer" target="_blank">&gt;&gt;80</a> <br> してないぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>　<>2023/09/20(水) 22:43:43.95 ID:YBJvINmJ0<> そういえばホリの続報ってあったの？ <br> BJ終わったからそろそろかと思ってたんだけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:43.99 ID:yXz9pZj60<> <a href="../test/read.cgi/livemegami/1695217310/17" rel="noopener noreferrer" target="_blank">&gt;&gt;17</a> <br> ござる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:46.90 ID:u8AvE/jo0<> りりかまじでこの路線でいこうオタクギャル <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:45.59 ID:6X0YfDQ70<> <a href="../test/read.cgi/livemegami/1695217310/47" rel="noopener noreferrer" target="_blank">&gt;&gt;47</a> <br> ゲームセンスだけじゃなくて <br> 練習時間もVDKは長時間やるので勝ち目ないよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:48.91 ID:PCxh6dfd0<> ござるおもんない女です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:52.11 ID:F4G0TH1Q0<> りりか「ファミレスを享受せよ」に目を付けてたんかよ <br> さらに高評価 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:54.10 ID:RcUOo3Oa0<> <a href="../test/read.cgi/livemegami/1695217310/10" rel="noopener noreferrer" target="_blank">&gt;&gt;10</a> <br> GMGで１７００円で売ってたんだよな円安になるまえに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:55.58 ID:gVN4+H6+0<> ぼっさん草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:53.96 ID:pjG+Tkg10<> ぼっさん？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:54.97 ID:VOqxrK570<> もこうどりゃあああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:57.15 ID:DcHkc4S+0<> <a href="../test/read.cgi/livemegami/1695217310/88" rel="noopener noreferrer" target="_blank">&gt;&gt;88</a> <br> 1位確定演出 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:57.64 ID:wSAA7vNc0<> ぼっさんコメントでこのリリーなら勝てるって言われてるけど <br> 勝つ見込みそんなあんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:57.26 ID:abeDsZwA0<> ぼっさん… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:55.92 ID:GvGNszM80<> いやもこうに負けるのは駄目だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:58.12 ID:L/i/aIgt0<> もこキッズ荒らせ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:43:57.18 ID:FF0omjp70<> <a href="../test/read.cgi/livemegami/1695217310/41" rel="noopener noreferrer" target="_blank">&gt;&gt;41</a> <br> 理解力がまじで高い <br> 初日に打撃とコマ投げの2択を理解してたし釣る行為も自分で考えてやってた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:43:59.79 ID:oTDi9ADI0<> ぼっさん・・・？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:44:00.83 ID:LkCPUrok0<> もこう草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:44:01.18 ID:uUMbxe8y0<> ぼっさん嘘だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:44:00.37 ID:set8HBfi0<> ぼっさんもこうにも負けてますｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:44:02.15 ID:usqn5pay0<> <a href="../test/read.cgi/livemegami/1695217310/75" rel="noopener noreferrer" target="_blank">&gt;&gt;75</a> <br> <a href="../test/read.cgi/livemegami/1695217310/92" rel="noopener noreferrer" target="_blank">&gt;&gt;92</a> <br> サンキュー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:44:00.85 ID:rTmTfOuU0<> ぼっさん？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:44:01.98 ID:c/4VHeoM0<> ボドカ「これ(対空SA)楽しいんで体力7割残ってたらボッたちして倒したろってコーチと話てました」 <br> チームメイト「ギャハハｗ」 <br>  <br>  <br> あの <br>  <br> レベルちゃいますｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:44:05.20 ID:nN+uMera0<> スバル ガイジみたいなことしてんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:44:07.23 ID:JVoUR0BE0<> もこうに負けてるけど大丈夫そ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/20(水) 22:44:07.99 ID:MVkBc3ll0<> もこうとホロメンが戦うのははじめてか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/20(水) 22:44:08.09 ID:TOVsp2kW0<> ゲーマーだと既プレイ多いのはそうだがそれでもやりようはあるよ <br> ホロでもそらロマサガとかルーナMGSとか前例は有るんだし <br> ぺこらMGSとかココ如くみたいな初見風は避けた方がいいけど <>
