名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:08.13 ID:VjmuZgOB0<> んな <>低気圧女の称号 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:40.80 ID:WcMBOQRV0<> 聞こえねえ！！！！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:05:41.26 ID:6QSu/KA20<> ひん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:41.35 ID:G2h2brea0<> 気圧を感じる能力者集団 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:44.19 ID:r1cp4GSf0<> ラミィ悲壮感出さないモード選びました <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:05:45.98 ID:dkxJPhkC0<> 復帰して最初の話がお天気デッキ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:46.88 ID:TXI619O30<> 最初のトークデッキ <br> 低気圧 <br>  <br>  <br>  <br>  <br> これ予想してたやつおる？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:47.31 ID:/PWqXa8G0<> 雑談ビンゴいる？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:05:47.85 ID:HFAi2Jpv0<> 五苓散とか試してよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:48.55 ID:0uZtytFm0<> 休暇低気圧エグイて <br> はいこれ満漢全席です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:50.68 ID:DTEMpmp50<> 気圧の話は微塵も共感できんのだワ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:50.79 ID:RHkvo6z80<> 無料スパチャもうざいわ切ってくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:51.50 ID:xUN2pCF90<> 脳みそ出る！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:51.65 ID:u/62kohu0<> スパチャ色からの低気圧デッキとかホロアン特効すぎんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:52.46 ID:xIKou3CN0<> ラミィたまらん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:54.16 ID:B/MVjxVd0<> 低気圧…？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:05:54.92 ID:ZJhGfeZd0<> お前らの所に来るのは開示請求じゃなくて警察な&#128560;&#128561;&#129314; <br> &gt;ツイッター上で中傷したなどとして侮辱罪と偽計業務妨害罪に問われた愛知県扶桑町、無職油利潤一被告（23）の公判が19日、東京地裁（安永健次裁判官）であり、 <br>  <br> &gt;【検察側が拘留29日と懲役1年を求刑して結審した】 <br> https://www.tokyo-np.co.jp/article/220692 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:05:55.07 ID:pL/ro6O40<> 明日大寒波です <br> https://i.imgur.com/2VvdVNT.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:05:55.21 ID:Yn+WwjUV0<> はよドラクエやれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:05:55.64 ID:RSVB1EEd0<> メンバー数カウントすっぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:05:55.83 ID:qYjMNCDS0<> 天気も気圧もどうでもいいんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:55.79 ID:yAKGbKdY0<> ラミィは～けどが～けろに聞こえるからかわいい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:56.24 ID:HbnzbHte0<> 気圧エアプやないかい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:56.52 ID:2CTkdund0<> つまんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:56.25 ID:C8y9PA5u0<> ５期生って２期生の次くらいに休養してね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:57.16 ID:gnzlPt3t0<> 気圧ごときで頭痛いのは原因はほぼほぼ自律神経 <br> 規則正しい生活して太陽浴びろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:57.28 ID:f0xcuj1G0<> 気圧って言うけど半分くらいストレスだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:05:58.37 ID:uZWolm7S0<> 低気圧トロフィーを獲得しました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:58.35 ID:MgJVuxC+0<> まさかあくあを見習って低気圧でゴリ押ししてくるとはな <br> そんなの予想できたか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:05:59.03 ID:ws14ApTh0<> 反省ゼロやなこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:00.70 ID:i895aVBa0<> ゆきはなラミィ <br> お天気オネェさんです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:00.78 ID:nGvkeiX80<> 最強カンパ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:00.94 ID:l98viUMR0<> ただの眼精疲労じゃないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:01.61 ID:1zG0D75Q0<> やっぱラミィの雑談はこの適当さがウリだよなぁ！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:02.55 ID:muGpxXa90<> そんなに気圧で頭痛がやばいならニュースになってます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:02.56 ID:O/y22uHi0<> コアラミィチャンスだぞ囲い込め <br> これが最後の収穫だ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:02.90 ID:nodJLSIm0<> グロすぎて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:03.04 ID:e6sSMKQ00<> 目から脳みそ出るのはやばい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:03.21 ID:if/KQl5f0<> 脳みそ出ちゃう！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:03.70 ID:adPFcIr20<> ラミィの脳みそエッチなんだ&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:06:03.73 ID:xJbJv4U70<> 表民「反省してんの？」 <br>  <br> こーれ辛辣です <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:06:03.97 ID:YhCiI7fu0<> ラミィ掴みのトークばっちりです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:05.71 ID:PkJ+WsvD0<> 寒波と気圧関係ないだろw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:06.96 ID:DtpL0IDX0<> https://i.imgur.com/TFutJWX.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:07.65 ID:hbiLix0R0<> これ何の配信なわけ？ <br> 奥歯ガタガタ言わせるぞこの雪女 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:08.13 ID:FgDRK+xc0<> ホロメンは標高3000mのヤママン住んでるからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:06:08.31 ID:FxnL5ywt0<> 低気圧くんいつも悪者にされて可哀想… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:09.01 ID:aYtjX4mx0<> つまんねーな早くせいじゃくの玉の話しろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:06:12.66 ID:0LvBjzZ80<> 天気デッキかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:06:13.91 ID:ZJhGfeZd0<> 誹謗中傷に続々と刑事で有罪の判決&#128512;&#128512;&#128548; <br> https://news.yahoo.co.jp/articles/ca5281464b28271e36023df6d5fe43e8d2d5888a <br> 中傷する書き込みをした罪などに問われた23歳の男に、 <br> 【東京地裁は有罪判決を言い渡しました。 カメラから顔を背けるようにして送検される男。】 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:14.03 ID:dwlu93mZ0<> こーれまた休みます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:14.31 ID:yD7O+Edy0<> ビンゴカード失くしちまったよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:14.34 ID:gZxI/X+00<> いつものラミィで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:16.23 ID:WcMBOQRV0<> 聞こえねえ！！！！！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:16.28 ID:q0hVFdqt0<> ズツール？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:16.67 ID:oRqgKqoD0<> なんで低気圧で頭痛くなるホロメンは富士山に引っ越さないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:06:17.71 ID:EuFhfXIN0<> いとらのかざぽよくんおる？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:06:18.05 ID:WMsef3My0<> ラミィ？そんな話はどうでもいいんだ <br> 本題に行こう？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:19.79 ID:w3I7QAu50<> 低気圧ガーってあくたんかって！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:20.26 ID:adPFcIr20<> bakudan！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:20.22 ID:lGAtLN140<> やっぱラミィだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:21.16 ID:AnzKdlmQ0<> 気象病ていいますそれ <br> 三半規管がやられてるので酔止め薬飲んでください <br> 休むようなもんじゃありません <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:21.77 ID:1zG0D75Q0<> やっぱラミィなんだよな <br>  <br>  <br> 安心したわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:06:23.26 ID:jloRp0MQ0<> やべーな何だこの女 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:24.83 ID:9XXkm1+k0<> つっっっっまんねえええええええ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:06:24.56 ID:Fn6au94x0<> なんか、なんかうまく言葉に出来ないんだけどさ <br>  <br>  <br>  <br> 雪花ラミィから華が─────── <br>  <br>  <br>  <br> ───────────消えた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:25.59 ID:9DWnLkbd0<> これ10分ぐらい他愛もない話したあと突然泣き出したりしないよな&#128560; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:25.85 ID:PoS6fAUD0<> お前らほんとラミィ好きな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:26.43 ID:5sKBkCKF0<> ラミィ、質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:26.73 ID:xIKou3CN0<> マリたんがさ～...まだか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:26.98 ID:9OCm4Fpi0<> っぱラミィの雑談が一番だわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:28.75 ID:P6Y3rpJM0<> あの、それ <br>  <br> 気持ちの問題ですw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:28.78 ID:YnHTM+th0<> ﾝﾊﾊw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:28.80 ID:hxMWrN+80<> こんなくだらねえ話ししてないで早く謝罪しろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:06:30.24 ID:pL/ro6O40<> あれ？これラミィアンスレ見てないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:31.21 ID:pgQBLkQP0<> でも昨日あくたん配信してなかった？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:32.15 ID:WDbf7d/u0<> <a href="../test/read.cgi/livemegami/1674471908/39" rel="noopener noreferrer" target="_blank">&gt;&gt;39</a> <br> 実績解除じゃないのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:32.86 ID:SiPPaZMd0<> 昨日のあくたんの低気圧メーターは壊れてたの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:33.06 ID:rW5e5Esz0<> なにわろてんねん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:33.45 ID:DE+WGJM+0<> 低気圧民大体高所に住んでそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:34.84 ID:3T7dLYBm0<> <a href="../test/read.cgi/livemegami/1674471908/67" rel="noopener noreferrer" target="_blank">&gt;&gt;67</a> <br> さらに頭痛くなるじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:34.86 ID:+yORHiI60<> <a href="../test/read.cgi/livemegami/1674471908/6" rel="noopener noreferrer" target="_blank">&gt;&gt;6</a> <br> タワマンでマリンの真上の部屋が空くのはほとんどありえないという結論が出てますけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:35.31 ID:RlR2eI+30<> ラミィ休もう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:06:35.78 ID:HKh8TMEs0<> へい民だけど、2023年伸びるのはこよりとラミィだよ一軍になる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:36.08 ID:clvBjLw50<> こより梟倒せそうです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:37.33 ID:HbnzbHte0<> <a href="../test/read.cgi/livemegami/1674471908/52" rel="noopener noreferrer" target="_blank">&gt;&gt;52</a> <br> 反省するのは雪民さんなんだよなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:06:37.98 ID:RSVB1EEd0<> いつの間にか低気圧が言い訳の代表になっていた <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:06:38.40 ID:ZJhGfeZd0<> 刑事告訴きたああああ&#128545;&#128545;&#128545;&#128526;&#128545;&#128545;&#128545; <br> https://zetadivision.com/news/2023/01/11/14240 <br> &gt;これを受け、いくつかの特に悪質さが目立つ行為に対し、弁護士を起用の上で実際に法的措置を講じました。 <br> &gt;今後は、【攻撃的行為を行った人物に対して損害賠償請求及び刑事告訴】を進めてまいります。 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:38.78 ID:nBq27LE40<> ねえ　これどんな気持ちで気圧トーク聞いてれば良いの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:39.07 ID:4HDqZ2GN0<> ホロアンの姫 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:39.15 ID:HFprOPUh0<> それ本当に気圧か？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:06:39.35 ID:J38ywkQb0<> <a href="../test/read.cgi/livemegami/1674471908/67" rel="noopener noreferrer" target="_blank">&gt;&gt;67</a> <br> 高い方が気圧は低いからだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:40.93 ID:uSVmlXOr0<> ラミィ安定しているな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:41.64 ID:aYtjX4mx0<> お前が低気圧とかくっっっっそどうでもいいんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:41.67 ID:Q8WbBXqY0<> なぜ配信したし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:42.23 ID:0t2dyMUW0<> じゃあ、ドラクエやっか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:42.49 ID:HdkW/XR00<> つか思ったより弱いな <br> 余の数字が意味わからんだけか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:43.04 ID:taxQfZGz0<> <a href="../test/read.cgi/livemegami/1674471908/55" rel="noopener noreferrer" target="_blank">&gt;&gt;55</a> <br> 気圧入ってねーじゃねーか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:43.20 ID:xIKou3CN0<> 五期生揃ったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:43.82 ID:ZgZGeb810<> なんで低気圧の話するの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:44.79 ID:YKbBdZke0<> ルーナ見るわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:45.40 ID:0uZtytFm0<> 痛み止め飲む気か？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:46.27 ID:YHIGmEXS0<> まじで心配して損した感じか <br> 良かった良かった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:46.81 ID:2CTkdund0<> やかましトークデッキだせ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:47.21 ID:QSiAp4Lz0<> 聞こえねえ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:47.37 ID:e6sSMKQ00<> ごめん、頭痛くて～ ラミィ謝罪しました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:47.42 ID:sKn+Ob5j0<> なんか <br>  <br>  <br> ラミィのトークおかしくない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:49.92 ID:RHkvo6z80<> 枠閉じておまえららの実況見とくわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:50.26 ID:QixsTX1P0<> &#129313;なんかキャラ被ってきてね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:50.87 ID:z8Jrlox80<> 取り急ぎ <br>  <br> https://i.imgur.com/yFxcHkC.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:50.40 ID:VY8ZvEvT0<> 低気圧の話なんかしてなかったのにポルカに洗脳されたか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:51.47 ID:0lLHBf4T0<> <a href="../test/read.cgi/livemegami/1674471908/10" rel="noopener noreferrer" target="_blank">&gt;&gt;10</a> <br> あcolaへの誹謗中傷ヤバいからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:52.85 ID:G2h2brea0<> ドラクエやれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:54.05 ID:vxvyHPZP0<> 盛り上がる内容だと思ってるのかそれとも面白い内容だと思って低気圧トークしてるのかな？ <br> 復帰最初のトーク内容がこれだからよっぽど話したかったんだろうな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:56.63 ID:YPGmhAkP0<> じゃあそのアプリで爆弾マーク出たら全国民休みにしよう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:57.30 ID:ey0cdeBv0<> 反省してなさすぎてキレてる奴もいるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:57.88 ID:ws14ApTh0<> 頭痛いなら配信やめてくれんか <br> 聴いてる方に迷惑かけんなわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:57.97 ID:/PWqXa8G0<> <a href="../test/read.cgi/livemegami/1674471908/121" rel="noopener noreferrer" target="_blank">&gt;&gt;121</a> <br> 有能 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:06:59.21 ID:uZWolm7S0<> <a href="../test/read.cgi/livemegami/1674471908/117" rel="noopener noreferrer" target="_blank">&gt;&gt;117</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:06:59.16 ID:ZJhGfeZd0<> ついに実刑判決きたああ&#128557;&#128557; <br> &gt;中傷などで東京地裁が有罪判決　拘留29日と懲役1年 <br> https://www.tokyo-np.co.jp/article/224852 <br>  <br> きたあああ&#128563;&#128512;&#128563;&#128512; <br> https://news.yahoo.co.jp/articles/a2980d99bf19ac10dc116635b9f6a61824012ae6 <br> &gt;所属メンバーに対して誹謗中傷を行った発信者情報の開示が認められ、 <br> &gt;損害賠償請求と刑事告訴を進めていくことを明らかにしました。 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:06:59.37 ID:iW2cGBDt0<> 雪民、緑色で目立とうとするなそういうとこやぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:06:59.62 ID:0uZtytFm0<> ゴメンねどりゃああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:07:01.41 ID:AwjtaiVR0<> 頭痛いアピール長すぎるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:07:01.82 ID:z9Exobje0<> 何が出るの？お腹にいる子供？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:07:02.69 ID:gnzlPt3t0<> じゃあ高層階住むなよｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:07:04.08 ID:1zG0D75Q0<> 関係ないんだけどぉーう！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:07:04.34 ID:YhCiI7fu0<> 本題きたあああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:07:04.78 ID:xDuTNqxH0<> すまん <br>  <br>  <br>  <br> 代用品としてかなたそ推してたけど <br> 雪民に戻ります <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:07:05.82 ID:OgLkwECo0<> 早くマリンたんの話してよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:07:06.62 ID:p8MnAEO80<> 雪民を見て頭痛してます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:07:07.39 ID:zgkxBhH30<> 指示厨さん <br> スパチャOFFになってるけど大丈夫？ <br> って指示してあげないと <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:07:07.75 ID:ekHJ9xdB0<> 雪民きっっっも <br> スパチャ停止してるからって緑メンバーチャットでアピールすんなや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:07:08.77 ID:8cboEGnK0<> メンタル回復 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:07:10.99 ID:aYtjX4mx0<> どりゃああああああああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/01/23(月) 20:07:11.49 ID:qMPggrUK0<> それ精神的な部分の影響じゃないのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:07:12.12 ID:q0hVFdqt0<> 平静を装ってるけど <br> だいぶダメージ入ってるなこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:07:12.24 ID:6j6LtyOG0<> こよりくそ慎重な戦い方だけどしっかりどの攻撃にも対応できてるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/01/23(月) 20:07:12.52 ID:GnxRTGgl0<> 謝罪くっぞぉおおおおおおおおお <>
