名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/07/11(火) 20:29:37.52 ID:o0I1nU920<> 建築中 <>新・ルーナの掘っ立て小屋 	
名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/07/11(火) 20:33:53.04 ID:LCbldbkt0<> フェスティバルーナどりゃああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:33:56.21 ID:hIuZpa450<> JaneXeno使えば閲覧も書き込みもできるぞ <br> https://w.atwiki.jp/janexeno/pages/94.html <br>  <br> httpsのリンクを開くのにOpenSSLがいるけど <br> https://github.com/IndySockets/OpenSSL-Binaries <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:33:59.03 ID:4mSXOdpa0<> 新衣装でこれだとライブでもだんだん人減るんだろうな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:34:01.78 ID:CJOY3j+l0<> フェスティバルーナどりゃああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:34:04.65 ID:nrmtoMdv0<> <a href="../test/read.cgi/livemegami/1689074977/19" rel="noopener noreferrer" target="_blank">&gt;&gt;19</a> <br> 海外ニキで盛ってた分がまんま消えちゃった <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:34:09.21 ID:9z8kfA+N0<> <a href="../test/read.cgi/livemegami/1689074977/35" rel="noopener noreferrer" target="_blank">&gt;&gt;35</a> <br> あかりん見る限り不安しかない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:34:14.09 ID:78Fk+dgB0<> <a href="../test/read.cgi/livemegami/1689074977/14" rel="noopener noreferrer" target="_blank">&gt;&gt;14</a> <br> 実際今のホロは箱じゃなくて個人勢の集まりみたいなもんだよ <br> 箱内コラボより外部コラボの方が多いし <br> 箱ゲーや箱企画が活発じゃないから箱内で循環されてない <br> 導線は外に向いてる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:34:23.22 ID:hOqipKg50<> 顔デカホビ衛門「ぼきゅはストリーマーなるんだっ&#128046;」 <br> ｸｶw <>
港あくあガチ恋勢<>aqualove<>2023/07/11(火) 20:34:24.50 ID:AeBDjokL0<> <a href="../test/read.cgi/livemegami/1689074977/43" rel="noopener noreferrer" target="_blank">&gt;&gt;43</a> <br> (&#5153; o&#820;&#822;&#823;&#804; &#65228; o&#820;&#822;&#823;&#804; &#5153;)それはそう <br> (&#5153; o&#820;&#822;&#823;&#804; &#65228; o&#820;&#822;&#823;&#804; &#5153;)早瀬走 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:34:34.55 ID:a8Z7MU9p0<> ルーナの痛ハッピはちょっと悲しくなるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:34:57.61 ID:VV19UO2r0<> てすと <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:35:14.25 ID:cpJTWbsA0<> 新衣装は上位5名でいい <br> やっぱアイドルなら蹴落とし合って手に入れないと <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:35:15.00 ID:Sbype8Gn0<> 激推しそれ痴漢だよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:35:15.50 ID:kEQAz2a50<> 語ってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:35:20.14 ID:CKPUQBli0<> まつりちゃん… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:35:21.18 ID:mx8Hw7F60<> ぺこらsteamでゲームを探す配信って・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:35:23.97 ID:cPKsVGxC0<> エレクトーン拷問 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:35:24.51 ID:1CsUIVFn0<> んなたん <br> まつりちゃ <br> 尊い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:35:30.16 ID:YYOBwuTF0<> 書き込めた <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:35:36.38 ID:gLN8DGG10<> 突然のフェスティバルーナで胸がいっぱいになった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:35:39.32 ID:+SQ2zuw60<> バイナリいじってまた専ブラから見られるようになったが、みんな避難所に移住したよな <br> 俺もしばらくは避難所で実況するわ。ほなな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:35:48.98 ID:q4vVXDBN0<> <a href="../test/read.cgi/livemegami/1689074977/53" rel="noopener noreferrer" target="_blank">&gt;&gt;53</a> <br> 勢い7万の避難にこいよ顔文字 <br>  <br> 米軍基地拡大反対 <br> https://jbbs.shitaraba.net/bbs/read.cgi/internet/25300/1689075065/ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:36:04.47 ID:q4vVXDBN0<> <a href="../test/read.cgi/livemegami/1689074977/53" rel="noopener noreferrer" target="_blank">&gt;&gt;53</a> <br> 勢い7万の避難所にこいよ顔文字 <br>  <br> 米軍基地拡大反対 <br> https://jbbs.shitaraba.net/bbs/read.cgi/internet/25300/1689075065/ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:36:59.64 ID:aG9hDiW70<> <a href="../test/read.cgi/livemegami/1689074977/6" rel="noopener noreferrer" target="_blank">&gt;&gt;6</a> <br> だってまつりもホロメン考慮せんから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:37:00.42 ID:w0wGxu210<> <a href="../test/read.cgi/livemegami/1689074977/49" rel="noopener noreferrer" target="_blank">&gt;&gt;49</a> <br> 外人ガン無視してるのほんと勿体ないよな <br> 前は外人コメにも配慮してたのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:37:48.58 ID:aG9hDiW70<> <a href="../test/read.cgi/livemegami/1689074977/11" rel="noopener noreferrer" target="_blank">&gt;&gt;11</a> <br> その顔文字ｷﾁｨ～ww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:38:22.20 ID:oFZOePD10<> <a href="../test/read.cgi/livemegami/1689074977/33" rel="noopener noreferrer" target="_blank">&gt;&gt;33</a> <br> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:38:37.63 ID:kP2aLjFs0<> <a href="../test/read.cgi/livemegami/1689074977/51" rel="noopener noreferrer" target="_blank">&gt;&gt;51</a> <br> 格ゲーマーの切り抜きで白々しくホロのファンになりましたとかあるけどまるで意味がないそもそも配信界隈の人間でホロライブ知らない奴なんていないからみんな元々知ってて見てないだけなんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:38:45.17 ID:yM4NAS5H0<> ようやく書き込めるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:38:56.27 ID:7FhCtgxf0<> <a href="../test/read.cgi/livemegami/1689074977/37" rel="noopener noreferrer" target="_blank">&gt;&gt;37</a> <br> 長いわ <br> 5分にして欲しい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:39:23.63 ID:a8Z7MU9p0<> スク水日焼けのギャルは色々よくわかってるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:39:30.37 ID:kEQAz2a50<> <a href="../test/read.cgi/livemegami/1689074977/74" rel="noopener noreferrer" target="_blank">&gt;&gt;74</a> <br> ラプ助かよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:39:47.88 ID:tBp/RIVh0<> 如く3ってチラズみたいだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:40:17.43 ID:k4q3kmnz0<> <a href="../test/read.cgi/livemegami/1689074977/72" rel="noopener noreferrer" target="_blank">&gt;&gt;72</a> <br> でもウメちゃんもかじゅも葛葉も叶もころさんもかるびもミリ知らやったで <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:40:26.73 ID:aG9hDiW70<> 麺屋ぼたん＞まちゅり新衣装 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:40:30.61 ID:1CsUIVFn0<> 早死にするお母さんの髪型は草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:41:09.74 ID:8Guh4dr30<> <a href="../test/read.cgi/livemegami/1689074977/60" rel="noopener noreferrer" target="_blank">&gt;&gt;60</a> <br> 準備いらないのとリスナー参加型やれるのと向こう数回のネタ作りできるのとで他所だと割と定番 <br> ぺこらのコメントの流速では良い配信になるかはわからんけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:41:43.34 ID:tBp/RIVh0<> スバルなんか紳助みたいになってるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:41:50.59 ID:7I145guZ0<> すまんこっちの勢い戻ってきてるってマジ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:41:53.21 ID:OTGVXU9E0<> んなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:42:13.41 ID:aG9hDiW70<> <a href="../test/read.cgi/livemegami/1689074977/69" rel="noopener noreferrer" target="_blank">&gt;&gt;69</a> <br> そもそもENとか外人メンバーも衰退してるのが… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:42:14.54 ID:kEQAz2a50<> これいいね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:42:41.91 ID:/RHXYa0h0<> みんなホロライブに飽きてしまったのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:42:55.80 ID:KWVbde850<> 俺のにぃな21時からか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/07/11(火) 20:43:14.69 ID:LCbldbkt0<> <a href="../test/read.cgi/livemegami/1689074977/83" rel="noopener noreferrer" target="_blank">&gt;&gt;83</a> <br> 昨日の酷いときの3倍位はあるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:43:40.06 ID:mx8Hw7F60<> <a href="../test/read.cgi/livemegami/1689074977/82" rel="noopener noreferrer" target="_blank">&gt;&gt;82</a> <br> ホロライブのヘキサゴン化がますます進むな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:43:45.69 ID:oFZOePD10<> <a href="../test/read.cgi/livemegami/1689074977/88" rel="noopener noreferrer" target="_blank">&gt;&gt;88</a> <br> なにすんお？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:44:14.05 ID:a8Z7MU9p0<> <a href="../test/read.cgi/livemegami/1689074977/72" rel="noopener noreferrer" target="_blank">&gt;&gt;72</a> <br> 配信業という広い意味で同業といっても結構遠いし詳細まで知らんよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:44:21.50 ID:78Fk+dgB0<> <a href="../test/read.cgi/livemegami/1689074977/72" rel="noopener noreferrer" target="_blank">&gt;&gt;72</a> <br> 偏見はあるだろうからそれが無くなるのはあるかもね <br> でも格ゲーを例に挙げるとCRの後格ゲー擦らないと定着しないんじゃないかな <br> その場合既存リスナー半減してそうだけど <>
港あくあガチ恋勢<>aqualove<>2023/07/11(火) 20:44:22.56 ID:AeBDjokL0<> (&#5153; o&#820;&#822;&#823;&#804; &#65228; o&#820;&#822;&#823;&#804; &#5153;)あわーわ天才です <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:44:46.43 ID:cB3H7CKt0<> 新衣装お披露目くるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:44:52.12 ID:KWVbde850<> <a href="../test/read.cgi/livemegami/1689074977/91" rel="noopener noreferrer" target="_blank">&gt;&gt;91</a> <br> 雑談 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:44:57.24 ID:gsrscCrj0<> mae2c復活マジ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:45:05.83 ID:gsrscCrj0<> マジじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:45:06.28 ID:JqlozFvW0<> 見るものないし顔文字ちゃんが配信してくれ・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:45:16.92 ID:qxP9WXuj0<> おいおいここ勢い回復してきてるじゃん <>
港あくあガチ恋勢<>aqualove<>2023/07/11(火) 20:45:51.75 ID:AeBDjokL0<> <a href="../test/read.cgi/livemegami/1689074977/100" rel="noopener noreferrer" target="_blank">&gt;&gt;100</a> <br> (&#5153; o&#820;&#822;&#823;&#804; &#65228; o&#820;&#822;&#823;&#804; &#5153;)俺が再興させた <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:46:02.26 ID:yM4NAS5H0<> まつりちゃん可愛い&#128525;&#128525;&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:46:08.77 ID:KWVbde850<> 顔文字の人消えないかな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:46:10.09 ID:1CsUIVFn0<> まつりはテンポええなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:46:11.76 ID:AYxaf8kZ0<> にぃなたん4000人おめでとうー！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:46:12.88 ID:PS9WeAqW0<> ダチョウの卵でラーメンやるのは無茶だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:46:14.96 ID:SeRYtPWU0<> mae2ch神やん&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:46:15.62 ID:q0Lwd++J0<> まつりの足ってなんでこんなエッチなんだろうな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:46:15.66 ID:be9jZ4Np0<> まつりの太もも&#127812;&#128166; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:46:17.83 ID:SxQRnBKQ0<> ギャルか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:46:23.27 ID:7FhCtgxf0<> 今だから聞ける <br> 顔文字って結局配信してたの？&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:46:35.21 ID:swwFuUnC0<> 終わりだよこのスレ <br> 5ch内戦に巻き込まれて焦土になった土地のがらくたの中だよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:46:38.17 ID:aG9hDiW70<> <a href="../test/read.cgi/livemegami/1689074977/67" rel="noopener noreferrer" target="_blank">&gt;&gt;67</a> <br> 犯罪者の巣窟すすめんな&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:46:41.61 ID:hocxnDd/0<> <a href="../test/read.cgi/livemegami/1689074977/99" rel="noopener noreferrer" target="_blank">&gt;&gt;99</a> <br> ホロアンから囲い作って配信始めたコテいたよな <br> ちくわとかそんな感じの <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:46:43.26 ID:PS9WeAqW0<> ぼたんうつりこんでます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:46:44.46 ID:1L/FNBxl0<> むほほ&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:46:59.19 ID:eYxfC0xg0<> mae2cに乗り換えたわ <br> 見づらすぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:47:03.42 ID:+M8iTR7w0<> とまりの声更に高くなってんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/11(火) 20:47:04.08 ID:kEQAz2a50<> えっちじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:47:06.69 ID:cB3H7CKt0<> えちちちちちっちちちっち <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:47:20.41 ID:YYOBwuTF0<> ええやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:47:20.48 ID:9z8kfA+N0<> 煮卵って醤油こんな使うのか・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/11(火) 20:47:29.35 ID:1CsUIVFn0<> 顔がE　って <>
