名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:04.03 ID:1I7vzvl30<> さよなら <>すいちゃん 	
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:48:38.85 ID:6Bfn3/Xq0<> 知らない曲だ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:39.14 ID:24RnbxOG0<> 扇さ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:39.12 ID:/e7wn3O10<> &#129313;... <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:40.63 ID:52H9BOOO0<> 扇だけはしね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:43.47 ID:IquFWuVO0<> 扇は終始気持ち悪い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:44.12 ID:lGK5Kg/g0<> 扇さぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:45.36 ID:9PGdu5dj0<> こよりお気持ちどりゃあああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:45.87 ID:KaNv7Kxm0<> ウタカタララバイどりゃあああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:46.69 ID:TxhNyn9b0<> 扇のロマンス <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:47.09 ID:/AEI9iZg0<> 扇さあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:48:47.80 ID:sLo3j6k40<> 扇○ね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:48.07 ID:Ujkwfbv60<> こよりやっぱプロだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:50.75 ID:V5TDp8+D0<> こよりヤバすぎでしょ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:52.32 ID:093nYqC20<> adoちゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:53.07 ID:t4TGQ10D0<> ヴィレッタの演技うめえなあ <br> 記憶失ってから声別人みたいだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:53.84 ID:m8BdiLVU0<> なんでだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:54.98 ID:B7FUcouS0<> <a href="../test/read.cgi/livemegami/1663246084/3" rel="noopener noreferrer" target="_blank">&gt;&gt;3</a> <br> 問題は質を出せないから単に見放されて過疎るっていうね <br> 質を身に付けないと1軍にはなれない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:56.31 ID:X30v20HN0<> adoきちゃあああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:57.14 ID:n7TcUC610<> こよりのコメ欄やばすぎたわ <br> 5chのほうがマシまである <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:58.75 ID:52H9BOOO0<> なんJザワついてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:59.21 ID:7fe8f5TQ0<> ワンピどりゃあああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:48:59.92 ID:3a7RV6Tg0<> すいちゃん最後にどえらいのもってきたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:00.51 ID:swyAsPqa0<> 扇？神 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:07.81 ID:Xqv8U5uB0<> 6万行くかこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:09.93 ID:5aRbWMqh0<> スバルが見てるから見てるけど、やっぱつれえわ <br> ギアス信者とは、一生分かり合えないことが分かったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:11.91 ID:7CWEWyMU0<> 新時代は？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:12.66 ID:dVA+ZAJd0<> っぱさすが女神公認のこよりよｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:49:17.37 ID:hm0rnqAH0<> スバル大混乱で草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:19.16 ID:42+V/wcc0<> 嘘だろ… <br> https://i.imgur.com/GfBmWcI.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:20.65 ID:HMLaHlM90<> 戦車攻略したポルこよを漁夫りにきたちょこ先 <br> ↓ <br> 交渉中にポルカがちょこ先射殺 <br> ↓ <br> ちょこ先が近くの仮拠点を破壊（みこ） <br> こよりはちょこ先の仮拠点を破壊 <br> ↓ <br> お気に入りの武器を奪われてることに気づいたちょこ先がキレてポルこよ拠点にレイド開始 <br> ↓ <br> 色々撃ちあってお互いヘッショ決めれたので戦い終了 <br> ↓ <br> こよりは家の上から銃返却するも銃が消える？ <br> ↓ <br> ちょこ先が「もういいわ」と言い撤退 <br> ↓ <br> コメ欄大荒れ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:22.03 ID:p3SuYECM0<> しかし通常歌枠で6万ってちょっとしたイベントだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:23.06 ID:ntPJdHWF0<> 裏でポルカめっちゃヘラってるから実際あぶない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:23.42 ID:yDvs8l4Q0<> ルルーシュにおんぶ抱っこしてるだけで総理大臣になって嫁まで貰った扇は死ね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:25.11 ID:gG7mSWq40<> 戦時中のぽぅぽぅ可愛すぎるだろ <br> これがギャップ萌えか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:28.73 ID:5bbGIvGD0<> こよりに面倒なことさせんなよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:33.61 ID:8DFLDNWn0<> すいちゃんの歌ってさ <br>  <br>  <br>  <br> いかにもホロアン民好きじゃなさそうだよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:34.76 ID:R445B3xg0<> フィジカルが強いのもそうだけど徹底的に他責思考だからメンタルも強い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:36.53 ID:z8bEsOQV0<> やっぱすいちゃんってホロで一番歌上手いよな・・・ <br> 明らかにプロでも上の中以上はある <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:38.21 ID:djN912Da0<> もっと鳩飛ばしてください・・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:38.29 ID:owSH/WLk0<> これワンピなん？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:38.78 ID:2+a0G+G00<> すいちゃん6万いくのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:39.14 ID:52H9BOOO0<> ギアスのキャラって細いのに乳だけデカいやつ多すぎやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:41.59 ID:Ff1nbnkh0<> <a href="../test/read.cgi/livemegami/1663246084/45" rel="noopener noreferrer" target="_blank">&gt;&gt;45</a> <br> 高くてキツいって言ってた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:42.73 ID:B/LyLqb90<> <a href="../test/read.cgi/livemegami/1663246084/36" rel="noopener noreferrer" target="_blank">&gt;&gt;36</a> <br> 1軍は「質」じゃない <br>  <br> 「面白い」なんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:43.88 ID:y9l+ZhMI0<> こよりは効いてる時と怒ってる時は無駄に声に出まくるのが引き締まる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:44.92 ID:F9bYTzb20<> <a href="../test/read.cgi/livemegami/1663246084/45" rel="noopener noreferrer" target="_blank">&gt;&gt;45</a> <br> 高くて無理だって <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:44.73 ID:3SNYenB80<> よりによってウタカタララバイかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:45.24 ID:cMVe/S+N0<> 煽りカスのこよりと狂犬チワワとポルカでチーム組んでポルカが曇るの見たい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:48.46 ID:yTFP983+<> 4万で過剰age言われてたけど歌で5万普通だったよな？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:49:48.44 ID:dJcQoeN40<> こよは相手に上手く扱ってもらわないと大体ヒリつくからこれが通常なんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:53.46 ID:rffroJNg0<> ついでに玉城もやっとけ&#128545; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:53.42 ID:1GiI4wz+0<> クソガキ23時やん <br> なんかやることあんのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:49:53.94 ID:sLo3j6k40<> こいつ貴族まんこ堪能して孕ませたくせに偉そうに聖人ぶりながらルルーシュ裏切って生き残るのマジでムカつくわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:55.01 ID:Bu+4Nk3y0<> <a href="../test/read.cgi/livemegami/1663246084/49" rel="noopener noreferrer" target="_blank">&gt;&gt;49</a> <br> どうでもいいからシャムゲーム実況板でやれ障害者 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:49:56.50 ID:7CWEWyMU0<> アニオタがおすすめする作品なんてごみだよ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:00.40 ID:2rgAGpkb0<> 返しに行ったら返しに行ったでちょこせんキレてるみたいになるからね <br> どうしようもないけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:00.83 ID:m8BdiLVU0<> あーこれフェイクタイプなのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:50:00.95 ID:vZDjDoub0<> すいちゃん強すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:04.17 ID:D7inMfRQ0<> 葛葉は大会あるのに同接どうしたこれ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:04.47 ID:f5CJ9PkX0<> <a href="../test/read.cgi/livemegami/1663246084/50" rel="noopener noreferrer" target="_blank">&gt;&gt;50</a> <br> もしかしたらもう同じ声は二度と聞けないかもしせないからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:50:05.38 ID:oZL+/4jC0<> ウタタカララバイは難易度一番高いだろw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:06.00 ID:lUPnrI6o0<> すいちゃん6串目前で変な曲やめてくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:05.75 ID:uXWMVz0w0<> 歌えてないんだけど星詠みはこれを絶賛してるの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:50:08.51 ID:ank7UWQN0<> <a href="../test/read.cgi/livemegami/1663246084/3" rel="noopener noreferrer" target="_blank">&gt;&gt;3</a> <br> フィジカル(喉や配信体力)は王なんだよな <br> 質が足りてないけど土台は凄まじい逸材 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:11.08 ID:N71UdpWS0<> <a href="../test/read.cgi/livemegami/1663246084/50" rel="noopener noreferrer" target="_blank">&gt;&gt;50</a> <br> 休止前最後っていうほど通常か？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:14.93 ID:AynlUnb40<> こよりってホロの台風だわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:16.24 ID:SAnaqQvB0<> こよりをなんJ民が気に入るのもわかった気がする <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:16.36 ID:9Rn8N7Jg0<> すいせい6万近くでてるのに実況なさすぎやろ質に正直だなおまえら <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:17.03 ID:37F7zpv+0<> なにこのゴミ曲 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:19.00 ID:O0tefvS60<> <a href="../test/read.cgi/livemegami/1663246084/36" rel="noopener noreferrer" target="_blank">&gt;&gt;36</a> <br> ぺこら、みこ、スバル、すいちゃん、マリン <br>  <br> みんな質なんてなくね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:20.23 ID:7CWEWyMU0<> <a href="../test/read.cgi/livemegami/1663246084/62" rel="noopener noreferrer" target="_blank">&gt;&gt;62</a> <br> ひひーん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:18.62 ID:Z4IqQtw50<> 星街すいせいの鼻水だらだらで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:22.66 ID:qAQNlT990<> ポルカがこより裏切って家破壊ちょこ先に乗り換えても面白いかな？ <br> でもポルカにそんな勇気…&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:50:23.41 ID:LcV3JUeA0<> (&#5153; o&#820;&#822;&#823;&#804; &#65228; o&#820;&#822;&#823;&#804; &#5153;)暴言やめて&#10084; <br> 　⊃(())⊂ <br>  <br> https://i.imgur.com/H19RklJ.jpeg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:23.89 ID:pdjrBlbT0<> すいちゃんってAdoの同接より多いんではｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:50:30.14 ID:ypVr+cMU0<> 巻き込まれるぽぅぽぅが一番つれぇよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:31.80 ID:fzfXjt/r0<> 後発ホロメンが一軍になるならこのくらい振り切れてないとダメなんだろうな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:32.22 ID:lUPnrI6o0<> <a href="../test/read.cgi/livemegami/1663246084/71" rel="noopener noreferrer" target="_blank">&gt;&gt;71</a> <br> ホロキュアやってスプラやってRUST1回やって終わりだろう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:31.99 ID:Hn13v7n20<> <a href="../test/read.cgi/livemegami/1663246084/71" rel="noopener noreferrer" target="_blank">&gt;&gt;71</a> <br> スプラ参戦 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:37.23 ID:1X4UITa+0<> お前ら、すいちゃんは休止前の歌枠だけはオリ曲歌ってくれるからちゃんとBlueroseリクエストしろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:41.53 ID:aT4hQ7io0<> こよりって少し前までは先輩には三下ムーブしてなかった？ <br> どうしてこうなった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:41.48 ID:4ZnuzHAd0<> &#129313;&#128166; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:43.50 ID:yKnExkNZ0<> <a href="../test/read.cgi/livemegami/1663246084/87" rel="noopener noreferrer" target="_blank">&gt;&gt;87</a> <br> いや歌のなにを実況しろってんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:45.07 ID:5bbGIvGD0<> 正直これにブチギレてる人たちが理解できないんだが <br> 人とコミュニケーションとったことないのかな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:46.60 ID:yDvs8l4Q0<> <a href="../test/read.cgi/livemegami/1663246084/70" rel="noopener noreferrer" target="_blank">&gt;&gt;70</a> <br> タマキンは無能すぎてルルーシュに冷遇されて <br> 身の程を知ったから許された <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:47.43 ID:V5TDp8+D0<> ちょこ先萎え落ちしたの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:50:49.66 ID:hRx15/rH0<> <a href="../test/read.cgi/livemegami/1663246084/87" rel="noopener noreferrer" target="_blank">&gt;&gt;87</a> <br> 実は誰も質ないから割と虚無タイム <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:51.44 ID:pfzh5crB0<> すいちゃんの喉の不調がショック過ぎて立ち直れない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:52.91 ID:foIi7l3O0<> Rust新ルールが必要だな <br> 突発レイドが発生した場合は配信コメント欄をメンバー限定にする <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:53.72 <> クソガキとかいう箱がピンチになると本気を出す女 <br> すいちゃんの代わりは任せたぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:53.67 ID:RN61Dugj0<> こよりはやるかやらないかだけ決めとけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:50:59.35 ID:Xqv8U5uB0<> <a href="../test/read.cgi/livemegami/1663246084/94" rel="noopener noreferrer" target="_blank">&gt;&gt;94</a> <br> 多いよ <br> 同接至上主義のホロアンではすいせい&gt;Ado <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:51:02.37 ID:EtFM+2oI0<> こんなに可愛くて一生懸命なこよりを虐める白コメっていったい何者なの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:51:02.51 ID:jXD28Z+V0<> フレア帰ってきてくれ <br> ポルカがまずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:51:02.86 ID:26gZvGWl0<> <a href="../test/read.cgi/livemegami/1663246084/81" rel="noopener noreferrer" target="_blank">&gt;&gt;81</a> <br> 串ってなんですか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:51:02.97 ID:eQQTolT30<> <a href="../test/read.cgi/livemegami/1663246084/55" rel="noopener noreferrer" target="_blank">&gt;&gt;55</a> <br> おっさんだからホロメンの選曲刺さらない <br> 歌ならにじいく <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:51:03.69 ID:k/rcexBP0<> ポルカ～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:51:05.08 ID:9PGdu5dj0<> サメちゃんの歌枠があったから今日はもう歌はいらないんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:51:05.67 ID:K9DYE/hG0<> adoの生歌聴きたいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:51:06.30 ID:2fO2Zw5q0<> カリっさんの魂でよく絡んでるFAKE-TYPEの曲だぞ <br> ちなみにカリっさんもこれ歌える <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:51:12.05 ID:42+V/wcc0<> <a href="../test/read.cgi/livemegami/1663246084/48" rel="noopener noreferrer" target="_blank">&gt;&gt;48</a> <br> おいお前とID被ったぞｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:51:16.00 ID:yKnExkNZ0<> こよりのコメ欄っていつもこんなに白米多いの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:51:18.03 ID:KaNv7Kxm0<> 新時代は無理 <br> ↓ <br> もっと難しいウタカタララバイを歌う <br>  <br> 何故なのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:51:19.49 ID:52H9BOOO0<> セシルさん作中でもかなりの美人でドスケベボディしてるのに <br> 誰も言及してないのおかしいよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:51:19.74 ID:sLo3j6k40<> すいちゃん可愛すぎかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:51:20.29 ID:jXDGRm4+0<> ポルカもう落ちよう無理するな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:51:20.70 ID:LrsJWA0c0<> エロトリオ草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:51:21.45 ID:soFtdRH20<> <a href="../test/read.cgi/livemegami/1663246084/99" rel="noopener noreferrer" target="_blank">&gt;&gt;99</a> <br> いいね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:51:22.32 ID:TMKNuNVl0<> ぽうぽうがRUST引退しちゃう <br> 助けて <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:51:23.25 ID:owSH/WLk0<> すげぇ歌だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:51:23.54 ID:a0Z4Cl9f0<> 久々にrustで荒れまくってんね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:51:23.39 ID:RxqVvhjF0<> <a href="../test/read.cgi/livemegami/1663246084/93" rel="noopener noreferrer" target="_blank">&gt;&gt;93</a> <br> (  ･&#7620;&#7109;･&#7621; )グロ <br> (  ･&#7620;&#7109;･&#7621; )下歯茎 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:51:25.19 ID:jQ4SCP1T0<> しばらく聞き納めか…… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:51:25.62 ID:qAQNlT990<> すげー <br> こっから見るとちゃんと映えてる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:51:26.04 ID:coEVp96Y0<> ぺっさん、こよりに同接負けてますw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:51:26.17 ID:SpKXIL8R0<> <a href="../test/read.cgi/livemegami/1663246084/100" rel="noopener noreferrer" target="_blank">&gt;&gt;100</a> <br> ぺこらやすいせいなら無理 <br> ちょこが舐められてるだけだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:51:28.34 ID:IquFWuVO0<> それはそう！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:51:29.84 ID:RpSXMrvf0<> <a href="../test/read.cgi/livemegami/1663246084/108" rel="noopener noreferrer" target="_blank">&gt;&gt;108</a> <br> もうコメント見なくていいだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:51:29.94 ID:3meTSRRB0<> <a href="../test/read.cgi/livemegami/1663246084/49" rel="noopener noreferrer" target="_blank">&gt;&gt;49</a> <br> 人の大事なもんポイーすっから… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/15(木) 21:51:31.21 ID:x5hEOCEG0<> <a href="../test/read.cgi/livemegami/1663246084/100" rel="noopener noreferrer" target="_blank">&gt;&gt;100</a> <br> 数字もってない奴には上から行くぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/15(木) 21:51:34.73 ID:YtjtPwaZ0<> どうやらちょこ先が負けただけみたいで草 <>
