名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:44:57.46 ID:InXPiHcx0<> んな <>つまらない 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:25.40 ID:hXHrKiTK0<> ござるはころさんの下僕になりました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:27.30 ID:QJO30jo10<> たぁ死んじゃった&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:29.44 ID:UFI9aSLw0<> みこちどりゃああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:29.77 ID:Gs8xoU+H0<> マリンの見てからとりあえずぺこらいくけど途中からだとわからなくてみこちに行くって流れになるのに仕方ないよね… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:30.31 ID:6eptx9qb0<> みこちどりゃあああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:32.64 ID:k6fj6pUU0<> ストリーマーファンってこれが面白いのか？&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:33.69 ID:ni35jrh90<> やることないストリーマーが無理やり流行らそうとしたゲームだしつまらんわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:33.58 ID:FuN5P8cT0<> 地味バトル… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:33.69 ID:8VAZvle30<> ぺっとぼとるは質あったしやっぱりるーちゃんが必要だったんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:37.27 ID:fy9rht4x0<> 熱くて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/02/06(月) 21:46:37.63 ID:8qNcyphi0<> タルコフは現代兵器をカスタムできるのが面白いのであってな…… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:38.13 ID:uN0lQhUQ0<> <a href="../test/read.cgi/livemegami/1675687497/30" rel="noopener noreferrer" target="_blank">&gt;&gt;30</a> <br> ゲームデザインて大事だよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:38.60 ID:NLsBm+vT0<> ごめん、このゲームおもろいか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:38.90 ID:XP0PpNRq0<> みこあついな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:40.38 ID:QXybpuFx0<> めっちゃいい戦いだったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:40.49 ID:npQIAbzn0<> ブンブンちゃで2.5万すげえ！ <br>  <br> これブンブンちゃがピークだったパターンでは？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/02/06(月) 21:46:41.00 ID:9xY3UIIv0<> マリンまた騒音です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:41.77 ID:pQ2vGB0e0<> ミラーぎり勝ち <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:42.74 ID:m1NT9LLa0<> 金盾2人もいてペコちゃん4万キャリーもできねーのか <br> ぺぼっとどんだけデバフなんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/02/06(月) 21:46:42.80 ID:+7W7gA8r0<> トワの雰囲気怖いわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/02/06(月) 21:46:44.89 ID:m5lT0mh30<> ほんひまぺぼっと討伐どりゃあああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:46.32 ID:bXYiQKHk0<> 漁夫ゲーすぎるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:46.81 ID:QcYzr1oO0<> 良い勝負だった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:46.94 ID:5XnSmtBy0<> おまんこ～&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:48.07 ID:MbcKI2Hl0<> みこかころねが正解だな <br> 底辺配信者かよぺこら二度とこのクソゲーやるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/02/06(月) 21:46:47.78 ID:pkmr1QEf0<> 盛りまんきちゃあああああああああああああああああああ&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:48.73 ID:6eptx9qb0<> おっぴろげきたああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/02/06(月) 21:46:49.81 ID:6ufOQ0e80<> 前スレで1000取れた奴やるな <br> あの勢いでスナイプできたのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:51.97 ID:LckVYDcq0<> これディアブロの方がおもろいだろ多分 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:52.28 ID:oiG+uZg70<> すまん、タルコフで良くね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/02/06(月) 21:46:53.32 ID:RXX5ySoy0<> なゆた&#12316;&#128525;&#128525;&#128525; <br> https://i.imgur.com/UXyUKFm.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:53.50 ID:NbUwunOW0<> ごめんこんなゲーム昔からいくらでもあるじゃんオンラインで <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/02/06(月) 21:46:54.74 ID:6gPrhpJK0<> ps2レベルのグラにずっと暗い画面見せられてるの辛くね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/02/06(月) 21:46:54.89 ID:fEQxqRVs0<> ころござは親子めいた微笑ましさがあるんよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:46:56.35 ID:wFsK+TaO0<> お前らの楽しみがまた一つ増えたな <br>  <br> https://i.imgur.com/Umq4VDH.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/02/06(月) 21:46:59.28 ID:4PwLaHTo0<> DaDの面白いところはプレイヤー間のアイテムのやり取りが古のチャット方式でマーケットとか無い事 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:00.03 ID:dZBwTLGt0<> ぺこらのストリーマー匂わせきらい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:01.00 ID:Xr7O/M720<> ころねはなんでスト５視聴者参加型やらないん？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:02.35 ID:TfNleipI0<> みこちパンモロです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:02.25 ID:Cdvesqef0<> なんか地味だよね <br> 爽快感も無いし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:02.91 ID:cThoUDC90<> 黎明期のMMOかよこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:04.31 ID:Zft+MjUC0<> おもろいけど実況する要素ないしみこちいくわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/02/06(月) 21:47:04.32 ID:g++Ifa0W0<> てかトワってすごくね <br> 何でいつもホロメンとコラボできてんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/02/06(月) 21:47:04.23 ID:nfUk6ri10<> <a href="../test/read.cgi/livemegami/1675687497/47" rel="noopener noreferrer" target="_blank">&gt;&gt;47</a> <br> こんな虚無ゲーが話題になったとか絶対嘘だわ <br> ステマ酷すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:05.39 ID:LPnc3kpp0<> これ装備強化して行ったら楽しそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:05.39 ID:rCUDNtFe0<> なあ普段同接二桁のVがロマサガ2で四桁行きそうなんだが？ <br> これウルトラバフゲーじゃないのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:06.93 ID:NM+ZOGkm0<> でた歌ってごまかし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:07.98 ID:NBvYzB/G0<> ストリーマー好きそうなゲームで数字でなくてよかったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:08.78 ID:OdGFwTW70<> ぺっさん22時に終わっていいぞ <br> 無理するな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:09.92 ID:TfLoI+B60<> こーれホロで流行ります <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:10.18 ID:osn7jbst0<> <a href="../test/read.cgi/livemegami/1675687497/34" rel="noopener noreferrer" target="_blank">&gt;&gt;34</a> <br> リスナー置いてけぼりで自分だけ楽しむのは配信者失格なんだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:11.29 ID:hXHrKiTK0<> まぁどうせホグワーツとホロキュアに全部持っていかれるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:12.81 ID:Y/DOiuBD0<> ぺこらソロでやってほしいわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/02/06(月) 21:47:13.58 ID:oxeJc1NQ0<> やっぱペボットって””””何か”””””足りないよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:14.26 ID:+SRD0VWB0<> 野うさぎがオワコンと名指ししていたかっさん、みこち、スタヌ全員に負けてて草 <br> 童話みたいだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/02/06(月) 21:47:16.70 ID:xehWG1Ic0<> <a href="../test/read.cgi/livemegami/1675687497/50" rel="noopener noreferrer" target="_blank">&gt;&gt;50</a> <br> るーちゃんのリアクション芸必須だわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:16.86 ID:lVcNC+OV0<> みこちデッドプール大好きだったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:17.74 ID:T9vThudV0<> お前ら <br>  <br>  <br> 王は誰だ？ <br>  <br> https://i.imgur.com/32oczmU.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:19.30 ID:rNPYZIYs0<> dadつまらん死ね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:19.92 ID:sbSze+bo0<> 悪いけど見てる分にはすごいつまらんわこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:20.95 ID:iKMHw32Q0<> ころさんがピストンとか言ってる、勃起してきた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:20.94 ID:TBPyxlu60<> 常に誰かが周り見てないと駄目だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:24.01 ID:9gblTCB00<> <a href="../test/read.cgi/livemegami/1675687497/47" rel="noopener noreferrer" target="_blank">&gt;&gt;47</a> <br> いくら貰ったんだこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:25.40 ID:a5CQq8tg0<> ペクスって面白かったんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:26.65 ID:hcmKkxKe0<> <a href="../test/read.cgi/livemegami/1675687497/30" rel="noopener noreferrer" target="_blank">&gt;&gt;30</a> <br> PUBGからフォトナみたいな流れか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:28.84 ID:bVj0hPKE0<> なぁ <br>  <br> ぼっさんの代わりに山田入れれば質出るんじゃないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:30.13 ID:fMaWpKQa0<> 一人4桁なんだけどこいつどう思う？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:30.16 ID:QXybpuFx0<> <a href="../test/read.cgi/livemegami/1675687497/99" rel="noopener noreferrer" target="_blank">&gt;&gt;99</a> <br> ぢゅんだけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:31.42 ID:+MGZhS1i0<> ぺっさん、タルコフやった方が質でるぞ <br>  <br> fpsストリーマーの配信見てやりたくなっちゃったのかな？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:32.73 ID:gw5Jol/i0<> 配信向けゲームじゃないのもあるけど <br> こいつらのリアクションがつまらなすぎてゲームもつまらなく感じるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:33.69 ID:s/5g0Lu/0<> FPSよりは見てて状況わかりやすいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:34.80 ID:DG8Dmnoa0<> ゲームもゴミペボットもゴミ <br> 救いようがない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:38.30 ID:ELDebOoO0<> <a href="../test/read.cgi/livemegami/1675687497/84" rel="noopener noreferrer" target="_blank">&gt;&gt;84</a> <br> 外部の数字を持ち帰ってくるから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:38.10 ID:84M9O/Ml0<> 椅子草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:39.49 ID:FoAsFyxM0<> これwizonで良くね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:40.01 ID:kFUlDM1u0<> <a href="../test/read.cgi/livemegami/1675687497/14" rel="noopener noreferrer" target="_blank">&gt;&gt;14</a> <br> 一人称アクションくっそつまらんけどCOOPゲーにするなら耐えられるかな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:40.51 ID:qOb4IP8X0<> ころさん草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:42.57 ID:+V0v6LV90<> <a href="../test/read.cgi/livemegami/1675687497/74" rel="noopener noreferrer" target="_blank">&gt;&gt;74</a> <br> 普通にPS3あるけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:42.88 ID:P4lF9flo0<> <a href="../test/read.cgi/livemegami/1675687497/99" rel="noopener noreferrer" target="_blank">&gt;&gt;99</a> <br> じゅん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/02/06(月) 21:47:42.73 <> https://i.imgur.com/YHH9jl6.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:42.87 ID:WTQ1+Wuu0<> 椅子は草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:43.40 ID:EvVekp9H0<> ストリーマーのガイジどもが好きそうなクソゲー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:43.78 ID:CuCPlLuz0<> なにこれ <br>  <br> DaDでエペ卒業できるかもと思ってたけどまだ無理そうやな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:44.80 ID:vWh9ZqqZ0<> いや、DaDは自分でやるのが面白いってタイプのゲームだぞ <br> 今日やる前から言われてたやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:44.72 ID:diEoPxjl0<> 椅子！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:46.18 ID:bf2/IeKV0<> 椅子は草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:48.63 ID:zom/+RSk0<> 椅子は草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:48.28 ID:gN9mX+J70<> 椅子ってなんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/02/06(月) 21:47:50.25 ID:8qNcyphi0<> <a href="../test/read.cgi/livemegami/1675687497/48" rel="noopener noreferrer" target="_blank">&gt;&gt;48</a> <br> これ飯の種が欲しいだけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:51.34 ID:TfNleipI0<> 椅子は草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:52.58 ID:7dvunvyL0<> <a href="../test/read.cgi/livemegami/1675687497/99" rel="noopener noreferrer" target="_blank">&gt;&gt;99</a> <br> えいこ強くて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:53.03 ID:lVcNC+OV0<> 草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:53.33 ID:LPnc3kpp0<> ぺこら喋りが止まりません&#128052; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:54.35 ID:qkjeRMnH0<> なかなかすげえ発想のやつ来たな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:56.52 ID:Zft+MjUC0<> クソワロタ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:56.22 ID:C/T2bRBZ0<> ころさん… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:57.53 ID:2QUoyUEV0<> 35Pこれはセンスあるなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/02/06(月) 21:47:57.67 ID:y9VBYmoZ0<> 椅子で草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:58.30 ID:XP0PpNRq0<> さくらみこの椅子 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:58.45 ID:F4pu1y0T0<> いまのみこちの動きかわいい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/02/06(月) 21:47:58.96 ID:pc3pdDf70<> みこちくっそワロタｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:58.99 ID:8UZ5y7yF0<> このゲームでもストリーマーなら面白く出来てるの？すごいんだなあいつらって <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:59.64 ID:T9vThudV0<> 【悲報】マンチェスターC、ガチで逝く <br> https://i.imgur.com/XcggNoz.png <br> https://i.imgur.com/FbTBI0N.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:59.57 ID:5ulhjupP0<> <a href="../test/read.cgi/livemegami/1675687497/94" rel="noopener noreferrer" target="_blank">&gt;&gt;94</a> <br> それはそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:47:59.52 ID:z1G4CIId0<> ぺっさんめっちゃ語るじゃん… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:48:00.62 ID:BhJGPRJA0<> 椅子は目の付け所おかしいだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:48:00.74 ID:IBQnzoyD0<> キャラクリおもろすぎだろｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:48:01.31 ID:fX5WPeqb0<> 着眼点すごいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:48:01.47 ID:vKAgss7D0<> みこちの社長椅子ｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:48:04.07 ID:MJ+FinMq0<> <a href="../test/read.cgi/livemegami/1675687497/79" rel="noopener noreferrer" target="_blank">&gt;&gt;79</a> <br> 格ゲーのメインコンテンツなのにな <br> なんか自分でハードル上げてるよなころさん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/02/06(月) 21:48:04.45 ID:NbUwunOW0<> マリン、おっさんが書いた台本のバレンタインボイスの話 <>
