名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:07.86 ID:HXy7sqdT0<> &#128557; <>出港 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:38.02 ID:v9KeiZVc0<> まずいあわーわがちで獲りにきてるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:38.36 ID:W/CWmhNA0<> さすがに草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:06:38.47 ID:qEyd/TuA0<> あわわに出航してええか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:39.91 ID:2YotIDvS0<> 歌ってる時はあてぃし感強まるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:39.86 ID:hVgXU4240<> ホロに擦り寄るのやめろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:39.98 ID:3NYPyFdl0<> マリンどりゃああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:40.34 ID:NLnI1i/80<> こいつ7期生で拾えないのやばない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:41.61 ID:OtQ9yPZg0<> どりゃああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:41.85 ID:8dpeUNcJ0<> あわーわマリンでした <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:41.68 ID:u2a8lM9C0<> クライヴがジョシュアの名前で書いたの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:41.99 ID:KlF4Ejzj0<> アホイ？！？！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:06:42.74 ID:9YVI3c3G0<> にじの男女ペア合コンバレー大会始まったぞ！ <br>  <br> 【#にじペアバレー 】第1回にじさんじバレーボール最高ペア選手権大会【にじさんじ】 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:43.34 ID:yYez8fjb0<> ホロリス囲い込みきたああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:43.42 ID:pjNzcAa50<> マリンが生みたがりそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:43.93 ID:ejIxg2Ue0<> ホロリス狙い撃ちどりゃあああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:06:44.39 ID:zmcool5A0<> 真6期生です&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:44.87 ID:nzX7n4Rz0<> セリフ棒読み草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:45.25 ID:v3cFMtuQ0<> ぺこーらのポエーム知らないのにマリンのオリソンは歌うんだ&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:45.55 ID:nHceUgF20<> ホロはやめてくれえええええええええええ！！！！！ <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br> ホロはやめてくれえええええええええええ！！！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:46.62 ID:W/TygMpa0<> あわわボロボロマイハウスに共感してます&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:46.76 ID:5cWQktEX0<> キツくない <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:06:46.54 ID:j7MmCER50<> あひーるがうまかったからなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:47.58 ID:Xdj4M5gj0<> もうあわわが７期でいいだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:48.27 ID:LNR++V5v0<> ホロアン特攻どりゃあああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:48.46 ID:F3q7G/hp0<> あわーわに出港するわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:06:48.47 ID:mPaJI9B10<> さくらみこさんのお歌歌ったげてよ～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:48.82 ID:20L+rJ5D0<> ホロ曲どりゃああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:48.77 ID:PQopl5c20<> あー効くんじゃー&#129392; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:49.18 ID:Xezv6nZ/0<> マリン！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:49.92 ID:mvGZ7wqy0<> あわーわの実況すんなとか言ってるやつまだ息してる？ホロメンだぞこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:06:50.72 ID:HFkP61Z40<> それかやっぱ最後のあれでジョシュア生き返ったのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:50.86 ID:jox5Hpa50<> FF16Ｃパートもこれで終わりかよ <br> 消化不良すぎるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:50.96 ID:CZ/jwWLd0<> Ahoyどりゃあああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:51.03 ID:YBi3swZv0<> これもうホロアリウムだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:51.43 ID:NLnI1i/80<> <a href="../test/read.cgi/livemegami/1688893567/71" rel="noopener noreferrer" target="_blank">&gt;&gt;71</a> <br> そう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:51.25 ID:zbCQ4QTq0<> 流石に笑うわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:06:52.96 ID:GaoKxyIm0<> カバーの採用担当しょぼくないか？&#128560; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:54.56 ID:cHpzu+z20<> で16はFF歴代何位の出来? <br> 戦犯は？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:06:54.33 ID:kpQKuFeF0<> 7期生ここにいたんだね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:54.64 ID:kBy71Y240<> ほらな？絶対35pじゃねーよ <br> アイスクリームのもマリンの昭和ライブだし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:55.48 ID:7OFP98Jx0<> これは出航不可避 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:56.66 ID:uuyCucMU0<> 今来たけどあわーわの歌枠どうなの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:06:57.00 ID:31adEpKb0<> 本当にボロボロマイハウスやないかーい! <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:06:58.16 ID:lhhR3ixQ0<> ポルカの通知がONになってたからオフにしといたよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:06:59.38 ID:oF2xmmX00<> 若いかわいいが正義なんだよな <br> もうまんねりライブは終わり <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:06:59.94 ID:K4nB9EUr0<> あわわ出航です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:00.24 ID:eQEsl1400<> これホロライブファンやな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:00.28 ID:KchSWFcJ0<> バリウム、ホロライブの数字すべて持っていけ！&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:07:00.70 ID:HX8DFg5U0<> こーれホロリス出港するのではｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:07:01.78 ID:7RPFszGJ0<> ワロタ <br> 見てみたらこれかよ　誘われてんだろうなオレラ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:01.78 ID:oYN6bJG60<> クラゲでウミシー繋がり <br>  <br> どりゃりゃああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:02.08 ID:diToNKiK0<> これもう『実質ホロライブ』だろ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:02.91 ID:QICflFp+0<> ff16オモローだったけど買うのはつれえな <br> steamセールまで待つわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:07:03.65 ID:+qOlSYdM0<> FF17への伏線 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:03.74 ID:Jb9+ERgq0<> 台詞部分だけ声量が通常に戻るのなんやねんw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:07:04.32 ID:K8z201Rx0<> 出航！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:04.52 ID:ePH/8Hza0<> あわーわホロライブに来い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:07:04.84 ID:Pj3thVgt0<> ホロライブ7期へようこそあわわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:04.68 ID:YFEwYp5J0<> かなすい不仲説解消してるじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:05.45 ID:jqP7N7ou0<> ff16の2周目って配信の質あるんかな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:07:06.03 ID:20L+rJ5D0<> すまんあわーわ18歳に出航するわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:07:07.36 ID:WUoQn0jV0<> かなたそ主人公やん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:08.12 ID:tYWXSJV10<> ホロアンが壊れる <>
湊あくあガチ恋勢<>aqualove<>2023/07/09(日) 18:07:09.19 ID:CaCyqLZ30<> (&#5153; o&#820;&#822;&#823;&#804; &#65228; o&#820;&#822;&#823;&#804; &#5153;)一味、行っていいぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:09.01 ID:ICZQC+yO0<> あわわの選曲狙ってんだろwwwwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:09.46 ID:77Dkr8Mh0<> これホロの曲歌うよう指示入ってるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:09.43 ID:RBTZicE60<> あ、ホロずーっと負けてる&#129325; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:07:10.93 ID:pyMIVd6X0<> ホロライブ要素いらんわ <br> ホロライブが嫌だから見てるのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:11.06 ID:LNR++V5v0<> これもうホロメンだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:11.81 ID:F3q7G/hp0<> <a href="../test/read.cgi/livemegami/1688893567/103" rel="noopener noreferrer" target="_blank">&gt;&gt;103</a> <br> 適度に下手くそで可愛いぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:13.14 ID:CZ/jwWLd0<> なんだ・・・七期生じゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:07:15.66 ID:20L+rJ5D0<> これ7期生だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:17.46 ID:CeeDZ+E40<> Ahoy！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:07:17.84 ID:L/6M6/cY0<> <a href="../test/read.cgi/livemegami/1688893567/109" rel="noopener noreferrer" target="_blank">&gt;&gt;109</a> <br> ロジャー！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:07:18.20 ID:rtcwtNLM0<> マイクが安物になったマリン <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:18.21 ID:aSA0HEyT0<> ルーナクリアしたのにスパチャ全然飛ばないの草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:07:19.02 ID:OOUBSmLl0<> https://i.imgur.com/fPRHofc.jpg <br> https://i.imgur.com/lu0uHjp.jpg <br> https://i.imgur.com/klicaj7.jpg <br> https://i.imgur.com/Uz6bjcE.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:21.94 ID:W/TygMpa0<> あわわかわいすぎ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:22.71 ID:uuyCucMU0<> あわーわの船～&#128525;&#128525;&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:22.99 ID:NLnI1i/80<> ボロボロマイハウスwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:23.13 ID:3lhdnqvT0<> くらげ姫だから歌ってもおかしくないよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:23.45 ID:DpGsda260<> これマリンに媚びてるけど <br> マリンは「敵」が媚びてきたところで <br> 簡単に気を許すような女ではないぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:23.15 ID:ug0q6nwU0<> すまん、あわーわ推すわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:07:25.10 ID:zmcool5A0<> アホい！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:25.75 ID:CRAQxpqF0<> マリンに鳩していい？ <br> マリンに鳩していい？ <br> マリンに鳩していい？ <br> マリンに鳩していい？ <br> マリンに鳩していい？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:27.56 ID:v3iFDrYL0<> 完全にホロリス狙い撃ちしてるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:28.45 ID:8m6gbo5b0<> https://i.imgur.com/kOYsUt8.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:07:29.33 ID:g4GdX2rp0<> いつも思うんだけどサビレールガンに似すぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:07:29.62 ID:NG1t9AKZ0<> あわ箱も頼む&#128591; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:30.18 ID:W/CWmhNA0<> これもうホロライブだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:31.16 ID:cwEHrrB50<> <a href="../test/read.cgi/livemegami/1688893567/91" rel="noopener noreferrer" target="_blank">&gt;&gt;91</a> <br> ホロライブとかいう害悪箱と同じにするな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:07:31.21 ID:FfcdjteF0<> ホロの曲歌うならにじの曲も歌うよな？ <br> じゃないと納得いかないぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:31.69 ID:1gPzUNWy0<> 暇やな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:31.47 ID:rZ7f3rvD0<> この二期とやらは運営とマネージャーによる研究成果ということなのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:07:32.07 ID:SfwQ5AYf0<> ホロリス狙い撃ちワロタ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:33.08 ID:v9KeiZVc0<> 7期生ここにいたんだね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:32.96 ID:rAqLKFs40<> サブクエやってくれとは言えんな <br> ホントクソゲーだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:33.58 ID:7OFP98Jx0<> これもう実質7期だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:07:33.90 ID:dV+eDF4n0<> 若いahoyが沁みる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/07/09(日) 18:07:34.09 ID:iY8AzGEu0<> かわえぇ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:34.37 ID:KlF4Ejzj0<> 下手くそすぎて質だわこれは <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:34.92 ID:XOxEDDgu0<> <a href="../test/read.cgi/livemegami/1688893567/103" rel="noopener noreferrer" target="_blank">&gt;&gt;103</a> <br> 今Ahoy <br> https://i.imgur.com/EwDWF8L.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/07/09(日) 18:07:35.61 ID:nTgEDZZH0<> あわーわ強かやな&#128522; <>
