名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:45:17.13 ID:vYcuT9Lf0<> 最強 <>山田最強 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:05.82 ID:aj0i+N2l0<> すまん <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br> ホロスタゴリ推ししてくるような運営が許可しないわけないじゃんw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:06.44 ID:KAnhhEjz0<> 面白くなってきたじゃあねえか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:06.66 ID:2GOR7N+/0<> カバー「スト鯖やっちゃっていいっすよw」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:07.23 ID:6Rut1MzM0<> 合法RUSTは草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:46:07.74 ID:OiJeoArg0<> 俺の好きだったホロは死んだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:08.49 ID:oKs1JQqa0<> あのー、スト鯖招待されてないホロメン <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br> おりゅ？？？？？？w <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:09.56 ID:ry6ppzQD0<> 合法RUSTどりゃあああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:10.04 ID:6/WTs5Yp0<> 違法RUSTもあるって事！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:09.89 ID:EKw5sKyB0<> 山田、個人宛で招待きたらしいです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:10.34 ID:De+cSv4g0<> こーれ山田深夜に三万出します <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:10.50 ID:r9GzEJLN0<> ホロライブ開国！ホロライブ開国！ホロライブ開国！ホロライブ開国！ホロライブ開国！ <br> これからのホロライブは男とも絡めるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:11.23 ID:JmZFDs7x0<> 合法RUST！！？！？！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:12.10 ID:EY4QTNl10<> ぱとーらで気持ちよくなってたのに山ちゃんさぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:11.09 ID:1O2atLro0<> これだと断られたホロスタかわいそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:12.87 ID:WjMQnPqf0<> 脱法ラストもあったのかな？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:12.95 ID:++BWA6VW0<> 引かぬ媚びぬ省みぬ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:13.04 ID:IvcemOew0<> 山田のスト鯖参戦 <br> 運営から勧められていきます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:46:13.59 ID:KLfwA0Gt0<> 山田頑張ってたからな <br> 良かったな&#127789;&#128557;&#129366; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/04/20(木) 23:46:14.30 ID:xAF4R1O10<> 山田が今まで頑張ってたのってもしかしてこれのためだったりする？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:46:14.83 ID:rEYh5ZQT0<> 株式上場万歳！！！！！！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:15.74 ID:BxTKisZy0<> 何？合法とか違法とかって <br> 胸張って絡めよ、他の奴らに失礼だろ？？？？？？？？？？？？？？？？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:16.18 ID:xhkJBA9q0<> 違法RUSTしてたってマ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:17.15 ID:SCNY9CQo0<> デス山田引退しろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:46:17.61 ID:QxKeG1/N0<> もうホロライブ終わりやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:17.93 ID:HWhBNrVc0<> <a href="../test/read.cgi/livemegami/1682001917/40" rel="noopener noreferrer" target="_blank">&gt;&gt;40</a> <br> 前回は違法RUSTしたよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:46:18.25 ID:bdE9RM6o0<> 釈迦は知らんがヌーちゃん明らかにホロ避けてるからなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:18.41 ID:Sv94FSXC0<> 山田いいか <br> 釈迦だるまに絡め <br> 底辺は相手にするなよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:19.09 ID:7ME6AyCY0<> あの…たぁ&#127824;お通夜です… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:19.94 ID:WhD21Cqo0<> もしかして今回はPVPじゃないから許可出たんか <br> トラブルになる可能性少ないからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:20.15 ID:WITjVm0T0<> まあ別にまつりトワ路線行きたいならいいだろ <br> それで人気がどうなるかは本人次第 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:20.04 ID:ZXAEeD590<> 違法ラストがあったみたいな言い方やめろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:20.46 ID:9RF2bv000<> 恭一郎来い来い来い来い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:46:21.81 ID:dNxPrCOE0<> コーン泣いてるか？ <br> おまえらが文字でホロに圧かけようとホロはどんどん多方面に拡大していくだけだから安心して去れ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:22.66 ID:q8X/zlJA0<> dttoとちーさんが保護者ならいいけど <br> 男のアクセサリーにはなるなよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:23.01 ID:HQUTEuc+0<> ホロスタと絡んでも大丈夫だよね？って言うために許可出してるよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:24.33 ID:KAehQb0P0<> きたああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:24.23 ID:Z2KOCI240<> 新しい景色を見せてくれるらぷーらは王に相応しい <br> ホロリスも飽き飽きしてたんだ <br>  <br>  <br> 代わり映えしない配信に <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:24.48 ID:HWhBNrVc0<> 誰？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:46:26.34 ID:7Bf2ia010<> これ許されるんならにじホロARKもNGされなそうだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:26.43 ID:mmHyqXm60<> だれ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:27.05 ID:xhkJBA9q0<> いやあああああああああああ女の声が聞こえるううううウウウウウウウ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:26.84 ID:xBx1POp20<> 男の人いやああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:27.30 <> もうホロも終わりやね…新しい箱、新しい女だけのアイドル箱、世界を見せてくれないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:27.50 ID:Ks+BuVuB0<> <a href="../test/read.cgi/livemegami/1682001917/27" rel="noopener noreferrer" target="_blank">&gt;&gt;27</a> <br> へい！w <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:27.83 ID:2Q4NSoj00<> dttoちゃんどりゃああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:28.13 ID:ty9qFciH0<> 山田とたぁは箱を壊す気かよ・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:28.98 ID:8kpazJTb0<> コーチ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:29.03 ID:kKodlgsY0<> 山田はやっぱ鎖国箱より本気でゲームやるストリーマーと遊びてえよな <br> ホロライブのおままごとはゴミ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:29.64 ID:5nZJgsNj0<> ストリーマーと絡める山田がホロ最強になっちゃうよこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:46:29.56 ID:on/6CYm40<> 最近のホロはどんどんにじ方面に進もうとしてるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:30.16 ID:hudJX7j70<> 誰や？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:46:31.65 ID:o1tahveq0<> にじコラボ解禁 <br> RUST解禁 <br> 何が起きてるんだ！？！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:46:31.66 ID:oesXoqSn0<> &#129412;女の声だ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:32.55 ID:a4IxmMcn0<> 山田コーチつけなかった理由なんなんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:46:33.00 ID:BrB4gSAo0<> dttoちゃん！&#129412; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:33.64 ID:ql+I2G8B0<> 精子が我先にと群がってくるぞおおおおおおおおお <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:46:33.53 ID:OTAMpuZn0<> &#129412;&#128052; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:35.41 ID:3itzlyn/0<> dttoちゃんどりゃあああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:37.61 ID:cBnnOD930<> 山田爆速登山どりゃああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:38.15 ID:JPkVS5x40<> <a href="../test/read.cgi/livemegami/1682001917/40" rel="noopener noreferrer" target="_blank">&gt;&gt;40</a> <br> 合法に決まってるだろ <br> 山田は無敵だぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:46:38.60 ID:KLfwA0Gt0<> これだれ？？？？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:39.12 ID:cJXgE8x80<> スト鯖？！それ、たぁの！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:39.61 ID:KAehQb0P0<> コーチのタイ人や <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:39.95 ID:x105JDMV0<> 釈迦は山ちゃんのところにディスコ晒してごめんなさいって謝罪しに来いよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:41.48 ID:HMopENzE0<> <a href="../test/read.cgi/livemegami/1682001917/87" rel="noopener noreferrer" target="_blank">&gt;&gt;87</a> <br> たぁもくるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:41.52 ID:xo2fdCML0<> なんか山田久々にみたら普通のしゃべり方やな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>(sage)<>2023/04/20(木) 23:46:41.21 <> ホロrustはあんだけ介抱されといて秒で捨てたくせに… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:41.53 ID:tOWrZPVc0<> ぺこらは自分主催でARKでにじホロPvP戦争したいんだろうな <br> 100%荒れるけど、気にしないだろうし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:41.53 ID:aztyOeQs0<> 山田dttoどりゃあああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:41.95 ID:Sw1pwG5i0<> 男いやあああああああああああああああああああああああああああああああああ <br>  <br> 男いやあああああああああああああああああああああああああああああああああ <br>  <br> 男いやあああああああああああああああああああああああああああああああああ <br>  <br> 男いやあああああああああああああああああああああああああああああああああ <br>  <br> 男いやあああああああああああああああああああああああああああああああああ <br>  <br> 男いやあああああああああああああああああああああああああああああああああ <br>  <br> 男いやあああああああああああああああああああああああああああああああああ <br>  <br> 男いやあああああああああああああああああああああああああああああああああ <br>  <br> 男いやあああああああああああああああああああああああああああああああああ <br>  <br> 男いやあああああああああああああああああああああああああああああああああ <br>  <br> 男いやあああああああああああああああああああああああああああああああああ <br>  <br> 男いやあああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:43.01 ID:Kn6QJWuC0<> ホロ終わりやな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:46:43.55 ID:8dRQ+ASL0<> dttoちゃん&#9825;&#9825; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:43.24 ID:F7A1jRyT0<> 山田捨てられたなこの方針は勝手にしろって事だよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:46:43.68 ID:7IqYNjfX0<> dtto&#129412; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:46:43.61 ID:avMRwZOp0<> 保護者dtto <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:44.01 ID:A/5+s6Rn0<> 山田はとりあえず配信やってりゃ良いからぺくすみたいに場所与えておくのは悪くない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:44.68 ID:LhJrDSHr0<> 特大来い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:45.89 ID:hudJX7j70<> コーチの人か <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:46.10 ID:WhD21Cqo0<> 相変わらずディットは声可愛い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:46.70 ID:KpjSc+Bo0<> なるほどもう切られてたってことか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:47.56 ID:xbCsvODX0<> <a href="../test/read.cgi/livemegami/1682001917/82" rel="noopener noreferrer" target="_blank">&gt;&gt;82</a> <br> 男女混合でなw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:47.82 ID:Wpk5/Z5x0<> <a href="../test/read.cgi/livemegami/1682001917/24" rel="noopener noreferrer" target="_blank">&gt;&gt;24</a> <br> 1回で捨てたけどな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:50.75 ID:MFo+kazp0<> たぁはやらないの？ <br> すげーやりたがってたよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:52.82 ID:9vo2qR/M0<> dtto.…&#129412; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:53.05 ID:aj0i+N2l0<> カバー「スト鯖行けるんならホロスタとも絡んでもいいよね？」 <br>  <br>  <br> こうなるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:53.80 ID:yHic0HkB0<> この人達って何者なん？ <br> 女神民少ないよな <br> https://i.imgur.com/Pv8Z54R.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:53.91 ID:GYIePru70<> dtto&#12316;&#129392; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:46:54.73 ID:KIX8KMDd0<> スト鯖って有名な人誰居るの？ <br> 大体有名？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:54.82 ID:644eQYFL0<> なぁたぁも招待してやれよ&#128546; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:54.35 ID:UBsTgU6r0<> そもそも山田のスト鯖参加2回目なんだが&#129315; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:55.86 ID:35rvBz870<> まつりと山田とアステルとガンマは許すわスト鯖いけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:46:56.63 ID:4YoHJrcW0<> でぃっとちゃんは信用できる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:56.92 ID:IRq+r7ya0<> でもdttoはスタンミのチームに入ってるんだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:56.90 ID:xIuR5Qi60<> 合法RUSTきたあああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:57.40 ID:a4IxmMcn0<> もうホロライブ終わりだよこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:57.81 ID:6/WTs5Yp0<> ディットちゃんは信じてええんやな？&#129412; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:58.23 ID:GceZFDe10<> <a href="../test/read.cgi/livemegami/1682001917/27" rel="noopener noreferrer" target="_blank">&gt;&gt;27</a> <br> 処女処女ブツブツ言ってるリスナー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:58.65 ID:xBx1POp20<> たぁのやりたかったこと全部山田に持っていかれてないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:46:58.85 ID:HQUTEuc+0<> みこちも軍団トークしてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:47:00.59 ID:J45tp7rw0<> すまん、今起きたんだが何で山田がスト鯖におるんや <br> 経緯を教えてくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:47:01.11 ID:/R2IKqQn0<> なにしたい？ <br> https://i.imgur.com/MP940oL.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:47:02.01 ID:Fuvmiuqy0<> ラプ関てぇてぇになりますかwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:47:02.49 ID:WzgYi5MD0<> dttoがいるチーム <br> スタンミ、西園ちぐさ、こはく、かるび、ユリース、まるたけ <br> 続けるなら一番マシなとこだと思う <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:47:02.41 ID:RNgOg8gZ0<> 山田登録解除っと <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:47:02.98 ID:V3qQ0szS0<> もうデスぺこらはいいのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:47:03.73 ID:FpCAqTDp0<> dttoおるんかよ、じゃあいいわ <br> この人なら任せれるし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:47:04.93 ID:KAehQb0P0<> <a href="../test/read.cgi/livemegami/1682001917/108" rel="noopener noreferrer" target="_blank">&gt;&gt;108</a> <br> めっちゃガイガイするけどいい？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/20(木) 23:47:05.69 ID:Ph1MpHh80<> ( ^)o(^ )・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/20(木) 23:47:07.21 ID:rEYh5ZQT0<> 折れた角の部分から血が滲み出してきたわ <br> なんで傷口に塩塗るん？ <>
