名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:23:08.32 ID:Wfu4qpHv0<> なに？ <>6期オフコラボが前回より雰囲気良い理由 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:22.19 ID:UI33+9wA0<> スバルはみこを待たせてボス戦やってるのひどくない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:22.76 ID:1VceAbYS0<> なぜだ？&#129300; <br> 全くわからん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:24:23.61 ID:PyEx+7qT0<> さかまたちょっと地声混じるのいいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:24.55 ID:HWMqHsXn0<> アニメどりゃあああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:24:26.02 ID:AdJVa6h30<> みこち23000 <br> スバル23000 <br> ホロX34000 <br> ホロックス最強 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:24:26.69 ID:zAafbzLU0<> にゃっはろおおおおおおおおおおお <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:27.33 ID:DPxB+Jc/0<> さかまた地声すぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:27.84 ID:0XL5uG7K0<> <a href="../test/read.cgi/livemegami/1671625388/20" rel="noopener noreferrer" target="_blank">&gt;&gt;20</a> <br> 大根はいれるやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:30.27 ID:moWniq0z0<> ちわーす <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:29.96 ID:vLeX1Njw0<> こより背面にしろよ <br> 髪邪魔すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:30.85 ID:JbwKPM9X0<> さかまたの大人ボイス最高だよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:24:31.52 ID:UA6b/fgg0<> <a href="../test/read.cgi/livemegami/1671625388/35" rel="noopener noreferrer" target="_blank">&gt;&gt;35</a> <br> 裏ヴァロ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:32.25 ID:ef3C38J00<> 6期でそろそろゲームやんね？ <br> てかモンハンなら四人ともやれるやんね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:34.16 ID:03Rec/Kg0<> <a href="../test/read.cgi/livemegami/1671625388/29" rel="noopener noreferrer" target="_blank">&gt;&gt;29</a> <br> コラボしないと数字盛れないからね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:35.87 ID:vAozl7l40<> みこスバきました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:36.01 ID:7yBaqtom0<> 最初にコラボとかすんなよ <br> ストーリー見に来てるんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:24:36.33 ID:lLzn72jb0<> しゅばあああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:36.99 ID:cJ0lz4cl0<> ござる、泉とのツイートのやり取り削除してるの草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:24:38.59 ID:iCVt7Sdc0<> クロたんがこよりとため口きいてるのちょっと怖いんだけど早く慣れたいわ・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:38.78 ID:c3FA4s0v0<> 【悲報】スタテンが質なし虚無な上異常なまでに配信を終わりたがるたぁのせいでたぁ&#127824;が荒れてしまう <br>  <br> 【バーチャル女の子】part456&#128126;  <br> https://egg.5ch.net/test/read.cgi/sugiuraayano/1671610776/ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:39.95 ID:fmYZkDAn0<> 全然声違うやつおって草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:40.92 ID:5qDuaT+D0<> <a href="../test/read.cgi/livemegami/1671625388/53" rel="noopener noreferrer" target="_blank">&gt;&gt;53</a> <br> ござるって何歳なの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:42.13 ID:+GphIk8X0<> <a href="../test/read.cgi/livemegami/1671625388/46" rel="noopener noreferrer" target="_blank">&gt;&gt;46</a> <br> 2期はいつになったら完成しますか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:24:42.68 ID:LW/ocSvI0<> スタテンより6期のが面白く感じるのは <br> しっかり画像等事前に準備しててトークをメインにしてるからかな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:44.02 ID:2vwZPcZ40<> タコパのとき <br> https://i.imgur.com/7ODFaTr.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:47.53 ID:Mglg9GPj0<> 食べれる！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:24:48.89 ID:FyR/ZEhK0<> ルイルイATMでビビってるからセブンのおでんて名前出してるからしゃかまたがまずいまずい言ってるのフォローしてるの笑う <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:51.23 ID:akG6gQh60<> 食器置く度にトントン音してるけど壁ドンきたかと思ってビビるからやめろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:52.00 ID:im6L/Uxj0<> 今気付いた <br> ココ2，3ヶ月くらい屁が臭くない <br> マジで臭い屁がない <br> いま屁こいてきづいた <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:24:51.95 ID:2J10QQVE0<> RPGと言えばやっぱみこちだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:52.42 ID:HJ29n9gj0<> <a href="../test/read.cgi/livemegami/1671625388/17" rel="noopener noreferrer" target="_blank">&gt;&gt;17</a> <br> 二年オーディション落ちまくってるみたいだし <br> 見切りつけるのもありだと思うね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:52.65 ID:k5gPfstz0<> スバル来た <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:24:55.77 ID:gXNnJ3X/0<> <a href="../test/read.cgi/livemegami/1671625388/68" rel="noopener noreferrer" target="_blank">&gt;&gt;68</a> <br> みこちはまだ本編じゃないからな <br> 3.5は固いし6期終われば4万まである <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:56.43 ID:Yaanj5PW0<> スタテンのゴミ音質と比べると確かに音がよく聞こえる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:57.30 ID:oPrQscLP0<> 皆クリスマス前にオフコラボしてるけどクリスマスになにかあんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:58.02 ID:DPxB+Jc/0<> さかまた、地声の方がいいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:58.42 ID:DEt7eu7/0<> <a href="../test/read.cgi/livemegami/1671625388/43" rel="noopener noreferrer" target="_blank">&gt;&gt;43</a> <br> アロエも入れろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:24:59.57 ID:xEsPPbWw0<> これミュートにしてござる眺めるだけで良いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:01.66 ID:rK8lz0dL0<> <a href="../test/read.cgi/livemegami/1671625388/81" rel="noopener noreferrer" target="_blank">&gt;&gt;81</a> <br> ホロ入ってから絡んでたっけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:25:03.43 ID:7LuXST6G0<> みこち「ふははははは！」 <br>  <br> ギルガメッシュ「フハハハハハ！」 <br>  <br> 似てるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:05.26 ID:0KQv3REh0<> 6期生雰囲気いいな&#128578; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:05.42 ID:RkWgDnn40<> たべ〃ら〃れる。な？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:25:05.88 ID:5h4UrqRC0<> ルイ姉、今日は言葉を必死に選んでる感すごい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:07.31 ID:ry0ifstd0<> しゃかまたの地声&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:25:07.28 ID:xzEqN1T10<> そーいや、同じくオフでパーティしてるスタテンはどんな感じだったの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:07.62 ID:LFR12Q1v0<> https://i.imgur.com/AWGiDvM.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:11.37 ID:ph82K4ck0<> ござるウナギ嫌い設定忘れてない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:11.33 ID:TfvXyOi/0<> <a href="../test/read.cgi/livemegami/1671625388/17" rel="noopener noreferrer" target="_blank">&gt;&gt;17</a> <br> さんまと絡んだホロメンは昔いたけどどうなった？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:12.72 ID:8lt9v3VN0<> みこちコラボかよ.... <br> ソロで四万だす姿がみたかったんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:25:13.24 ID:8SUNmEVp0<> ちょっといいですか？ <br>  <br> 冷静に考えて深夜11時50分にチャイム鳴らすのって彼氏以外いますか？ <br> もし家族だったらそう説明します <br>  <br> メン限だったので配信してることに気付かず鳴らしたのではないでしょうか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:13.98 ID:Zz1hkaV40<> <a href="../test/read.cgi/livemegami/1671625388/81" rel="noopener noreferrer" target="_blank">&gt;&gt;81</a> <br> まじ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:15.80 ID:SsjTpIpB0<> あとから始めてスバルに勝つのはすごいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:15.74 ID:PihDBdVG0<> 忘年会みたいなオフラコボばっかだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:17.66 ID:HOXEhAjT0<> 山田がいない状態でオフコラボ決行＝山田が卒業しても4人でやっていけるかこよりかルイの提案だろうな <br> もう山田は復帰無理 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:18.33 ID:KcF7O1JT0<> こよりだけ味覚おかしいのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:25:21.36 ID:THDzmNv60<> <a href="../test/read.cgi/livemegami/1671625388/44" rel="noopener noreferrer" target="_blank">&gt;&gt;44</a> <br> よく女子アナが読み間違えて顔真っ赤にしてるやつ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:23.13 ID:xalhLz7V0<> コヨーテだからとは <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:23.99 ID:WwQPsKL80<> 同意されないこより <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:24.33 ID:JbwKPM9X0<> 地声またで配信してくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:24.42 ID:7+kGajeH0<> 感じちゃう！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:25:25.67 ID:AkQkJqaE0<> 山ちゃん休止の理由はこのオフコラボの空気に隠されている <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:25:26.24 ID:I20wtYMf0<> こより舌が敏感です <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:25:27.11 ID:XXcupeD80<> 大根はちゃんとしないと汁ごと苦くなるから難しい <br> 最初から切ってあるパックならいいけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:25:27.02 ID:VXltvpeb0<> <a href="../test/read.cgi/livemegami/1671625388/85" rel="noopener noreferrer" target="_blank">&gt;&gt;85</a> <br> 21歳 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:27.89 ID:Mglg9GPj0<> こよりだけ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:28.02 ID:33qsFrRy0<> コボのマリカまで我慢 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:28.84 ID:RkWgDnn40<> ござる口ひらいてる？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:30.51 ID:Wo45S3Et0<> <a href="../test/read.cgi/livemegami/1671625388/103" rel="noopener noreferrer" target="_blank">&gt;&gt;103</a> <br> &#128048;ｼﾞｭﾝ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:30.92 ID:5qDuaT+D0<> <a href="../test/read.cgi/livemegami/1671625388/113" rel="noopener noreferrer" target="_blank">&gt;&gt;113</a> <br> どうでもよくね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:31.34 ID:5YnOXjmU0<> ござるが左に傾くからこよりの髪の毛から逃げてるように見えて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:33.44 ID:FVUu5aR30<> 別に配信しなくても同期コラボだけ出てくる存在になればいいじゃん山田は <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:34.11 ID:iw/nBokp0<> <a href="../test/read.cgi/livemegami/1671625388/109" rel="noopener noreferrer" target="_blank">&gt;&gt;109</a> <br> るーちゃん戻って来て&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:39.50 ID:TfvXyOi/0<> <a href="../test/read.cgi/livemegami/1671625388/103" rel="noopener noreferrer" target="_blank">&gt;&gt;103</a> <br> 慢心王じゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/12/21(水) 21:25:41.45 ID:OOF5BqyT0<> マヨネーズどばどばの味覚を信じるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:41.08 ID:svtBhmWm0<> <a href="../test/read.cgi/livemegami/1671625388/22" rel="noopener noreferrer" target="_blank">&gt;&gt;22</a> <br> スバル1時間ポケモン捕まえてただけだから何もストーリー進んでないけどな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:45.13 ID:nXt9U/AK0<> こより、自分の間違いは絶対に認めない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:47.09 ID:xEsPPbWw0<> せめて動くなこより <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:47.00 ID:ztDak5PL0<> <a href="../test/read.cgi/livemegami/1671625388/118" rel="noopener noreferrer" target="_blank">&gt;&gt;118</a> <br> 年取ると味覚変わるよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:50.45 ID:jVZLAv5k0<> <a href="../test/read.cgi/livemegami/1671625388/43" rel="noopener noreferrer" target="_blank">&gt;&gt;43</a> <br> 正直すげー面白そう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/12/21(水) 21:25:52.71 ID:KcF7O1JT0<> ルイなんか考えて発言してて悪くないな <>
