名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:28:00.60 ID:AP2B9oZJ0<> んな <>ガンマ最強 	
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:29.40 ID:lZKZyROE0<> この少しずつ数字増える感覚懐かしいわ <br> ホロとかにじの社とかが伸びていく過程を見ているよう <br> 今のホロライブでは失われた感覚 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:29.46 ID:RnSsDaAs0<> スト鯖終わって200とかに戻ったら絶望するんじゃね <br> 大丈夫？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:29.90 ID:7ugJXU/M0<> <a href="../test/read.cgi/livemegami/1682339280/57" rel="noopener noreferrer" target="_blank">&gt;&gt;57</a> <br> 倶楽部死ねな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:30.20 ID:KcPgP4nn0<> ぺこらコラボとちがって喋りが止まりません <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:31.75 ID:3B7XfxiL0<> ぺこちゃんソロかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:32.11 ID:FWtrE9Nu0<> ぺっさん「明日もMTGあるけど裏でポチポチしてやっからな！平日つえーぞこちとらぁ！！Vの強みじゃ！！！」 <br>  <br> グラブルの才能やっぱりあるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:32.17 ID:RCTvxRMl0<> やまーだどうして… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:33.68 ID:LQaRivQ30<> 叶抜いたら好き嫌いもスレも荒らされてやばいところだったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:34.14 ID:9KYLIFLZ0<> ガンマ今からぺこみこ絵描け <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:34.58 ID:NhTnTT+50<> https://i.imgur.com/V3kPSeN.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:35.60 ID:n6rUXl8x0<> そらよっしー！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:35.90 ID:IU6gZVtq0<> <a href="../test/read.cgi/livemegami/1682339280/50" rel="noopener noreferrer" target="_blank">&gt;&gt;50</a> <br> ソシャゲ全般そうだぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:37.55 ID:1i1r+YqI0<> あとちょこ先とラミィがグラブルの才能ありそうなんだからそっち誘えば良いのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:38.09 ID:66pM63A60<> 絵を山田に渡したからな <br> 山田の枠行った奴らがいるんだろ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:42.06 ID:zm7Xt+Ma0<> ホロスタバズってるけど <br> ホロアンまた負けたんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:42.51 ID:RLTiSELr0<> 朝から手動は才能の塊 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:42.90 ID:Tyb7Oo2/0<> <a href="../test/read.cgi/livemegami/1682339280/58" rel="noopener noreferrer" target="_blank">&gt;&gt;58</a> <br> 換算するなら8万クラスだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:44.05 ID:fDhG3Y2n0<> ガンマみこめっとで百合絵描かないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:44.61 ID:ZbWobBla0<> ぺこらのグラブルの才能が遺憾なく発揮されている <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:45.67 ID:nxB3Bpzf0<> 絵を渡すと下山するんかw <br> よく分からんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:46.30 ID:Rd2yR2kW0<> 丹力が足りてない <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:46.33 ID:He54rUef0<> 7500出るとは思わなかったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:46.92 ID:ak5ue0/B0<> ガンマちょっとすごすぎんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:47.17 ID:UbYQpV5J0<> <a href="../test/read.cgi/livemegami/1682339280/43" rel="noopener noreferrer" target="_blank">&gt;&gt;43</a> <br> これで数字でたらホロメンとホロスタは対等ってウルトラ解釈でコラボ増えるだけだぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:48.57 ID:njfw7s330<> ぺこらグラブルの才能すげえ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:48.83 ID:raF+wxNz0<> 今アルおじが考えてそうなことは？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:49.66 ID:TpN1mlL70<> ぺっさんそれ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:49.70 ID:nX1eYCVL0<> ガンマトイレで2000下山は草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:50.10 ID:GWP/8tHK0<> 才能ありすぎだろ... <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:50.41 ID:JbLR/moP0<> まずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:54.19 ID:WId5Ct9a0<> 手動馴染んでます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:55.26 ID:E5ZFrwn00<> この作業好きって…ガ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:54.64 ID:5UO8g0js0<> グラブルの才能あるよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:55.11 ID:NQZuM7pn0<> 山田消えろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:55.72 ID:+1c/D2Md0<> <a href="../test/read.cgi/livemegami/1682339280/43" rel="noopener noreferrer" target="_blank">&gt;&gt;43</a> <br> カバー｢ホロメンの絵描いたら数字出るのか…やっぱホロメンとコラボするのが正解だな！｣ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:55.95 ID:H752keeR0<> まじやべーなこいつ <br> 95hellで8億ってさっきの作業900回だぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:56.36 ID:lZKZyROE0<> <a href="../test/read.cgi/livemegami/1682339280/6" rel="noopener noreferrer" target="_blank">&gt;&gt;6</a> <br> コラボの剣持弱すぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:57.44 ID:ZNVGhxbq0<> &#128048;この単純作業好き&#9829; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:57.43 ID:NW1s9nhR0<> ぺっさん単純作業好きです <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:29:57.66 ID:iIbTNoN60<> ラプちゃんが今度は伸びてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:57.64 ID:+Moewsfp0<> 男の実況したいんならかっさん超えてからにしてくれ <br> 話にならんわ <br> https://i.imgur.com/YW26g1D.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:57.69 ID:zbH6dGrh0<> 単純作業好きって発達障害みたいやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:58.65 ID:IrreRHaj0<> ガントピ遅いなうんこか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:59.08 ID:umyn5jko0<> ガンマホロスタの王 <br> ホロスタのぺこら <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:59.36 ID:bmPacnqn0<> 女とイチャコラできる環境が直ぐ側にあるのに昼から休まず絵を描き続ける男&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:59.91 ID:FkqUtVsY0<> マジでグラブルの天才 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:29:59.92 ID:IQae9xCU0<> ぺっさん「単純作業すごいすごい好き」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:30:01.59 ID:J2yqHhaZ0<> グラブルの才能あるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:30:02.11 ID:iNQVy2Wn0<> ぺこちゃん才能自覚してます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:30:02.64 ID:yeLSUoz70<> ぺっさん今回のボーダー壊れてるの知らないんじゃね？ <br> 前回の光以上って腱鞘炎になるでｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:30:02.94 ID:soiM11gm0<> 強みグラブルの才能 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:30:03.96 ID:AYs15dkO0<> ぺこらグラブルの才能ありすぎて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:30:03.89 ID:dgR9KmG00<> ガンマ強すぎワロタ <br> ガチでホロメンに迫る勢いやんけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:30:04.51 ID:2KEYJjk80<> ぺこちゃんってやっぱガイ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:30:04.79 ID:Apwpp6CN0<> スト鯖の話をされちゃホロメンへの誹謗中傷ができないという倶楽部民の悲痛な叫びが心地よい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:30:06.63 ID:F8r52Dh80<> 惜しかったな <br> にじ男に勝つところちょっと見たかったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/24(月) 21:30:06.62 ID:B2vEt+BN0<> ぺこちゃん単純作業好きです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/24(月) 21:30:08.00 ID:Mv+tmwu90<> <a href="../test/read.cgi/livemegami/1682339280/28" rel="noopener noreferrer" target="_blank">&gt;&gt;28</a> <br> 兄弟･･･!? <>
