名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:37:03.12 ID:SxDE674p0<> はいぃ <>ホロプロ合同ライブ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:05.26 ID:P0HF3zwb0<> りおきゅんのほうがうめえええええええええ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/03/30(木) 19:38:06.67 ID:ROZt23/X0<> リスどりゃああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:38:08.01 ID:tUIuggRK0<> リスどりゃああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:08.67 ID:uxJfajjg0<> リスさんでけえな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:09.68 ID:HRnlWcVy0<> リスでかい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:10.59 ID:Zl1S6Z6w0<> ああホロスタなんかやってんのか <br> やっとランキング見つけたわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:38:10.48 ID:QrrhrqKT0<> リスきちゃー！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:11.26 ID:0nmk+z1d0<> リスどりゃあああああああああああああああああああああああああああああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:13.25 ID:X8YxpJOr0<> 丸と堂林の写真みたいになってんよ～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:14.48 ID:yxBFmgT50<> リスううううううう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:17.58 ID:aK1Kiy/p0<> リスだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:17.58 ID:9T6+KJau0<> いやああああああああああああああああああああ女の声がするううううううううううううううううううううううつう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:19.63 ID:DznLORMs0<> https://i.imgur.com/Bc2Jt7J.png <br> いい勝負やな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:38:19.59 <> ガチうまきtらあああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:38:21.77 ID:uFo/jPy/0<> リスと一緒に歌って見劣りしないってわりとすごない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:38:22.53 ID:tUIuggRK0<> &#129412;リスならいいか… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:23.16 ID:F7QRdxT40<> ホロライブで1番歌が上手いリスちゃんｷﾀ━(ﾟ∀ﾟ)━! <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:38:23.28 ID:7fQ9UnS+0<> ホロスタも頑張ってるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:38:23.85 ID:pdOm3UHa0<> リスって確かホロスタとキンタマキンキンキンみたいな歌出してたよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:23.89 ID:Fm3gpmHt0<> リスでっか <br> ホロメンって「でかい」のか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:25.00 ID:P0HF3zwb0<> りおきゅん音量あげろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:25.01 ID:CNNoAzwS0<> いやああああああああああああありおきゅんの配信から女の声がするううううううううううう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:38:25.48 ID:hyPQwBfB0<> リスこんな衣装なんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:26.28 ID:BZZRO6A80<> 配信へたすぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:27.21 ID:gZst/ARl0<> 首太すぎんかりおきゅん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:27.24 ID:A9dekvE50<> こうやって聴き比べるとやっぱリス上手いな… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:26.88 ID:OBpEh6180<> くこけ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:27.98 ID:Or1zSx1S0<> 遠近感よ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:30.79 ID:X8YxpJOr0<> にしこり <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:31.52 ID:aK1Kiy/p0<> でかくね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:32.23 ID:OGf7d5SB0<> ホロプロの春がきｔらあああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:33.25 ID:coApHnAn0<> 開幕戦打ち上げて消えちゃう曲きたあああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:34.80 ID:5PsE6pPX0<> 顔の大きさに笑う <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:35.31 ID:SOpKmgXC0<> リスもりおもウメー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:39.74 ID:eyCzBXpm0<> リスの顔でっか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:40.40 ID:DjhCdCGE0<> 男女コラボ増えて少しずつリスナーを慣らしていくべき <br> 世界に羽ばたくためには男女コラボは必須 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:38:42.43 ID:7EOPXMLO0<> アユンダさん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:44.48 ID:iJNaoXHJ0<> 正直音響関係はもうちょい頑張ってほしい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:45.85 ID:yxBFmgT50<> リスでっかｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:46.82 ID:JMoQBahP0<> しらけんお絵描きの森じゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:38:46.81 ID:pdOm3UHa0<> ぺっさんって語尾やら語録やらが消えだしてから王座が怪しくなりだしたよな <br> っていうか去年くらいから急に兎田ぺこらが抜けていってない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:46.95 ID:rkBnNdpd0<> お前らホロスタ見てるとかホモなんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:38:47.69 ID:zF2oF0+90<> ドイツの宣教師だかの言葉を思い出すな・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:48.07 ID:X8YxpJOr0<> リスちゃんのふわふわおっぱい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:38:48.23 ID:x0cZS3c20<> ホモスタも記念枠は外部とかのゲストモリモリが正解なんだね・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:50.05 ID:ylt8DF+K0<> りおって顔の輪郭と首の太さのバランス変じゃね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:52.89 ID:KJqpMlVZ0<> <a href="../test/read.cgi/livemegami/1680172623/38" rel="noopener noreferrer" target="_blank">&gt;&gt;38</a> <br> 基本的に顔がでかい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:38:57.42 ID:VUuJMkkn0<> おまえらリス推してたけどどーする？これ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:57.99 ID:X9dnAbuY0<> 三白眼かぁ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:38:58.46 ID:rBnmxcMl0<> リスちゃん手抜きモードで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:39:00.12 ID:7fQ9UnS+0<> <a href="../test/read.cgi/livemegami/1680172623/37" rel="noopener noreferrer" target="_blank">&gt;&gt;37</a> <br> ハラパンパンパンパンみたいなのじゃなかった？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:39:07.02 ID:tUIuggRK0<> 音響ボロボロで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:10.16 ID:aDit0tfO0<> 758 名前：名無し＠18歳未満の入場禁止 無断転載禁止[sage] 投稿日：2023/03/30(木) 19:30:45.20 ID:++dbHld20 <br> 野うさぎ喜べよ！w <br> 今日は久しぶりにデイリー取れそうだぞw <br>  <br>  <br>  <br> なに言ってんだこいつ記憶力が無くなる薬でも服用してそう <br> 普通にデイリー日数今月トップなんだが <br> https://boards.4channel.org/vt/thread/46240705#p46240790 <br> &gt;PER STREAMER <br> 6x: Pekora <br> 3x: Marine, Miko <br> 2x: Hololive, Subaru, Suisei <br> 1x: Aqua, Ayame, Chiroru, Gura, Hal, Koyori, Lamy, Mio, Nerumero, Shion, Toya <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:12.63 ID:XyXzPcuy0<> りおきゅんリスちゃんより上手くね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:39:13.15 ID:C6AUvHmf0<> <a href="../test/read.cgi/livemegami/1680172623/2" rel="noopener noreferrer" target="_blank">&gt;&gt;2</a> <br> みこち最近ちょくちょくアクメキメてんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:39:14.34 ID:MimJmf9A0<> なんでこんな雑魚と絡んでんのかが全くわからん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:16.34 ID:kWLAZtBj0<> <a href="../test/read.cgi/livemegami/1680172623/2" rel="noopener noreferrer" target="_blank">&gt;&gt;2</a> <br> きも <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:16.37 ID:aK1Kiy/p0<> リス下手じゃね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:19.66 ID:Fm3gpmHt0<> てか配信まともに出来てないのが致命的だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:20.47 ID:gh3qSt+B0<> <a href="../test/read.cgi/livemegami/1680172623/68" rel="noopener noreferrer" target="_blank">&gt;&gt;68</a> <br> リスの難点は自宅設備がクソなことだからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:21.62 ID:P0HF3zwb0<> <a href="../test/read.cgi/livemegami/1680172623/72" rel="noopener noreferrer" target="_blank">&gt;&gt;72</a> <br> うん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:22.45 ID:/pA3Ua1d0<> まあ真価ではないわな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:22.32 ID:e792R4ZF0<> 前スレの野うさぎの火消し勢いすごかったな <br> まさにこのコピペの通りで草 <br>  <br> 野うさぎの常套手段 <br>  <br> ①話題を分散化させる <br> ②別の大きな話題を投下しまくる <br> ③被害者側のマイナスイメージとなるものを投下する <br> ④新しい情報に嘘と本当をたくさん織り交ぜ投下する <br> ⑤たくさんのレスを投下してスレの消化を早める <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:23.56 ID:mcJrDp4N0<> リオの声って濁りのないルイって感じだな <br> こんな感じならルイの人気もっと出てそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:39:24.26 ID:QrrhrqKT0<> この歌聞いたことあるかも <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:39:25.07 ID:hyPQwBfB0<> リス本気だせ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:25.26 ID:znDWn+UD0<> <a href="../test/read.cgi/livemegami/1680172623/37" rel="noopener noreferrer" target="_blank">&gt;&gt;37</a> <br> オウガな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:29.92 ID:X8YxpJOr0<> サイズ調整しました <br> ぐだぐだです <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:39:30.02 ID:7EOPXMLO0<> 現実では小顔信仰が凄いのに女vtuberはみんな顔でかいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:39:30.18 ID:u+V3VwQx0<> これかなたそが現れて突然NTRビデオ始まったらどうする？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:39:39.71 ID:tUIuggRK0<> 男なのになんで配信下手なんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:41.57 ID:0nmk+z1d0<> <a href="../test/read.cgi/livemegami/1680172623/66" rel="noopener noreferrer" target="_blank">&gt;&gt;66</a> <br> 客は帰ってどうぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:43.09 ID:6xXq09cd0<> おえ森はちょっと面白そう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:43.93 ID:P0HF3zwb0<> りおきゅんうめえw音響勿体無いから買ってあげたい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:47.73 ID:V0MvAchw0<> りおきゅんはエコーなんでいれないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:50.43 ID:3E3cyBxi0<> やっぱIDのメンバーは心優しいな <br> だから俺はIDが大好きなんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:50.87 ID:o4AzxfDL0<> お絵かきの森って複枠でやるもんじゃねえの？ <br> ブランディングのために単枠でやるってことか <br> この前のマイクラとかひどかったしな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:51.18 ID:8YFPp+tD0<> 予想してたのより長くて草 <br> https://i.imgur.com/73eTHXq.jpg <br> https://i.imgur.com/qxefwnM.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:51.45 ID:fc1WZmLa0<> 星街すいせい&#9732;ホロライブ0期生 @suisei_hosimati (2023/03/30 19:39:25) <br> &#127775;配信情報&#127775; <br>  <br> このあと &#128344; 21時から！ <br> &#127912;おえかきの森&#127912; <br>  <br> 不知火建設のみんなでおえ森するよ&#8252; <br> 爆笑の渦に呑まれる気がしている── <br> 今日は漫画動画の投稿もあるからよろしく&#128077; <br>  <br> &#128317;待機所&#128317; <br> https://www.youtube.com/live/t-JVOPjZRQA?feature=share <br>  <br> #不知火建設 <br> https://pbs.twimg.com/media/FsdjFXwaAAAIROm.jpg <br> http://twitter.com/suisei_hosimati/status/1641389661540208640 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:52.40 ID:p6jMFDad0<> このライブに出たホロメンはホロライブではなくホロプロ所属です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:39:53.41 ID:URwRrxmV0<> 声だけ聞いてたら女同士のコラボにしか聞こえんぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:01.60 ID:rBnmxcMl0<> <a href="../test/read.cgi/livemegami/1680172623/58" rel="noopener noreferrer" target="_blank">&gt;&gt;58</a> <br> 割といいゲームチョイスな気がするが1時間は短くねえか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:01.84 ID:LIgaSVzO0<> リス手加減してない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:02.48 ID:Dl6fwl5A0<> 日本語喋れないのに早口の歌選ぶなんてあれだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:08.43 ID:Zl1S6Z6w0<> <a href="../test/read.cgi/livemegami/1680172623/60" rel="noopener noreferrer" target="_blank">&gt;&gt;60</a> <br> 俺もまったく興味がない <br> 9千出てるが <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:40:09.42 ID:pdOm3UHa0<> <a href="../test/read.cgi/livemegami/1680172623/82" rel="noopener noreferrer" target="_blank">&gt;&gt;82</a> <br> ひでぇレス <br> 俺がルイなら泣いてるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:40:12.04 ID:cBwLnQSQ0<> オウガどうすんのこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:13.04 ID:70sqT8Kj0<> ホロプロとホロライブって何が違うの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:15.32 ID:F7QRdxT40<> よくこんな声出せるな、ガチで上手いわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:16.86 ID:kWLAZtBj0<> <a href="../test/read.cgi/livemegami/1680172623/97" rel="noopener noreferrer" target="_blank">&gt;&gt;97</a> <br> みこいらね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:17.93 ID:Dl6fwl5A0<> <a href="../test/read.cgi/livemegami/1680172623/66" rel="noopener noreferrer" target="_blank">&gt;&gt;66</a> <br> バカじゃねーの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:40:21.27 ID:x0cZS3c20<> リスでかすぎだろ大豪院邪鬼かよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:40:23.45 ID:P01j70fE0<> ホロスタって記念日なら1万近く出るんだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:24.04 ID:IIL+lbMI0<> りおきゅん配信トラブルで動揺しまくってるんだからいじめるなよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:25.48 ID:6UdcxuGo0<> <a href="../test/read.cgi/livemegami/1680172623/72" rel="noopener noreferrer" target="_blank">&gt;&gt;72</a> <br> りおきゅんはホロ屈指の歌の上手さだからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:28.38 ID:9T6+KJau0<> 左（170cm）右（153cm） <br>  <br> https://i.imgur.com/EJI6att.jpeg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:40:28.86 ID:w32FHYPt0<> 出前館寿司半額か……頼んだろ！&#128523; <br>  <br> 半額で4500円！？たっか！！！&#128555; <br>  <br> こんなんばっかで今日も自炊やわ……&#128532; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:40:29.52 ID:OkDS78iX0<> ぺこらは数字云々の前になんかおもんなくなったわ、何でだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:40:02.44 ID:gQJ6nC540<> この痴漢ってこうやって録音だけならセーフ理論でどんどんコラボしようと痴漢してくるんだろうな <br> 次はマイクラでVCしないから絡ませろって言い出すぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:31.07 ID:bTKHeSBC0<> <a href="../test/read.cgi/livemegami/1680172623/2" rel="noopener noreferrer" target="_blank">&gt;&gt;2</a> <br> がちできしょい <br> なんやろなこの感情 <br> ルーナもそうだがぶりっ子とはまた違うムカつく感じ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:31.38 ID:J8qb9FRz0<> つーか1周年ライブじゃなくて歌枠なのかよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:32.21 ID:8YFPp+tD0<> <a href="../test/read.cgi/livemegami/1680172623/97" rel="noopener noreferrer" target="_blank">&gt;&gt;97</a> <br> もはや漫画投稿の義務コラボやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:32.71 ID:P0HF3zwb0<> りおこれ裏声？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:32.92 ID:YA3KrH9f0<> 録画コラボも痴漢行為みたいなもんだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:35.22 ID:RL0Pfrb00<> あのさ <br> 歌が上手いだけで人気でるなら <br> にじにもっと上手いやついるんだよ <br> でもそいつは別にすごい人気なわけじゃない <br> そういう事なんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:39.91 ID:ct90G7XS0<> りおきゅん7期でいいだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:41.95 ID:EFkv3aLB0<> 野うさぎさぁ <br>  <br> 74317.匿名@嫌い派 03-30 19:22  [通報]  [非表示]  [返信] <br> <a href="../test/read.cgi/livemegami/1680172623/743" rel="noopener noreferrer" target="_blank">&gt;&gt;743</a>11  <br> 女神実況とかいうキチガイ底辺男性社不ガイジホロアン倶楽部民がバカにされてるだけだとおもうけど？ <br> そもそも女神実況の奴らって存在自体が既に負けてるのにどうやって負けることが出来るんだ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:42.86 ID:mVdVA8bE0<> まりんのおまんこ <br>  <br>  <br> (´・ω・｀)これだけで開示されるってマジすか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:43.87 ID:X8YxpJOr0<> ホロスタは単純に配信回数や自分主体の企画回数が少なすぎるわ <br> 積み重ねた量がある日を境に質へ転換するんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:40:44.72 ID:CoGawimt0<> <a href="../test/read.cgi/livemegami/1680172623/97" rel="noopener noreferrer" target="_blank">&gt;&gt;97</a> <br> ええやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/03/30(木) 19:40:45.77 ID:fo2krw5K0<> <a href="../test/read.cgi/livemegami/1680172623/97" rel="noopener noreferrer" target="_blank">&gt;&gt;97</a> <br> 今気付いたけど漫画更新日は必ずしらけんコラボしてんのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:48.41 ID:8Uz/uPXQ0<> ホロプロの記念枠なんだからさ <br> ホロのリスナーを自称するならちゃんと見なよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:50.33 ID:0TsZselV0<> リスの処女膜が… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:50.53 ID:ufaskugZ0<> この1周年記念に出たホロメンは社会的に抹殺する <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:51.04 ID:cDuMLYr00<> りおきゅん、登録者数10万くらいなんだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:40:55.61 ID:KVskBWqa0<> こよりがフルフルみたいな咆哮しててうるさい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:41:00.29 ID:l0TEkVzD0<> エスコン第1号は伊藤裕季也wwwwwwwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/30(木) 19:41:02.26 ID:mcJrDp4N0<> <a href="../test/read.cgi/livemegami/1680172623/104" rel="noopener noreferrer" target="_blank">&gt;&gt;104</a> <br> ごめんなさい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/30(木) 19:41:03.91 ID:pdOm3UHa0<> いやマジでお前らなんでホロスタ見てんの？ <br> あんだけホロスタ見るくらいなら何も見ない方がマシとか言ってたのに <br> んで何で俺はホロスタ見てんの？ <>
