名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:14:43.40 ID:5kpHZ64T0<> 中華きてます&#129375; <>ギアス実況スレ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:16:21.85 ID:kGVHr0q70<> ね！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:16:21.85 ID:mjfebGNJ0<> 最後まで付き合う箱愛あるみこち <br> 萎え落ちして捨てる箱愛ないぺこら <br> 今日でこの印象がついたわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:16:22.77 ID:HJ1+95j50<> ねねちの初期衣装っぽい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:16:24.12 ID:jLPTlNS20<> すごい手のように見えるけど <br> 黒の騎士団ごときに嫡男を使ってる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:16:25.34 ID:rev58tyL0<> るいばあ居るのかー&#128542; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:16:27.13 ID:L1NOw6dZ0<> これ23時までなのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:16:27.47 ID:Aw5tvKUz0<> みこち手際よくなったなー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:16:32.67 ID:mP3tahTA0<> この回でスバルはジェレミア推しになるからまあ見とけよ <br> https://i.imgur.com/ETLfYBe.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:16:34.58 ID:ejrCBv/H0<> 35Pがみこちみこち言ってたけど案の定放流吸いに来ただけっぽいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:16:38.64 ID:ovpicoWK0<> マダム音すき <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:16:40.36 ID:Hk/u3g170<> こよりつまんねーことしてるけどシーズン4来ないからまぁ最期にすきにしろって感じだわ <br>  <br> 前もってチャンネル入ってるから荒らすか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:16:40.43 ID:AO9MCSKf0<> スザクどこにでも居るなwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:16:41.91 ID:f992sLZH0<> 以下たぁさまのエロ画像を貼っていくように <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:16:45.99 ID:oypbFvSK0<> どうして最終日はグダってしまうのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:16:46.94 ID:wEOQ8qV+0<> こよりそれは正解 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:16:47.87 ID:x1KGK4J20<> こよりとんでもないこと言ってんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:16:58.35 ID:W3KaVfYe0<> ぼっさん上手いなー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:17:02.88 ID:i9dvTTOs0<> <a href="../test/read.cgi/livemegami/1665062083/25" rel="noopener noreferrer" target="_blank">&gt;&gt;25</a> <br> 剣城京介！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:17:04.68 ID:pFro5oj70<> あの・・・レイドしてるやつらがバカみたいだな・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:17:04.31 ID:xLX1wFb90<> ござっさん配信枠あったのか <br> コラボタグ付いてないから見落としてた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:17:05.03 ID:rQwWlngA0<> ぺこちゃんはこれでRustから決別？いつまでもやってられないし次のゲームに主軸動かして行かないとな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:17:05.73 ID:kGVHr0q70<> RUST閉じました <br> ぼっさん行きます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:17:12.74 ID:t9+0s5vc0<> かなたそは何故頑なに一人でやるんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:17:13.18 ID:xe9AHypW0<> 待って、ルーナ寝取られてないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:17:15.90 ID:jJc7zsPM0<> rustどう？ <br> 結構盛り上がってる？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:17:19.35 ID:WInaPN2l0<> 最終日のみこ枠ですらこの数字ってなんでだ? <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:17:20.19 ID:W5vApoRD0<> <a href="../test/read.cgi/livemegami/1665062083/30" rel="noopener noreferrer" target="_blank">&gt;&gt;30</a> <br> 誰から何吸うんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:17:22.46 ID:bwsHgj1r0<> こより草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:17:28.88 ID:WODGA9zT0<> かなたそ拠点炎上ｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:17:29.60 ID:yzm/cQ500<> 真面目な話 <br> なんで今日かなたそ以外の実況してる奴がホロアンにいんのかよくわからん <br> ホロアン民ならかなたそが盛り上げてきたシーズン3最後の晴れ舞台見るだろ絶対 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:17:32.24 ID:WTD/C4VE0<> Pってレイネだっけ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:17:32.63 ID:ngq0PaIN0<> みこち <br> かなたそのベッド破壊しました <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:17:36.11 ID:RmZK6DKr0<> ここからのRUST <br> これ絶対当たるから見てて <br>  <br> みこちが来る <br> ↓ <br> かなたそ大下山 <br> ↓ <br> 特に何かおこるわけでもなく小競り合いとルーナ実況で23時に終了 <br> ↓ <br> 枠閉じ始める <br> ↓ <br> みこちがギャンブル開始 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:17:39.02 ID:YArWPvbd0<> こんこよ死亡！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:17:42.23 ID:GkSgVSBS0<> オナニーナ？！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:17:47.78 ID:j9fTrjvJ0<> https://i.imgur.com/LmaqXyJ.jpg <br> まずいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:17:48.88 ID:AQUM6aUJ0<> ころさん適役すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:17:51.45 ID:a41FVaiy0<> オナニーナ！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:18:02.76 ID:WODGA9zT0<> これみこち焼け死ぬオチかな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:18:05.10 ID:td85GeCC0<> はあちゃま追い出されました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:18:11.49 ID:23xbRU1v0<> アーニャ&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:18:25.33 ID:v1x9BZU60<> ニーナなんでこんなことになってんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:18:26.48 ID:4OZWQdtX0<> これ半分くらいdbdだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:18:28.72 ID:CVPt6Fnf0<> いやいやござるかわヨｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:18:29.59 ID:Wc8HAoU/0<> ドンパチするだけならもっと他にいいゲームないんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:18:30.62 ID:H2jjBbWh0<> ニーナ玉の輿が過ぎるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:18:30.81 ID:yVQO0BMM0<> ぺこ無しRUSTに見る価値なし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:18:34.35 ID:T7u4uTMQ0<> <a href="../test/read.cgi/livemegami/1665062083/57" rel="noopener noreferrer" target="_blank">&gt;&gt;57</a> <br> 一番準備頑張ってたのにかわいそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:18:36.86 ID:apw+oqu+0<> シュナイゼルこいつ身長2mらしくて震えたわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:18:37.95 ID:saRQT1NO0<> かなたそしゃがんで移動するの意味ないことに気づいてくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:18:42.02 ID:v1x9BZU60<> ミレイえっっっっっっっっっっっっっっっr <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:18:46.24 ID:rev58tyL0<> <a href="../test/read.cgi/livemegami/1665062083/44" rel="noopener noreferrer" target="_blank">&gt;&gt;44</a> <br> 雑魚と組んで数字吸われたくない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:18:48.99 ID:WTD/C4VE0<> こより草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:18:49.67 ID:mq3opNSB0<> 中国人が作ったdbdかこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:18:51.05 ID:CBhW5n1W0<> <a href="../test/read.cgi/livemegami/1665062083/46" rel="noopener noreferrer" target="_blank">&gt;&gt;46</a> <br> グダグダだけどそれを楽しめるならあり <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:18:52.97 ID:RC2szIFt0<> <a href="../test/read.cgi/livemegami/1665062083/63" rel="noopener noreferrer" target="_blank">&gt;&gt;63</a> <br> フレイア作れるからシュナイゼルのお気に入り <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:18:54.09 ID:ub8YkGly0<> これニーナ連れてきた意味があまり分からんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:18:55.72 ID:gF24S1930<> わちゃわちゃしてていいな <br> ずっと通話アリでやれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:18:58.16 ID:CwF/cKPQ0<> <a href="../test/read.cgi/livemegami/1665062083/66" rel="noopener noreferrer" target="_blank">&gt;&gt;66</a> <br> パーフェクトダーク <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:18:59.47 ID:U2qOg/Wb0<> クーデター触れにくそうやな… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:01.96 ID:GkSgVSBS0<> マジで中華編話覚えてないわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:04.59 ID:qWjNz4O80<> ロリコンの回想 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:05.02 ID:406vYaHY0<> 質無し拠点に無駄に固執して他の拠点破壊されてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:05.02 ID:hHv/XSwc0<> ころさん素通りして草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:06.39 ID:1xt7LU/10<> ニーナだのルーナだのアーニャだの紛らわしいから一本化してくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:06.45 ID:IzMvkiMr0<> やっぱ宦官ってダメだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:06.67 ID:A6nwWJRD0<> 晋三！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:07.19 ID:lP5LhFfa0<> ねねち草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:11.04 ID:IEv+b63o0<> こよクロ不仲です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:12.88 ID:yMySO1w90<> C4うまくて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:14.41 ID:iE9WiTT00<> こよクロ解散です&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:15.27 ID:p5nuOUqk0<> ころさん演技上手い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:19:19.43 ID:HPI0DGiO0<> &#5596;&#748;&#5596;一緒にあいつらのことやりません <br>  <br> (&#5153; o&#820;&#822;&#823;&#804; &#65228; o&#820;&#822;&#823;&#804; &#5153;)ひどいですよ～かなたせんぱーい&#10084; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:21.04 ID:WTD/C4VE0<> ポルカか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:24.64 ID:Wc8HAoU/0<> <a href="../test/read.cgi/livemegami/1665062083/80" rel="noopener noreferrer" target="_blank">&gt;&gt;80</a> <br> なにその頭悪そうなゲーム <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:24.04 ID:jQjahwHK0<> こよりとしゃかまたって普通に仲悪そうだよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:19:28.02 ID:F8nzGOcY0<> <a href="../test/read.cgi/livemegami/1665062083/57" rel="noopener noreferrer" target="_blank">&gt;&gt;57</a> <br> なにが？ <br> もう何年ホロにいるんだよ <br> それでこれならもうそれは実力 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:31.55 ID:dkzr+cQR0<> 中国でギアスの扱いってどうなの？ <br> やっぱ放送禁止？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:35.13 ID:E/1A7Wxa0<> <a href="../test/read.cgi/livemegami/1665062083/57" rel="noopener noreferrer" target="_blank">&gt;&gt;57</a> <br> いつもなら4000だからセーフ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:41.61 ID:Ipbk6INA0<> <a href="../test/read.cgi/livemegami/1665062083/20" rel="noopener noreferrer" target="_blank">&gt;&gt;20</a> <br> それ煽りカスが盛り友ってことでは…？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:41.32 ID:jDMoPiWt0<> <a href="../test/read.cgi/livemegami/1665062083/66" rel="noopener noreferrer" target="_blank">&gt;&gt;66</a> <br> 箱ゲーの中でドンパチ&quot;も&quot;出来るから面白いんであって <br> 別にドンパチするだけのゲームが面白いわけじゃないからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:19:42.12 ID:ch/YssNH0<> <a href="../test/read.cgi/livemegami/1665062083/86" rel="noopener noreferrer" target="_blank">&gt;&gt;86</a> <br> 全部混ぜてニルヴァーナな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:19:45.02 ID:1GbGYBzU0<> 現在20枠被ってます <br> 配信モチベ沸きまくってます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:46.72 ID:53pwRB0b0<> <a href="../test/read.cgi/livemegami/1665062083/29" rel="noopener noreferrer" target="_blank">&gt;&gt;29</a> <br> ねーよオレンジ&#10084; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:48.19 ID:AO9MCSKf0<> ニーナ言うほど嫌われる要素あるか? <br> コードギアスなんて孩子だらけやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:51.09 ID:x4mErs0i0<> こよポルで組んでこれだけどこよりって本当に1軍？ <br> https://i.imgur.com/bimF6z5.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:53.81 ID:jJc7zsPM0<> キアラアーカイブ消しました… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:19:55.30 ID:t2jdW6/G0<> ロリコン不快だからころさんかみちこ行くか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:19:55.83 ID:G8O9XFs50<> これ全視点切り替えながら見ると面白いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:20:00.77 ID:yVQO0BMM0<> だめだ <br> ルイの声きついから離脱します <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:20:03.34 ID:GkDKccZp0<> ござる軍団コラボ質ありそう？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:20:05.50 ID:Fcln1QcE0<> シュタゲ20000 <br>  <br> ギアス(笑　12000 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:20:06.30 ID:IzMvkiMr0<> やっぱガチロリはええなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:20:07.20 ID:OlvXdUpb0<> アニメの実況始めたガイジ誰？ <br> また35P？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:20:08.64 ID:WTD/C4VE0<> <a href="../test/read.cgi/livemegami/1665062083/108" rel="noopener noreferrer" target="_blank">&gt;&gt;108</a> <br> なんかあったの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:20:11.84 ID:53pwRB0b0<> <a href="../test/read.cgi/livemegami/1665062083/106" rel="noopener noreferrer" target="_blank">&gt;&gt;106</a> <br> おなにーな <br> まーん(｡･ω･｡) <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:20:13.04 ID:1xt7LU/10<> <a href="../test/read.cgi/livemegami/1665062083/103" rel="noopener noreferrer" target="_blank">&gt;&gt;103</a> <br> かわいくない <br> てじなーにゃ でいこう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:20:18.64 ID:JPKvdaFQ0<> <a href="../test/read.cgi/livemegami/1665062083/108" rel="noopener noreferrer" target="_blank">&gt;&gt;108</a> <br> なんでや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:20:18.57 ID:jLPTlNS20<> 吐血詐欺の男 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:20:22.06 ID:5Q7VKRRu0<> ぺっさん相変わらず定期的にクソムーブかますな <br> 出来ることが少なくてもRUST助けにきてやれよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:20:25.71 ID:soVZwfKv0<> <a href="../test/read.cgi/livemegami/1665062083/103" rel="noopener noreferrer" target="_blank">&gt;&gt;103</a> <br> sounds like a male！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:20:26.64 ID:EgwT3+Sy0<> 完全にDBDで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:20:28.19 ID:8UcLhtOV0<> あーチーム増えてきたか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:20:31.83 ID:GkSgVSBS0<> ロリコンしかいない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:20:38.76 ID:W5vApoRD0<> <a href="../test/read.cgi/livemegami/1665062083/115" rel="noopener noreferrer" target="_blank">&gt;&gt;115</a> <br> ギアスはアーカイブで見ろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:20:40.36 ID:LxqbwuFV0<> <a href="../test/read.cgi/livemegami/1665062083/102" rel="noopener noreferrer" target="_blank">&gt;&gt;102</a> <br> それこそFPSやらあるもんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:20:43.73 ID:bx8/M6TI0<> <a href="../test/read.cgi/livemegami/1665062083/108" rel="noopener noreferrer" target="_blank">&gt;&gt;108</a> <br> &#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:20:44.19 ID:7p/qjVi30<> ぺこらって一昨日も休んでなかったっけ <br> 休み増えてね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:20:45.29 ID:IuF9QRnu0<> あーあ <br> お前らが昨日配信ぶっ壊したから <br> ぺこちゃんヘラってんじゃん <br> どうすんのこれ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:20:46.47 ID:qWjNz4O80<> <a href="../test/read.cgi/livemegami/1665062083/106" rel="noopener noreferrer" target="_blank">&gt;&gt;106</a> <br> 見た目がギアス唯一のブスなのが8割はある <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/10/06(木) 22:20:49.34 ID:rev58tyL0<> あーるいばあ邪魔だなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:20:52.05 ID:E/1A7Wxa0<> <a href="../test/read.cgi/livemegami/1665062083/108" rel="noopener noreferrer" target="_blank">&gt;&gt;108</a> <br> なにしてたの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:20:56.25 ID:SFTTJREN0<> 釈迦に対して <br>  <br> https://www.twitch.tv/videos/1609830906?t=27915s <br>  <br>  <br> ボドカ「釣れたわw早すぎるwあまりにもこのルアーに掛かるのがwちょろいの来たなw」 <br> おぼ「釣れたね?w」 <br> クラッチ「これ、LINE開いてゲームしてたんじゃないの？w」 <br> ボドカ「これ誘われ待ちの人いるよ。当たり前のように」 <br> クラッチ「&quot;お&quot;とか言って気づいたみたいな風出してるけどこれ開いていたでしょ」 <br> ボドカ「1時40分に送って、1時40分に返ってきたってw」 <br> 一同「www」 <br> ボドカ、クラッチ「&quot;お&quot;じゃないよな」 <br> おぼ「ずっと開いているっすよねwたぶんw」 <br> クラッチ「見て気づいた風の&quot;お&quot;出してるけどねw」 <br> おぼ「&quot;お、やっと落ちたか&quot;の&quot;お&quot;だわw」 <br> 一同「www」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:20:57.85 ID:t9+0s5vc0<> かなたそやはり一人で行くと覚悟します <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:21:03.27 ID:saRQT1NO0<> あっGじゃね・・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:21:04.17 ID:0V1cdfuz0<> Rustまだチームとかやってんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:21:04.50 ID:CBhW5n1W0<> クロエやらかしたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:21:10.34 ID:d2yEPNWJ0<> かなたがルーナの掘っ立て農園を泣きながら破壊する <br> 本当にこれだけでよかったのに… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:21:12.08 ID:Wc8HAoU/0<> ぺこらなぜ逃げた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:21:12.57 ID:Wu3OJNrr0<> 時間ないのになんでこいつら戦ってんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/10/06(木) 22:21:13.14 ID:GE9UxQBs0<> シーズン1の主人公　ぺこみこ <br> シーズン2の主人公　ぺっこより <br> シーズン3の主人公　かなルーナ <>
