名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:26:21.24 ID:d0H41oII0<> わ <>あ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:29:32.96 ID:X0yEYSKJ0<> &#128074;&#128545; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:29:32.96 ID:9ddBYoJH0<> ござるのキレ芸は見てて不快なんだよ <br> リスナーを客ではなく集金装置だと思ってててめーらは無言で金投げろやみたいな感情丸出しだから <br> つまり自分はカリスマで天才で選ばれた人間だから金だけ寄越せみたいな <br> んでそういうムーブで全肯定だらけになったら今度はそれはそれでお気持ち <br> さすがの全肯定もここ最近のクソムーブで爆発しかかってた所に裏ヴァロ掘られてついに爆発してござる側も応戦して今に至る感じだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:29:36.24 ID:0MN1fMC10<> やったストレートにいいぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:29:39.06 ID:24uKqopw0<> <a href="../test/read.cgi/livemegami/1691360781/54" rel="noopener noreferrer" target="_blank">&gt;&gt;54</a> <br> 今北だけどござるクソワロタ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:29:49.68 ID:0MN1fMC10<> ニャオハのぬいぐるみしかねえよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:29:51.33 ID:Mkm1FGzh0<> <a href="../test/read.cgi/livemegami/1691360781/92" rel="noopener noreferrer" target="_blank">&gt;&gt;92</a> <br> 顔だけでよくわかるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:29:55.25 ID:J/GSMpwJ0<> 今日が人生で一番いい日って怖くね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/07(月) 07:29:57.61 ID:NkDtva/s0<> 日常生活はアイテムぢゃない&#128545; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:29:57.53 ID:7tYezmgy0<> <a href="../test/read.cgi/livemegami/1691360781/38" rel="noopener noreferrer" target="_blank">&gt;&gt;38</a> <br> あくたんが6月頃配信しまくってたのは、ホリメン落ちを逃れる試し？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:04.44 ID:/ZapSlBv0<> 早くもここに会いたい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/07(月) 07:30:06.53 ID:kHXwhoFa0<> 俺今部屋にピカチュウのぬいぐるみあります <br> こーれ勝ちです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:07.27 ID:O6+Ud0z10<> <a href="../test/read.cgi/livemegami/1691360781/101" rel="noopener noreferrer" target="_blank">&gt;&gt;101</a> <br> あずきち～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:08.00 ID:lxfcrUHl0<> <a href="../test/read.cgi/livemegami/1691360781/115" rel="noopener noreferrer" target="_blank">&gt;&gt;115</a> <br> えへへ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:09.28 ID:Aa5/lCkO0<> あわわに暗い過去 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:09.85 ID:ebgvw8kU0<> 何でもないような日が幸せなんだと思う <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/07(月) 07:30:14.65 ID:NkDtva/s0<> 負けたほうがええやんなにそれ・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:18.26 ID:ebgvw8kU0<> &#128582;&#8205;♂どりゃああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/07(月) 07:30:21.27 ID:KzgXL72a0<> いまラッキーアイテム探してます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:21.20 ID:CsksMciB0<> 今どきネット環境一切ない 電波もないってござるはどんなとこ住んでたの <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/07(月) 07:30:24.43 ID:dlpGKLbv0<> <a href="../test/read.cgi/livemegami/1691360781/111" rel="noopener noreferrer" target="_blank">&gt;&gt;111</a> <br> tps://hololyzer.net/youtube/realtime/supana/4ysmVAeb9A4.html <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:26.03 ID:/qprAP5S0<> <a href="../test/read.cgi/livemegami/1691360781/120" rel="noopener noreferrer" target="_blank">&gt;&gt;120</a> <br> ダニまみれ～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:27.42 ID:0MN1fMC10<> 30分になってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:30.91 ID:BkcTjNk40<> ウェットティッシュでシコるか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:33.92 ID:xcvh64Zt0<> 負けた俺の勝ちでいいか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:35.06 ID:ebgvw8kU0<> ウェッティ！ウェッティ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/07(月) 07:30:35.10 ID:kHXwhoFa0<> なにこの手抜き配信 <br> 義務朝あわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/07(月) 07:30:37.47 ID:0wiyGpf40<> ぶくぶくぶく～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:38.60 ID:DfNlWtI+0<> ぶくぶくぶく <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:39.81 ID:uCuJUahC0<> ぶくぶくぶく&#12316; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:42.77 ID:0MN1fMC10<> ぶくぶくぶく～&#128522; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/07(月) 07:30:43.56 ID:rJcXIPHu0<> ぶくぶく～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:43.92 ID:sm+aRGXH0<> ぶくぶくぶく～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:43.64 ID:6kMqvgTH0<> <a href="../test/read.cgi/livemegami/1691360781/28" rel="noopener noreferrer" target="_blank">&gt;&gt;28</a> <br> 顔はギリセーフってところか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:44.60 ID:FZPH+8mL0<> なんかもこ信増えてね？ <br> お前らデビューのときは乳に釣られてふわふわ言ってたじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:45.96 ID:yvUQoga80<> ぶくぶくぶく～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:47.65 ID:UrJooM6H0<> <a href="../test/read.cgi/livemegami/1691360781/54" rel="noopener noreferrer" target="_blank">&gt;&gt;54</a> <br> ホリメンをホロライブから完全に分離してほしいよね <br> 別箱たがらコラボとかも完全禁止にしてイベントも当然別枠 <br> 事務所もスタジオも出禁にして <br> そうすればストリーマーとコラボしようが繋がろうが公開パコしようがどうでもいい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/07(月) 07:30:47.93 ID:njmm7a800<> ぶくぶくぶく～ <>
