名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:30:03.36 ID:jnpj+4tv0<> キレがない <>ラミィのダンス 	
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:30:54.00 ID:PDTHUcPM0<> ラミィ好きだ&#128525;&#10084;&#8205;&#128293;&#128525;&#10084;&#8205;&#128293;&#128525;&#10084;&#8205;&#128293;&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:30:54.31 ID:26CQYssH0<> 世代的には昨日のロストワンの号哭枠です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:30:54.33 ID:rKxtewgj0<> ラミィよくこの3人の振り付けについていくわｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:30:55.14 ID:y4WuV1Bh0<> ねねち特にキレてるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:30:55.41 ID:DsjGpsq+0<> ラミィはようやっとる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:30:55.72 ID:iZ1OnGDr0<> 三十路にはキツイてこの曲 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:30:55.36 ID:gpHkOP9C0<> ラミィ色的に目立つけど頑張ってるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:30:55.68 ID:8pXOxOG50<> day1からのサプライズ参戦誰やろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:30:55.82 ID:jgNJZI4P0<> あくかなは結局何だったんだ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:30:56.17 ID:SjcN77Ab0<> ころさんって3rdで何歌ったっけ <br> おかころのメテオは覚えてるけどソロの記憶ないわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:30:56.11 ID:GfMoxRDa0<> この曲聞いた事あるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:30:56.52 ID:5Z00B/Ep0<> ダメだラミィにしか目がいかない <br>  <br> これって恋？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:30:56.47 ID:6IyKec8b0<> スタテンって実際誰に需要あんの <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:30:56.87 ID:PCcwpUM10<> アクターじゃないなこれｗ <br> これがリアルな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:30:57.75 ID:fUcs4aOG0<> 昨日からカメラワーク酷すぎだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:30:58.44 ID:/G6lf6gH0<> <a href="../test/read.cgi/livemegami/1679225403/16" rel="noopener noreferrer" target="_blank">&gt;&gt;16</a> <br> フブぼたとは…？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:30:59.16 ID:XsSdY9Jx0<> ショーパンえっろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:30:59.31 ID:dVi3EmLd0<> ラミィ意外ダンス上手い勢か <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:30:59.85 ID:br/uVcmu0<> <a href="../test/read.cgi/livemegami/1679225403/41" rel="noopener noreferrer" target="_blank">&gt;&gt;41</a> <br> あひん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:00.78 ID:VhiBAVb50<> アキちゃん様子がおかしいです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:00.52 ID:L9RDNRsX0<> なぁ、もしかしてday1のが質だったか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:01.23 ID:soMbv5wv0<> <a href="../test/read.cgi/livemegami/1679225403/16" rel="noopener noreferrer" target="_blank">&gt;&gt;16</a> <br> これが一番丸いか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:01.16 ID:jsTX81N70<> 知らなくても盛り上がる曲選んできてる気がする <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:01.66 ID:R4N1XWtM0<> ヌートバー、近藤、大谷、村上でみたいなもんだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:02.45 ID:ZjaJFDv50<> まわりがうまいだけなんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:03.50 ID:nj9gpg3W0<> 昨日はオリーちゃまが期待値-100点から100点のパフォーマンスして実質200点みたいなことしたので中々ああいうケースは無いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:03.48 ID:91Xw8gO+0<> ラミィギリギリってかんじで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:04.41 ID:r98/wIVq0<> スバルくらいジャンプしろ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:04.36 ID:0QVCEEmq0<> ラミィはgifになるぐらいダンスうまいから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:05.04 ID:dw/cr/ZI0<> 親方ぺこらとかありそうだなこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:05.36 ID:avGqQjGI0<> <a href="../test/read.cgi/livemegami/1679225403/50" rel="noopener noreferrer" target="_blank">&gt;&gt;50</a> <br> 仲間 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:05.03 ID:uh4TFEPk0<> ラミィちゃん <br> ヨタヨタしてます・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:06.44 ID:biWZQEPU0<> ダンス上手い組にラミィをひとつまみ・・・ｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:06.75 ID:MVSPdyVt0<> <a href="../test/read.cgi/livemegami/1679225403/39" rel="noopener noreferrer" target="_blank">&gt;&gt;39</a> <br> IDはひとまとめかな？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:06.55 ID:oo8HNNIs0<> もろて！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:07.00 ID:wCpen+e80<> JP残り <br> ふぶき <br> ぺこら <br> ぼたん <br> たぁ <br> あくあ <br> すいせい <br>  <br> これ誰かが二回やらないとユニット成立しなくね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:07.45 ID:vSnAZP0X0<> 太ももえっど <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:07.03 ID:bqU4YNc/0<> ラミィの踊りほんと好き <br> マジで体重そうなところが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:07.36 ID:v2TaEQsF0<> day2のセンスの無さ何なの？ <br> これわざとやってる？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:07.52 ID:2bu7VEZx0<> ラミィ頑張ったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:07.62 ID:V8H0yMHH0<> トワはスタテンだから&#9995; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:08.71 ID:HpFqE3d10<> もうずっとアキロゼの腰回りだけ見てた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:08.53 ID:gsxDKtSq0<> 次idか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:09.15 ID:7oBgQwOV0<> ミカグラとか懐かしいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:06.36 ID:3KodsHZh0<> ラミィの足ドタドタで草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:10.72 ID:bz4O3bvX0<> <a href="../test/read.cgi/livemegami/1679225403/66" rel="noopener noreferrer" target="_blank">&gt;&gt;66</a> <br> あくあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:11.16 ID:vdRzYp4Z0<> なんとかラミィやりきった <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:11.14 ID:9uoN4mGj0<> ペぼっとかな？スタテン無いかも <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:11.80 ID:42PiFdVj0<> <a href="../test/read.cgi/livemegami/1679225403/30" rel="noopener noreferrer" target="_blank">&gt;&gt;30</a> <br> うさけんでまとめるのもありか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:12.00 ID:XsSdY9Jx0<> ショートパンツ最高 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:11.79 ID:PV/Bf7Wf0<> この曲いつの間に許されたんだ <br> ミカグラといえば商業主義に溺れて死んだボカロの象徴だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:11.78 ID:tCBQwwb+0<> まつりちゃんライブだとアイドルしてるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:12.14 ID:oQWLkJXi0<> 夏色だけミュートにできる機能ねぇの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:13.37 ID:FELpqu6n0<> かわよー&#128525;&#128525;&#128525;&#128525;&#128525;&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:14.09 ID:t7uoqfQM0<> アキロゼダンスちょっと危うかったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:14.64 ID:kZ4cBQpS0<> <a href="../test/read.cgi/livemegami/1679225403/46" rel="noopener noreferrer" target="_blank">&gt;&gt;46</a> <br> アイリスちゃう？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:14.70 ID:I7yB/v0G0<> みこスバがこの数時間Twitterで沈黙してるから召喚マジであるかもな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:15.59 ID:6nYdUbV20<> 299 名無し＠18歳未満の入場禁止 無断転載禁止[sage] 2023/03/18(土) 22:01:52.37 ID:RBIv0gif0 <br>  <br> ( ･&#7620;&#7109;･&#7621; )二日目全ライブが終わり暗転 <br> ( ･&#7620;&#7109;･&#7621; )いきなりスクリーンに <br> ( ･&#7620;&#7109;･&#7621; )0期→1期→2期の順に立ち絵が表示される <br> ( ･&#7620;&#7109;･&#7621; )6期が終わったあと <br> ( ･&#7620;&#7109;･&#7621; )止まらないホロライブの文字がババーン！ <br> ( ･&#7620;&#7109;･&#7621; )そのあと黒い5人のシルエットが！ <br> ( ･&#7620;&#7109;･&#7621; )ホロライブ7期 近日デビュー！ <br>  <br> ( ･&#7620;&#7109;･&#7621; )これ絶対な！ <br> ( ･&#7620;&#7109;･&#7621; )命賭けてもいいわ <br> ( ･&#7620;&#7109;･&#7621; )違ってたらもうここには来ない <br> ( ･&#7620;&#7109;･&#7621; )合ってたらコテハンつけさせてもらう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:15.77 ID:wlZIbMBH0<> 残り <br> すいちゃん <br> フブキ <br> あくあ <br> ぺこら <br> トワ <br> ぼたん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:15.59 ID:MRIU2B6o0<> 春　ねね <br> 夏　まつり <br> 秋　アキロゼ <br> 冬　ラミィ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:15.95 ID:0K2xZgoJ0<> まってござるがなんか言ってる <br> https://i.imgur.com/lR5ASXM.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:16.66 ID:9oGINd4Q0<> ラミィ頑張ったな&#129401; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:16.55 ID:B0cqBWai0<> 全員揃ってないからクオリティの差は気にならん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:16.95 ID:L4qXJz+70<> https://i.imgur.com/imas9VN.mp4 <br> おらラミィ！ <br> この時のダンスのキレ見せてみろ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:17.59 ID:FoFWzW8Y0<> すいちゃんが22のライブでスタテンやるなら今回はペボットに譲るんじゃね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:18.66 ID:EhESrjbV0<> ラミィだけ上から糸で吊られてるの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:18.99 ID:avGqQjGI0<> これ21時までか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:19.60 ID:fC74ZNZ60<> もう一回&#128534; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:19.72 ID:R+wm++2J0<> このあと何が来ようがセトリ大失敗でday2の質は酷いわ <br> 昨日の満足感返して <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:20.21 ID:3kUgZVDa0<> アーニャさんどーすんのこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:20.88 ID:IbFoGeUD0<> ペボットくるか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:21.26 ID:p0AS0mkr0<> レイネ1人でJPはないからムーナとかな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:21.42 ID:R4N1XWtM0<> ラミィなんとか頑張りました&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:21.53 ID:c14OcpGd0<> お前らが言うからラミィずっと見てるけどたしかにおもしろいｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:22.59 ID:1ak4FXcz0<> <a href="../test/read.cgi/livemegami/1679225403/16" rel="noopener noreferrer" target="_blank">&gt;&gt;16</a> <br> フブぼたって絡みあったっけ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:22.66 ID:7jiA5qPs0<> ライブ感あるダンスで質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:23.86 ID:9dF/DtIf0<> ラミィよくがんばった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:23.80 ID:RkQwYPI70<> ぺこちゃんジャニーズ歌おう <br> もうそれしかない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:24.08 ID:VsfGXTL20<> シシカメラ下手すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:24.35 ID:WFzK454H0<> 微妙に知らなくてノリきれない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:24.66 ID:ZSci8KQJ0<> <a href="../test/read.cgi/livemegami/1679225403/63" rel="noopener noreferrer" target="_blank">&gt;&gt;63</a> <br> エアーマン？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:24.75 ID:wS7lLdYX0<> ラミィちゃん頑張りました <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:24.51 ID:mOP13RlB0<> <a href="../test/read.cgi/livemegami/1679225403/63" rel="noopener noreferrer" target="_blank">&gt;&gt;63</a> <br> エアーマンが倒せない <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:25.40 ID:ZsnzEMAV0<> まがまがでMCやってくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:25.64 ID:889Y5rxC0<> 途中ラミィの大ジャンプっぽいところちゃんとカメラで抜けてなかったよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:26.78 ID:IFBnG0hC0<> 倶楽部民さん、day2下げ工作やめてください <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:27.36 ID:EH/NHNq50<> <a href="../test/read.cgi/livemegami/1679225403/63" rel="noopener noreferrer" target="_blank">&gt;&gt;63</a> <br> エアーマンじゃなかったか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:27.96 ID:keOksbPd0<> <a href="../test/read.cgi/livemegami/1679225403/63" rel="noopener noreferrer" target="_blank">&gt;&gt;63</a> <br> エアーマン <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:30.39 ID:Afxg/0r+0<> 昨日の方が良かった気がするなあ…今日のも別に悪くはないけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:30.49 ID:nodLEVRL0<> 足は太目の方がよいな <br> 太めでもそんな太くないんだけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:30.78 ID:ruvCAPJR0<> なるほど春夏秋冬4人組ね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:31.35 ID:f+NBK3/A0<> ねねちは可愛いですね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:31.37 ID:0YtOyeaP0<> ラミィちゃん頑張ったね&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:31.93 ID:DsjGpsq+0<> ぺっさん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:32.95 ID:br/uVcmu0<> 誰だ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:33.17 ID:skfrbZ4p0<> <a href="../test/read.cgi/livemegami/1679225403/41" rel="noopener noreferrer" target="_blank">&gt;&gt;41</a> <br> 普通に２日目のほうが好き <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/19(日) 20:31:33.44 ID:fC74ZNZ60<> 楽しい歌だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/19(日) 20:31:33.40 ID:CAIRdUH10<> <a href="../test/read.cgi/livemegami/1679225403/46" rel="noopener noreferrer" target="_blank">&gt;&gt;46</a> <br> すいちゃん <>
