名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:02.33 ID:GvtunJbv0<> わためもたぶん泣いてます <>リスナイト泣いてます 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:42.23 ID:KfXeHA3F0<> 上手すぎﾜﾛﾀ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:42.88 ID://QDyn1H0<> 素敵やん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:42.98 ID:N3K6XH7A0<> 音域広くて高音の出る歌うますいちゃんみたいだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:43.99 ID:9GnOxIJW0<> 不勉強でリスあんま知らんかったからフェスでのリスのこれにぶち抜かれたなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:54:44.27 ID:kE7O3+7T0<> やっぱ生歌だわ <br> 本当は会場で聴きたい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:44.76 ID:Wvf5Pq+S0<> ゴミライブとか興味無いのにこの曲やべーわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:46.81 ID:10njRXjV0<> はよ終われビッチ&#128063; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:47.53 ID:i405Iiw20<> ええ曲やな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:48.47 ID:HFOYQZcN0<> 真の歌姫やが… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:48.60 ID:bZhLEGOA0<> お前ら、言われてるぞ <br>  <br> https://i.imgur.com/VhZHDnB.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:49.61 ID:xSQ716js0<> これ聴いたらすいせいとか一般レベルだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:50.44 ID:TJFFOBjh0<> ピアノアレンジだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:50.91 ID:XixLVoBR0<> このアレンジするには歌つまりすぎなんだよなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:51.06 ID:t3HD+xq40<> 3rdで6期生を絶句させた歌だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:51.84 ID:bTiBPMF+0<> まじでうまいわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:52.41 ID:/9AXc/zO0<> これはすいちゃん負けたわ <br> 全盛期でも勝てない <br>  <br> というか声楽の領域だろこれは <br> きたないわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:52.76 ID:dNsXejve0<> ディズニープリンセス感半端ない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:52.77 ID:jLIwisWf0<> 生ですね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:54.02 ID:c0ppxqsq0<> リスナーズな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:56.92 ID:iTxOR21q0<> リス&#12316;&#12316;&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:57.34 ID:iYNSFtfh0<> 間違いなく生歌だし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:57.50 ID:LjV2ZxWe0<> fesの音響で聞きたい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:58.04 ID:vHS9M8WU0<> ギフトめっちゃ配られてんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:54:58.59 ID:1QZS1hFE0<> ホロの歌姫です… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:54:58.96 ID:StaO9Q740<> 高音の伸びぱないわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:00.34 ID:QgpkALtM0<> 茶番なしのオール歌のほうがよかったのでは？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:01.21 ID:fA71I3JE0<> 上手すぎやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:55:03.29 ID:tyrRoQIJ0<> 生歌特有のミス <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:55:06.21 ID:ybCnwpJS0<> 完全に生歌でやべえな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:07.83 ID:kwezHSYI0<> エモエモじゃん <br> 質が溢れるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:10.32 ID:MRChrHe50<> 完全に生ですね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:12.41 ID:/22PcIrj0<> オウガさんの腹パンでコーンは死滅しました <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:15.55 ID:tW6z5p8b0<> こんなのその道のプロって言われても納得するわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:15.98 ID:700vmRUk0<> 3rdfesで6期生が歌唱力の差見せつけられて黙っちゃったのが印象的だったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:19.79 ID:pCjdQUOJ0<> 生でこの歌 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:55:21.13 ID:wGdALfLJ0<> 賛美歌です… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:22.28 ID:BHUXd9ZV0<> <a href="../test/read.cgi/livemegami/1663509242/19" rel="noopener noreferrer" target="_blank">&gt;&gt;19</a> <br> ピアノverみたいやね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:23.12 ID:pdF3r/xy0<> 鳥肌が立ったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:25.04 ID:hCZNVKNL0<> 歌手としてもっと活躍できそうなもんだけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:24.68 ID:9mgYhgZ90<> でもお前らライブ終わったら急に興味無くすよな <br> なんでなん？リスいいのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:55:25.88 ID:LcAiOEo50<> 質やな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:27.22 ID:yh5gaKLc0<> ミスったが生歌でこれは凄い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:27.30 ID:i405Iiw20<> 生歌質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:28.49 ID:d1Fd4I2f0<> 質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:28.68 ID:9HHP96kv0<> 歌だけでおまえはいけるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:30.07 ID:zwKL8l7Y0<> 上手いのもそうだけど曲もいいよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:30.24 ID:lZ1YycdS0<> 何もんなんだよマジで <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:31.38 ID:RmcipzOq0<> これほんまええよなぁ <br> リスとか空気気味やったのにライブで一気に持ってたもん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:34.08 ID:bmKLjG8L0<> リスやっぱ歌最強だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:35.89 ID:D12qXiKK0<> リスお前がホロNo.1だよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:37.78 ID:WoWFc8iV0<> なんや、にじさんじ路線行く為にホロスタキャリーしようとしてんのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:37.82 ID:sKNLDj3u0<> 質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:38.05 ID:fgNg+0zH0<> &#127789;&#128557;&#129366; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:38.32 ID:E6LWdLO30<> <a href="../test/read.cgi/livemegami/1663509242/29" rel="noopener noreferrer" target="_blank">&gt;&gt;29</a> <br> 薄情なJP&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:43.02 ID:J+CiEB3Z0<> よく考えたらロック系の歌歌ってくれるホロメンいないからライブロックが得意なホロメンいれてくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:43.53 ID:Wvf5Pq+S0<> こういうのもっと出せや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:44.41 ID:cDeeViGW0<> JPホロメン見てるか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:44.99 ID:fA71I3JE0<> こんなの見せられたらJPがお遊戯会みたいじゃん… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:46.66 ID:bTiBPMF+0<> 生でこれはやべーわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:48.87 ID:vB4idSRq0<> やっば <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:49.22 ID:vwfBOIFJ0<> うめえ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:55:52.18 ID:kE7O3+7T0<> ハラパンといいリス優遇されてるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:52.57 ID:KQoXxJrM0<> ホロ全曲の中で一番好きやわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:52.85 ID:neCvI8ul0<> <a href="../test/read.cgi/livemegami/1663509242/29" rel="noopener noreferrer" target="_blank">&gt;&gt;29</a> <br> 何も悲しくねえわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:54.43 ID:4aooZ7J10<> シャウトすげぇな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:54.42 ID:kwezHSYI0<> すまん <br> レベルが違う <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:56.10 ID:QtiSlGPq0<> いい声してるよなー <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:55:56.72 ID:mivlufpY0<> オウガはこのスレの方が受け入れられてるまである <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:55:58.26 ID:Wvf5Pq+S0<> この辺ビョークっぽい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:00.38 ID:ifRkAMeR0<> ちょっとブレてるけど生なんこれ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:56:01.45 ID:RTYlvMHE0<> 声量すごいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:56:02.38 ID:8OnnH++f0<> <a href="../test/read.cgi/livemegami/1663509242/24" rel="noopener noreferrer" target="_blank">&gt;&gt;24</a> <br> ライブで聴いた時は質まみれだったけどつべ経由だと迫力落ちてるかも <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:56:02.62 ID:Ou3KXGVc0<> 見るもんないからかじゅのメルブラ見るぞ <br>  <br>  <br>  <br> 【MBTL】配信 ネコアルクのランキング1位を目指す <br> https://www.youtube.com/watch?v=TCG3JKgdhKc <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:03.59 ID:NGKMkNM/0<> 歌姫なのにどうして…&#129412; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:56:04.73 ID:nXpU2qqi0<> <a href="../test/read.cgi/livemegami/1663509242/45" rel="noopener noreferrer" target="_blank">&gt;&gt;45</a> <br> まじでこれ <br> 超質ライブになる可能性もあった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:06.34 ID:vwfBOIFJ0<> うんま <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:07.30 ID:g4JUjD2x0<> ミスったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:08.77 ID:StaO9Q740<> こんなに歌えるのになんで腹パン歌ったんだよ・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:10.45 ID:3eKexjgn0<> リスの歌はazkiと同じくらい感情乗ってて抜けるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:56:11.14 ID:JsMcXoKt0<> 日本語でよくここまで出せるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:56:12.15 ID:QS5BcEf40<> この人があの狂気の笑い声出すって嘘だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:56:13.07 ID:ymT7yGjf0<> ホロアンが決めるホロNo.1歌姫はリスで異論ないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:14.51 ID:yRSY8oTs0<> リスもムーナもうまいけど魅力は足りないと思う <br> 総合的に見るとさかまたが歌ではホロナンバーワンかと <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:14.81 ID:tW6z5p8b0<> 鳥肌実だわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:56:14.69 ID:kAI/hlY00<> <a href="../test/read.cgi/livemegami/1663509242/29" rel="noopener noreferrer" target="_blank">&gt;&gt;29</a> <br> 何が求められてるのか理解してるのホロメンだけだなほんとに <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:56:15.57 ID:RPUCKXMi0<> ＪＰはこれ見てどう思うんだ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:16.14 ID:sheQgEnu0<> これ聴くとやっぱリスもムーナもすいちゃんやサメよりかなり下だな <br> すいちゃんサメなら歌声崩れるような無理絶対しないもん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:56:17.08 ID:Baej/bG/0<> これは歌姫 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:17.28 ID:/9AXc/zO0<> これは上手いけど音大の声楽科の歌い方に近いな <br> 技術でカバーできる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:18.02 ID:iYNSFtfh0<> 3rdが1番よかったけどこれはこれでいいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:17.61 ID:Up89T6+J0<> <a href="../test/read.cgi/livemegami/1663509242/74" rel="noopener noreferrer" target="_blank">&gt;&gt;74</a> <br> わため <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:19.08 ID:yml6kydQ0<> これがホロライブNO1の歌姫 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:25.31 ID:uuJU/0yO0<> <a href="../test/read.cgi/livemegami/1663509242/59" rel="noopener noreferrer" target="_blank">&gt;&gt;59</a> <br> この歌い方ならリスじゃなくて普通に歌手聞くし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:25.41 ID:jFnyrbux0<> 日本語歌以上に歌上手いじゃん <br> もしかして日本語って歌下手な言語なんじゃね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:25.70 ID:iTxOR21q0<> 流石に最高音域安定させるのは難しいか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:26.06 ID:ZQMiOQNy0<> 難易度高すぎて誰も歌えないオリ曲 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:28.02 ID:KEm6dyKw0<> リスも本気出せばメジャーデビューとかできるんじゃないか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:32.96 ID:zbHjJwh/0<> https://i.imgur.com/U4gacbq.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:56:33.07 ID:ltAvHV2N0<> おら泣けよオウガ実況しにこい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:33.53 ID:cDeeViGW0<> <a href="../test/read.cgi/livemegami/1663509242/97" rel="noopener noreferrer" target="_blank">&gt;&gt;97</a> <br> もう忘れさせてくれよ&#128545; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:34.51 ID:pVXFamn+0<> 土人信者のjp下げヤバ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:36.68 ID:bZhLEGOA0<> オウガとこれ歌ってほしいわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:37.60 ID:+jXyFdRO0<> 生でこれかいな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:39.72 ID:dNsXejve0<> これはVイチだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:56:42.20 ID:1UwpUXvf0<> 生でこれなんだから凄いわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:42.49 ID:BNwc2xNI0<> <a href="../test/read.cgi/livemegami/1663509242/45" rel="noopener noreferrer" target="_blank">&gt;&gt;45</a> <br> 3Dお披露目でそれは無いわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:46.65 ID:QtiSlGPq0<> <a href="../test/read.cgi/livemegami/1663509242/99" rel="noopener noreferrer" target="_blank">&gt;&gt;99</a> <br> え？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:46.65 ID:RmcipzOq0<> <a href="../test/read.cgi/livemegami/1663509242/97" rel="noopener noreferrer" target="_blank">&gt;&gt;97</a> <br> オウガと歌うために作ってもらったオリ曲だぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:56:49.08 ID:JuN0LcLI0<> <a href="../test/read.cgi/livemegami/1663509242/99" rel="noopener noreferrer" target="_blank">&gt;&gt;99</a> <br> オリソンや <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:49.80 ID:Y+Tu6Pw90<> <a href="../test/read.cgi/livemegami/1663509242/35" rel="noopener noreferrer" target="_blank">&gt;&gt;35</a> <br> いやすいちゃんの圧勝です <br> 細かいところの技術や表現力がまだ全然違うぞ <br> まぁ音域と声量だけは圧倒的にリスだけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:50.41 ID:uJN0k7FE0<> <a href="../test/read.cgi/livemegami/1663509242/117" rel="noopener noreferrer" target="_blank">&gt;&gt;117</a> <br> まずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:56:52.09 ID:WxXS2rZ00<> <a href="../test/read.cgi/livemegami/1663509242/102" rel="noopener noreferrer" target="_blank">&gt;&gt;102</a> <br> ねーわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:56:52.42 ID:9Bx3nroX0<> リスはVshojoのオペラ歌手のやつと張り合うレベル <br> 海外の歌ガチ勢はレベル違うわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:56:53.70 ID:JCuoobKV0<> <a href="../test/read.cgi/livemegami/1663509242/113" rel="noopener noreferrer" target="_blank">&gt;&gt;113</a> <br> それはそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:56:54.20 ID:sJIkujXj0<> <a href="../test/read.cgi/livemegami/1663509242/45" rel="noopener noreferrer" target="_blank">&gt;&gt;45</a> <br> ムーナくらいの比率がベストだったな <br> 特に昨日のイオフィのは茶番多すぎた <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:56:56.77 ID:ybCnwpJS0<> 紅白出場させろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:57:00.80 ID:WTeo7Zvd0<> <a href="../test/read.cgi/livemegami/1663509242/102" rel="noopener noreferrer" target="_blank">&gt;&gt;102</a> <br> つまんね <br> そういうのいいから助手くん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:57:00.82 ID:mivlufpY0<> <a href="../test/read.cgi/livemegami/1663509242/94" rel="noopener noreferrer" target="_blank">&gt;&gt;94</a> <br> 時間が足りない <br> 三人での打ち合わせも含めたら超ハードスケジュールだと思う <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:57:00.87 ID:CHDahQAk0<> 日本語って歌デバフなんじゃね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:57:03.17 ID:Xxua2PZU0<> 完全にホロトップだろ <br> すいちゃんとかのレベルじゃない、プロやんけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:57:03.85 ID:tW6z5p8b0<> こんなんもうディズニーだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:57:04.88 ID:8OnnH++f0<> <a href="../test/read.cgi/livemegami/1663509242/102" rel="noopener noreferrer" target="_blank">&gt;&gt;102</a> <br> これ飼育員 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:57:05.66 ID:ZFJswbIt0<> ホロで生歌っていつぶりだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:57:07.48 ID:MTpi3sLy0<> <a href="../test/read.cgi/livemegami/1663509242/117" rel="noopener noreferrer" target="_blank">&gt;&gt;117</a> <br> これ好き <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:57:08.64 ID:88aRFFaE0<> みこ泣いてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:57:12.32 ID:10njRXjV0<> <a href="../test/read.cgi/livemegami/1663509242/117" rel="noopener noreferrer" target="_blank">&gt;&gt;117</a> <br> ハラパコですね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:57:13.33 ID:dNsXejve0<> すいちゃん(勝てねぇ…) <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:57:13.97 ID:Wvf5Pq+S0<> <a href="../test/read.cgi/livemegami/1663509242/106" rel="noopener noreferrer" target="_blank">&gt;&gt;106</a> <br> 喉手術とか相当雑魚だぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:57:16.89 ID:DQJOzOoQ0<> <a href="../test/read.cgi/livemegami/1663509242/102" rel="noopener noreferrer" target="_blank">&gt;&gt;102</a> <br> 笑えないギャグだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:57:17.09 ID:auP8yavI0<> アイドルはIDに任せてJPはゲームに専念すべ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/09/18(日) 22:57:19.54 ID:L7mgVWC50<> は？ホロの歌NO.1はすいちゃんなんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/09/18(日) 22:57:20.12 ID:kE7O3+7T0<> <a href="../test/read.cgi/livemegami/1663509242/91" rel="noopener noreferrer" target="_blank">&gt;&gt;91</a> <br> フェス次こそ行きたいわ <>
