名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:40:28.57 ID:jY/6YpTC0<> https://i.imgur.com/bBhY7JF.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:40:32.82 ID:6D0vCMnm0<> んなっしょいなのらね <br> https://i.imgur.com/PkX25Sc.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:40:33.47 ID:NkfBt3cp0<> <a href="../test/read.cgi/livemegami/1685035661/191" rel="noopener noreferrer" target="_blank">&gt;&gt;191</a> <br> あ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:40:38.21 ID:NkfBt3cp0<> <a href="../test/read.cgi/livemegami/1685035661/195" rel="noopener noreferrer" target="_blank">&gt;&gt;195</a> <br> ひん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:40:43.10 ID:NkfBt3cp0<> <a href="../test/read.cgi/livemegami/1685035661/194" rel="noopener noreferrer" target="_blank">&gt;&gt;194</a> <br> まずい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:40:52.49 ID:bBjAM8AK0<> ホロは代わり映えしない配信ばかりだよな <br> にじは多様性あるのに <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:40:56.99 ID:q0epv/Zw0<> <a href="../test/read.cgi/livemegami/1685035661/195" rel="noopener noreferrer" target="_blank">&gt;&gt;195</a> <br> 消せ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:41:01.35 ID:q0epv/Zw0<> <a href="../test/read.cgi/livemegami/1685035661/199" rel="noopener noreferrer" target="_blank">&gt;&gt;199</a> <br> あ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:41:03.90 ID:o/NuUzxV0<> <a href="../test/read.cgi/livemegami/1685035661/101" rel="noopener noreferrer" target="_blank">&gt;&gt;101</a> <br> キャラクター性重視して実用性が落ちる鎧って感じか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:41:03.94 ID:Q10R6kWn0<> 実際、ござるって風真組への当たり強いんですか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:41:10.90 ID:9FusWeMq0<> <a href="../test/read.cgi/livemegami/1685035661/203" rel="noopener noreferrer" target="_blank">&gt;&gt;203</a> <br> ひん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:41:12.43 ID:Maz6MGsA0<> youtubeはFlowchatが使えるのが大きいわ俺的には <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:41:15.56 ID:9FusWeMq0<> <a href="../test/read.cgi/livemegami/1685035661/202" rel="noopener noreferrer" target="_blank">&gt;&gt;202</a> <br> 消せ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:41:19.82 ID:9FusWeMq0<> <a href="../test/read.cgi/livemegami/1685035661/205" rel="noopener noreferrer" target="_blank">&gt;&gt;205</a> <br> ひん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:41:26.74 ID:XpRnJRWG0<> ただ既存曲のアレンジライブは良いな <br> こういうのはもっとやってくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:41:36.56 ID:UZ+vCxs70<> https://i.imgur.com/vjCKBPJ.jpeg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:41:38.99 ID:sSgSf3gD0<> https://pbs.twimg.com/media/Fw-QlShaUAA7i0t?format=jpg <br> そろそろ帰ろう俺たちの故郷に <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:41:39.53 ID:Qh9nYoMd0<> 檜山さん雑誌インタビュー記事 <br> ・弟とカラオケや買い物によく行ったりプリクラを撮ったりする、旅行に行くことも <br> ・中学時代はクラスで浮いていた、いじめを受けていた時期もあった <br> ・男友達がいたことがなく、そもそも男性との接し方がよくわからない <br> ・ソフトボール部では能力は部内一だったが顧問に嫌われ三年間補欠だった <br> ・男性が苦手でクリスマスは女友達といつもパーティー <br> ・人前に出るのが大の苦手 <br> ・趣味は野球観戦とアニメ・ゲーム <br> ・友達に勝手にアイドルオーディションに応募された <br>  <br> どう思う？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:41:54.92 ID:Qh9nYoMd0<> 野うさぎだけどこより許せねぇわ <br> 数字でない人がバフゲー擦り尽くすのやめてくれんか？ <br> デバフゲーでも開拓してブーム作ってるぺこちゃん見習えよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:41:57.38 ID:txL61bh70<> にじさんじ平均同接3000切りました、ぶいすぽに吸われてます <br> https://livedoor.blogimg.jp/vstats/imgs/a/3/a37c6ef0.png <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:42:03.51 ID:Qh9nYoMd0<> メジャーリーガーをホロメンで例えると <br>  <br> 大谷翔平　ぺこら <br> 鈴木誠也　沙花叉 <br> 吉田正尚　マリン <br> 前田健太　ラミィ <br> ﾀﾞﾙﾋﾞｯｼｭ    ころね <br> 菊池雄星　ルーナ <br> 千賀滉大　ポルカ <br> 藤浪晋太　ござる <br>  <br> こんな感じだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:42:12.86 ID:6D0vCMnm0<> <a href="../test/read.cgi/livemegami/1685035661/210" rel="noopener noreferrer" target="_blank">&gt;&gt;210</a> <br> 故郷無くなってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:42:13.84 ID:Qh9nYoMd0<> みこ10万行きます <br> みこ10万行きます <br> みこ10万行きます <br> みこ10万行きます <br> みこ10万行きます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:42:21.67 ID:Qh9nYoMd0<> 俺のぺこちゃんが、なぜFPSをしてるんだ？ <br> 男の影が怖くて、もうしないって約束したのに。 <br> 俺を、裏切ったの？なあ、ぺこちゃん。 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:42:33.98 ID:Qh9nYoMd0<> でもねねアンは事実に基づいて話すから信頼できるよな <br>  <br> でもねねアンは事実に基づいて話すから信頼できるよな <br>  <br> でもねねアンは事実に基づいて話すから信頼できるよな <br>  <br> でもねねアンは事実に基づいて話すから信頼できるよな <br>  <br> でもねねアンは事実に基づいて話すから信頼できるよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:42:41.87 ID:Qh9nYoMd0<> でもみこアンは事実しか言わないから信頼できるよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:42:51.01 ID:Qh9nYoMd0<> ラミィの発言 <br> ・ブルージャーニーのレコーディングに行った <br> ・レコーディングブースに日本酒の瓶があった <br> ・口下手のプロデューサーがいた <br> ・ラミィは何回か会ってるけど喋ってくれない <br> ・ディスコードだと饒舌 <br> ・会うと目を合わせてくれない <br> ・次までに会話デッキ作ってきてくださいってラミィから宿題を出した <br> ・その次現場で会った時に一言も喋らなかった <br> ・その後DMで「今日は喋る機会なかったので次回…」って返ってきた <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:42:58.61 ID:Qh9nYoMd0<> ホロ「華」ランク <br> SS あくあ ぺこら マリン すいせい <br> S 山田 さかまた あやめ ころね <br> A ラミィ シオン フブキ トワ 小豆 <br> B みこ はあと かなた ねね <br> C おかゆ まつり ノエル スバル <br> D ロボ子 メル ルーナ こより わため いろは ぼたん  <br> E フレア ポルカ ミオ アキロゼ ルイ ちょこ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:43:05.55 ID:xs/xx9sa0<> <a href="../test/read.cgi/livemegami/1685035661/180" rel="noopener noreferrer" target="_blank">&gt;&gt;180</a> <br> エアプすぎんかわためはショート強い上に外人にも色々訴求してるのでホロ最重要メンバーの一人なんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:43:08.07 ID:Maz6MGsA0<> <a href="../test/read.cgi/livemegami/1685035661/210" rel="noopener noreferrer" target="_blank">&gt;&gt;210</a> <br> .LIVEを多少見る俺でも&#128530;ってなった <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:43:09.26 ID:Qh9nYoMd0<> サロメデイリー1位どりゃあああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <br>  <br> サロメデイリー1位どりゃあああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <br>  <br> サロメデイリー1位どりゃあああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <br>  <br> サロメデイリー1位どりゃあああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <br>  <br> サロメデイリー1位どりゃあああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <br>  <br> サロメデイリー1位どりゃあああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <br>  <br> サロメデイリー1位どりゃあああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <br>  <br> サロメデイリー1位どりゃあああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <br>  <br> サロメデイリー1位どりゃあああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <br>  <br> サロメデイリー1位どりゃあああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <br>  <br> サロメデイリー1位どりゃあああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <br>  <br> サロメデイリー1位どりゃあああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <br>  <br> 　 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:43:09.20 ID:pYtLXdxP0<> 上級国民のくせに何を発狂したんだろうな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:43:09.76 ID:gkiGZGq70<> 使い物にならんな <br> ホロアン脆すぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:43:19.84 ID:Qh9nYoMd0<> ごっさん「改行のチンポでイグ&#10084;イグ&#10084;イグ&#10084;イグ&#10084;イグ&#10084;イグ&#10084;イグ&#10084;イグ&#10084;イグ&#10084;イグ&#10084;イグ&#10084;イグ&#10084;イグ&#10084;イグ&#10084;イグ&#10084;イグ&#10084;イグ&#10084;イグ&#10084;イグ&#10084;」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:43:24.67 ID:O8YURhRG0<> <a href="../test/read.cgi/livemegami/1685035661/210" rel="noopener noreferrer" target="_blank">&gt;&gt;210</a> <br> メリミはどこいったんや？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:43:26.41 ID:Qh9nYoMd0<> ルイ姉のチーズモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグモグ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:43:36.50 ID:Qh9nYoMd0<> みこの曲はすいせいとのコラボ扱いだから無効 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:43:45.83 ID:Qh9nYoMd0<> みこち　21時に始めて1時10分くらいに終わる <br>  <br> その後推しの子見て寝て起きて、9時半前にはこれを完成させたらしい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:43:52.55 ID:Qh9nYoMd0<> 「Chu&#9825;ぶさいくでごめん♪」←歌ってそうなVtuber <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:44:01.53 ID:Qh9nYoMd0<> あの…こよりアンチやっぱり野うさぎでした… <br>  <br> 311 名無し＠18歳未満の入場禁止 無断転載禁止 2023/05/04(木) 18:50:38.28 ID:aWhUPk3X0 <br> <a href="../test/read.cgi/livemegami/1685035661/208" rel="noopener noreferrer" target="_blank">&gt;&gt;208</a> <br> なんで俺がそれしなきゃいけないの？ <br> 俺はぺっさんを例にあくまでパクっても内部じゃなくて外部中心って言ってるが <br> それにぺっさんがみこちのキャリバーパクったら死ぬほど叩かれたよね？ <br>  <br> なのに内部の全部パクって全部独占して自作と称するこよりだけを擁護するのは何故 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:44:10.78 ID:Qh9nYoMd0<> 両親からはなんMに地上の楽園があると聞かされました <br> あの土地に行けばこの女神実況の混沌から逃れることができるのだと <br> まだ子供だった私はその両親の言葉を疑うこともなく、家族でなんMに渡りました <br>  <br> 最初に死んだのは母でした <br> なんMでは全住民にワッチョイという管理番号が割り振られ <br> 至る所で行った全ての発言がワッチョイに紐づけられ保存されています <br> そしてその発言が当局に問題視されると倶楽部民というレッテルを貼られ人民裁判にかけられるのです <br>  <br> 当局の政策の失敗によって配信が枯渇した年がありました <br> 「もうちょっと配信を増やしてほしいわね」 <br> そんなちょっとした呟きが母の命を奪いました <br> 母がその発言をした夜、家の扉を激しく叩く音で私たち家族は目覚めました <br> 父が扉を開けると、そこには逮捕状を持った軍人達が立っていました <br> 軍人の一人が逮捕状を読み上げると、彼らは父を押し退けて家にズカズカと上がり込み <br> 私の手を握っていた母を無理矢理引き離し、家の外に停めていた軍用車両の後ろに乗せ、去って行きました <br> その数週間後開かれた裁判で証拠もないままに母は倶楽部民と認定され、翌日公開処刑を受けました <br>  <br> これがきっかけとなり私たちは脱Mを決意しましたが、脱Mの逃避行の中で父は命を落とし <br> 私だけがこうして女神実況にたどり着くことができました <br> 脱M者である私を快く受け入れてくれた皆さんに感謝すると共に、どうしても伝えたいことがあります <br> 確かにこの女神実況は多くの問題を抱えています <br> 誹謗中傷、対立煽り、自作自演 <br> しかしそうした問題を排除しようとしたあのなんMで何が起きたのか <br> そこにあったのは楽園ではなく地獄でした <br> そのことをどうか忘れないでください <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:44:26.35 ID:FE2DDYO00<> <a href="../test/read.cgi/livemegami/1685035661/210" rel="noopener noreferrer" target="_blank">&gt;&gt;210</a> <br> メリミとルルンカでシコるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:44:27.91 ID:ismQ9UZB0<> なにこれスクリプトなの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:44:28.65 ID:Qh9nYoMd0<> &#127982;まつりちゃん激推しスレ&#127982; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:44:33.32 ID:IzlliHNd0<> オタク界隈の話題が推しの子一色でホロ全然話題にされなくなったし空気になってるように感じるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:44:36.29 ID:Qh9nYoMd0<> 35歳年収300万 <br> 165cm70kgブサメン <br> 素人童貞 <br> 趣味漫画アニメ <br> 貯金100万未満 <br>  <br> 怖いか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:44:44.19 ID:Qh9nYoMd0<> 時給1500円のバイト <br> 1日8時間 <br> 年間240日勤務 <br>  <br> これで年収288万 <br>  <br> 毎年投資で20万ずつ増やせば、20歳から始めて30代では年収488万、40代で688万、50代で888万、60代で1088万 <br>  <br> そこら辺の大手企業と変わらんことに気づいてしまったわ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:44:54.61 ID:Qh9nYoMd0<> スケジュール出しません <br> 枠ギリギリまで立てません <br> 配信内容ギリギリまで決めません <br> 必然的に準備が一切必要ないゲームしかやりません <br> おまけにドタキャンはしまくります <br> 配信時間減少率がホロトップクラスです <br> その状況を義務配信しなくなったお陰で休めると自らポジティブに評します <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:44:54.57 ID:ob0KRCC60<> 動画見た。リロードの最中に逃げろよ、と思うのは俺がFPSに慣れてるからか？  <br> 銃声で即座に敵の位置を捕捉、遮蔽物を利用してのタイミング計った立ち回り  <br> うずくまってて撃たれてる連中は馬鹿としか言いようがないよ  <br> でも流石に一般人に要求するのは酷か <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:44:57.80 ID:s7qNnc0N0<> <a href="../test/read.cgi/livemegami/1685035661/236" rel="noopener noreferrer" target="_blank">&gt;&gt;236</a> <br> スクリプトだったらこんなもんでは済まんから多分手動 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:45:05.29 ID:Qh9nYoMd0<> 陰すゎぁぁぁんｗ  <br> 最後の一粒までカチャカチャ箸鳴らして必死に食べててｗ  <br> それで食った気になってンだよなｗ  <br> イケイケの陽キャならガッツリ残すぞｗ  <br> 見苦しいったらありゃしないよ（笑）  <br>  <br> 大松「まるで乞食だねｗ」  <br> syamu「まあ頭悪いけん」  <br> 野獣先輩「うんこでも食ってろ」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:45:12.77 ID:Qh9nYoMd0<> おかゆと結婚する <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:45:21.14 ID:Qh9nYoMd0<> 好き嫌い行くわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:45:27.01 ID:nLtQXf5g0<> 諸説あり <br> 諸説あり <br> 諸説あり <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:45:27.60 ID:c3IdF70Q0<> <a href="../test/read.cgi/livemegami/1685035661/185" rel="noopener noreferrer" target="_blank">&gt;&gt;185</a> <br> 割と挑戦的なゲームもしていた頃のわためは見ていたんだけどな <br> ナイーブなわためいとに配慮しすぎてからはあんまり見てないわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:45:27.98 ID:Qh9nYoMd0<> 加藤純一 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:45:29.23 ID:de7YkiGP0<> 人工無脳と会話できるスレはここですか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:45:35.41 ID:Qh9nYoMd0<> <a href="../test/read.cgi/livemegami/1685035661/394" rel="noopener noreferrer" target="_blank">&gt;&gt;394</a> <br> 黙れ黙れ黙れ黙れ黙れ！！！！ <br>  <br> みこちは俺らの生きがいなんだもん！ <br>  <br> 俺たちが彼女を守るって決めたんだもん！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:45:44.80 ID:Qh9nYoMd0<> ぺこら主催←面白そう <br> みこ主催←つまんなそう <br>  <br> この差はなんだろうな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:45:45.87 ID:/COFDKZ00<> また大量規制されそうね&#128542; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:45:51.75 ID:FpCYdVBx0<> <a href="../test/read.cgi/livemegami/1685035661/238" rel="noopener noreferrer" target="_blank">&gt;&gt;238</a> <br> ホロがモデルの一つなので実質ホロライブの話題 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:45:57.46 ID:iUDr2VHJ0<> しょーもないゴミスレ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:45:58.22 ID:Qh9nYoMd0<> 現在たそ「きょう おわっどぐ&#128557;」 <br>  <br>  <br>  <br> こういうの「抜ける」よな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:46:02.03 ID:ulFo2cZL0<> <a href="../test/read.cgi/livemegami/1685035661/238" rel="noopener noreferrer" target="_blank">&gt;&gt;238</a> <br> それぼざろの時も言ってなかった？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:46:04.29 ID:ismQ9UZB0<> <a href="../test/read.cgi/livemegami/1685035661/243" rel="noopener noreferrer" target="_blank">&gt;&gt;243</a> <br> 手動かよ <br> また途中でスタミナ尽きる奴か <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:46:07.10 ID:Qh9nYoMd0<> なぁあくたんって絶対可愛いよな <br> もう声とか仕草から可愛さが滲み出ちゃってるよね <br> しかもコミュ障で男苦手だしガチで推せるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:46:08.20 ID:JJpCSwOE0<> <a href="../test/read.cgi/livemegami/1685035661/211" rel="noopener noreferrer" target="_blank">&gt;&gt;211</a> <br> 弱男にウケる設定やエピソードトークについて蓄積があって共有されてるんじゃないか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:46:15.15 ID:Qh9nYoMd0<> 俺のぺこちゃんが、なぜFPSをしてるんだ？ <br> 男の影が怖くて、もうしないって約束したのに。 <br> 俺を、裏切ったの？なあ、ぺこちゃん。 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:46:15.10 ID:UuCUk3Ew0<> ロベルのイベント行きたいかもって言ってるのTLにチラホラいるんだが男性リスナーいたんだな <br> ロベルナイトメアが好きとかならわかるけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:46:27.25 ID:Qh9nYoMd0<> <a href="../test/read.cgi/livemegami/1685035661/772" rel="noopener noreferrer" target="_blank">&gt;&gt;772</a> <br> これを面白いと思えない奴はホロ向いてないだろ <br> ぺこちゃんのプロレスについていけない時点でどうせ数字でないんだから黙って後輩ムーブしとけよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:46:33.30 ID:sSgSf3gD0<> ホロもどっとライブみたいにガチの素人から探していけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:46:37.77 ID:Qh9nYoMd0<> これ倶.楽.部 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:46:47.72 ID:Qh9nYoMd0<> こんな情けない人間他にいないよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:46:50.83 ID:iykT4hmZ0<> コピペにレスするアホまで出てきちゃったよ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:47:02.90 ID:Qh9nYoMd0<> ホロアン(ワッチョイ無し) <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:47:09.65 ID:BHAHk+pf0<> <a href="../test/read.cgi/livemegami/1685035661/192" rel="noopener noreferrer" target="_blank">&gt;&gt;192</a> <br> あくぺこ見れるぞ <br> https://i.imgur.com/b4fDQzF.jpg <br> https://i.imgur.com/1OIsTpm.jpg <br> https://i.imgur.com/wHOZ6BT.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:47:10.79 ID:Qh9nYoMd0<> 良かっ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:47:14.69 ID:ilr+QF140<> <a href="../test/read.cgi/livemegami/1685035661/238" rel="noopener noreferrer" target="_blank">&gt;&gt;238</a> <br> 最近またアニメ強くなってる気がするわ、良原作貯まってきたのかね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:47:26.57 ID:O8YURhRG0<> <a href="../test/read.cgi/livemegami/1685035661/238" rel="noopener noreferrer" target="_blank">&gt;&gt;238</a> <br> それオタク界隈じゃなくてお前の知り合い界隈や&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:47:34.89 ID:OfkXaN2h0<> (´・ω・｀)ケェーッケェッケェッケェーッケェッケェッケェーッケェッケェッケェーッｗｗｗｗｗｗ <br> (´・ω・｀)モケケケケェーーーーーッキャッキャッキャッ♪ <br> (´・ω・｀)ウッギャァァァァァァァッケケケケケッウッキッキーモケケェーッｗｗｗｗｗｗｗｗｗｗｗｗ <br> (´・ω・｀)ケェーッモケェッケェッケェーッケェッケェッケェーッケェッケェッケェーッｗｗｗｗｗｗ <br> (´・ω・｀)アキョケケケケェーーーーーッキャッキャッキャッ♪ <br> (´・ω・｀)ボッギャァァァァァァァッケケケケケッウッキッキーモケケェーッｗｗｗｗｗｗｗｗｗｗｗｗ <br> (´・ω・｀)ケェーッケェッケェーッケェッケェッケェーッケェッケェッケェーッｗｗｗｗｗｗ <br> (´・ω・｀)モケケケケェーーーーーッキャッキャッキャッ♪ <br> (´・ω・｀)ウッギャァァァァァァァッケケケケケッウッキッキーモケケェーッｗｗｗｗｗｗｗｗｗｗｗｗ <br> (´・ω・｀)ケェーッモケェッケェッケェーッケェッケェッケェーッケェッケェッケェーッｗｗｗｗｗｗ <br> (´・ω・｀)ミキョケケケケェーーーーーッキャッキャッキャッ♪ <br> (´・ω・｀)ウッギャァァァァァァァッギャァァァァァァァッケケケケケッウッキッキーモケケェーッｗｗｗｗｗｗｗｗｗｗｗｗ(´・ω・｀)ケェーッケェッケェッケェーッケェッケェッケェーッケェッケェッケェーッｗｗｗｗｗｗ <br> (´・ω・｀)モケケケケェーーーーーッキャッキャッキャッ♪ <br> (´・ω・｀)ウッギャァァァァァァァッケケケケケッウッキッキーモケケェーッｗｗｗｗｗｗｗｗｗｗｗｗ <br> (´・ω・｀)ケェーッモケェッケェッケェーッケェッケェッケェーッケェッケェッケェーッｗｗｗｗｗｗ <br> (´・ω・｀)アキョケケケケェーーーーーッキャッキャッキャッ♪ <br> (´・ω・｀)ボッギャァァァァァァァッケケケケケッウッキッキーモケケェーッｗｗｗｗｗｗｗｗｗｗｗｗ <br> (´・ω・｀)ケェーッケェッケェーッケェッケェッケェーッケェッケェッケェーッｗｗｗｗｗｗ <br> (´・ω・｀)モケケケケェーーーーーッキャッキャッキャッ♪ <br> (´・ω・｀)ウッギャァァァァァァァッケケケケケッウッキッキーモケケェーッｗｗｗｗｗｗｗｗｗｗｗｗ <br> (´・ω・｀)ケェーッモケェッケェッケェーッケェッケェッケェーッケェッケェッケェーッｗｗｗｗｗｗ <br> (´・ω・｀)ミキョケケケケェーーーーーッキャッキャッキャッ♪ <br> (´・ω・｀)ウッギャァァァァァァァッギャァァァァァァァッケケケケケッウッキッキーモケケェーッｗｗｗｗｗｗｗｗｗｗｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:47:39.16 ID:YGbgCJAM0<> 野うさぎ暴れんなよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/05/26(金) 02:47:39.11 ID:sSgSf3gD0<> ぺぼっとにルイ加入でペットボトル復活するって聞いたんだけどガチ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:47:45.88 ID:yX9WrFG90<> <a href="../test/read.cgi/livemegami/1685035661/274" rel="noopener noreferrer" target="_blank">&gt;&gt;274</a> <br> これ35P <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:47:47.19 ID:iJRUopVg0<> <a href="../test/read.cgi/livemegami/1685035661/272" rel="noopener noreferrer" target="_blank">&gt;&gt;272</a> <br> たれｗガイジは主語をでかくしたいんやｗｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/05/26(金) 02:47:52.07 ID:yX9WrFG90<> <a href="../test/read.cgi/livemegami/1685035661/276" rel="noopener noreferrer" target="_blank">&gt;&gt;276</a> <br> これ野うさぎ <>
